"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","4975","","Sei DAVVERO in ritardo!
Mi sono stancata solo ad aspettarti.","好慢～你好慢唷～～ （念稿）
我等到快睡著了～（念稿）","","정말~ 늦었잖아~ (국어책 읽기)
기다리다가 지쳤어 (국어책 읽기)","Du bist wirklich spät dran!
Ich bin schon allein vom Warten müde."
"2","2000","","?!","！？！？","","!?!?","?!"
"3","3003","","Sei DAVVERO in ritardo...
Mi sono super preoccupata, sai.","因為你實在太慢了～（念稿）
害我超級無敵擔心的～（念稿）","","하도 안 와서~ (국어책 읽기)
울트라 슈퍼 걱정했다니까아안 (국어책 읽기)","Du bist SO spät dran ...
Ich habe mir richtig Sorgen gemacht."
"4","3003","","Oh, non che fossi preoccupata
per te, ovviamente, sia chiaro.","啊……（念稿）
但我不是在擔心你唷。（念稿）","","앗 (국어책 읽기)
따, 딱히 널 걱정한 건 아니니까 (국어책 읽기)","Oh.
Nicht, dass ich mir um DICH Sorgen gemacht hätte."
"5","3003","","Non fraintendermi mica.","你……你可不要誤會了。（念稿）","","차… 착각하지 말라구 (국어책 읽기)","Versteh mich nicht falsch."
"6","2000","","...","………","","………","..."
"7","3003","","Ehm... [p]? Ho bisogno che tu
finga di essere mio amico.","那個……[p]，
畢竟要假裝你是我的朋友……","","……저기, [p] 씨
일단, 친구인 척을 해 주셔야…","Ähm ... [p]?
Du musst so tun, als wären wir Freunde."
"8","3003","","Segui le mie istruzioni, ok?","所以可以配合我一下嗎？","","친구처럼 보이도록, 저에게 맞춰 주세요","Tu’s mir einfach nach, ja?"
"9","3003","","C'è, uhm, qualcosa che non va?","莫非我表現得很奇怪……？","","…혹시, 어딘가 이상한가요?","Gibt es, ähm, ein Problem?"
"10","3003","","Puoi fingere di essere mio amico, no? Un
amico di scuola, un normale amichetto?","我應該有演出朋友的感覺吧？
所謂的同學，一般不都是這種感覺嗎？","","제대로 하고 있죠, 친구인 척…
소위 학교 친구라는 건, 일반적으로 이런 느낌이죠?","Wir können doch so tun, als wären wir Freunde?
Ganz normale Schulfreunde?"
"11","2000","","...","………","","………","..."
"12","2000","","Mezzi amici?
Mezzi pazzi.
O... Privi di emozioni...","朋友……？
這樣……反而比較像怪人。
而且……妳的語氣好僵硬……","","친구……같나?
오히려… 이상한 사람 같아
그보다… 국어책 읽기라니…","Mehr oder weniger Freunde?
Oder mehr oder weniger aufgedreht.
Vielleicht etwas ... emotionslos ..."
"13","3003","","Mhh. Che strano.
I file sull'amicizia che ho scovato
erano forse sbagliati?","嗯？真是奇怪……
難道我搞錯了……關於朋友的參考資料？","","……에? 그건… 묘하네요
친구에 관한 참고 자료를… 잘못 봤나…?","Hm. Seltsam.
Waren die Informationen in den Dateien zum
Thema Freundschaft inkorrekt?"
"14","2000","","!!!","……！！","","…!!","!!!"
"15","3003","","Come scusa? Vuoi che mi
comporti come al solito?","嗯……？
跟平常一樣就可以了？","","………에?
평소대로 하면 된다고요?","Wie?
Ich soll mich so verhalten wie sonst auch?"
"16","3003","","Non credo di aver capito bene.","我不太懂你的意思……","","무슨 말씀을 하시는 건지, 잘 이해가 안 되는데요……","Ich weiß nicht, ob ich das richtig verstehe."
"17","3003","","Se è vero, allora io e te siamo già
amici a modo nostro, no?","你這樣講，
就好像我跟你已經是“朋友”了。","","그렇게 말씀하시면, 저와 당신이 이미
""친구""인 것 같잖아요","Aber, dann sind wir in gewissem Sinn
ja schon „Freunde“, oder?"
"18","3003","","...","……………","","……………","..."
"19","3003","","Ok, capisco! Era solo una battuta
finita male, dico bene?","啊……原來如此……！莫非這就是現在最流行的
「故意失敗的搞笑橋段」……！","","…앗, 그렇군요…! 방금 그게, 그 유명한
「일부러 잘못 말하는 개그」…!","Ach, verstehe! Das war ein Witz, der nicht
geklappt hat, ja?"
"20","3003","","Era parte del piano, vero, [p]?","你真有兩下子，[p]……","","꽤 하시네요, [p] 씨…","Das gehörte zum Plan, stimmt’s,
[p]?"
"21","3003","","Le cose si sono fatte fin troppo vere. Mi sono
fatta prendere dallo scherzo!","因為太逼真了，我……
都忘了要使出「空有形式的先贊同再吐槽」！","","너무 박진감이 넘쳐서, 저 그만…
「형태만 있는 딴지」를 깜빡했어요…!","Es kam mir plötzlich zu echt vor. Ich habe
vergessen, mitzuspielen!"
"22","3003","","Quello che intendo è che hai fatto i compiti a
casa. Io... sembra che ti abbia giudicato male.","也就是說……你也做了不少功課嗎？
我稍微……對你另眼相看了。","","그건, 그렇고… 당신도 제대로 공부하고 오신 거군요
조금… 다시 봤어요","Soll heißen, du hast deine Hausaufgaben gemacht.
Ich habe dich wohl falsch eingeschätzt."
"23","3003","","Comunque, benvenuto a Kamishiro.","總之，歡迎你來到神代。","","어쨌든… 어서 오세요, 카미시로에","Wie dem auch sei, willkommen bei Kamishiro."
