"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","3002","","Caspita, [p]!
Sei di nuovo in ritardo!
Lo sapevo!","可惡！　[p]！
你又這麼晚來了！你每次動作都這麼慢！","","야―! [p]―!
또 늦었어! 역시 늦었어!","Verflixt, [p]!
Du bist schon wieder zu spät!
Ich hab’s genau gewusst!"
"2","3002","","E se qualcuno ci avesse di nuovo provato con me!?","如果我跟之前一樣，又被怪人搭訕，
你說該怎麼辦才好啊！？","","저번처럼, 또 이상한 녀석들에게
헌팅 같은 걸 당하면 어떡하려고 그래!?","Was wäre denn, wenn mich wieder jemand angebaggert
hätte wie vorher?!"
"4","2000","","Non preoccuparti.
Qui nessuno ci sta provando.
Non lo permetterò!","妳不用白擔心了。
妳才不會被搭訕。
我不會讓這種事發生的！","","걱정하지 않아도 괜찮아
헌팅 같은 건 안 당할 거야
그런 짓은 용서 못해!","Mach dir keine Sorgen.
Niemand ist hier am Baggern.
Das lasse ich nicht zu!"
"5","3002","","Come? Un momento...
Cosa? Che intendi dire!?","嗯？等……
你是什麼意思！？","","에? 잠깐… 무슨…
그거 무슨 의미야!?","Wie? Moment mal ... Was?
Was genau soll das heißen?!"
"6","1151","","Ehi, Nokia. Che vuol dire provarci?","諾奇雅，「搭訕」是什麼啊？","","저기 노키아,「헌팅」이 뭐야?","He, Nokia. Was heißt denn anbaggern?"
"7","3002","","Oh, sì... Ehm, cioè....","啊啊……嗯，所謂的搭訕就是……","","아아… 그, 헌팅이란 건 말이지…","Oh, ja ... Ähm, das heißt ...."
"8","3002","","È tipo un rituale di corteggiamento di certi idioti,
quando vedono qualcuno come me.","愚蠢的雄性動物，看中我性感又可愛的身體，
想要偷嘗禁忌果實的一種祭典……","","내 에로귀염보디를 노리고서
어리석은 수컷들이 펼치는, 금단의 과실 같은 제전이야…","Es ist eine Art Balzritual bestimmter Trottel,
wenn sie jemanden wie mich zu Gesicht bekommen."
"9","1151","","Non ci ho capito nulla, ma sembra terrificante.","雖然聽不懂，
但是好像很可怕……","","뭐, 뭔지 잘 모르겠지만
무서워 보이네…","So ganz verstehe ich das nicht, aber es klingt
ziemlich furchteinflößend."
"10","3002","","Si, un po'. Qualcuno però sa anche essere gentile...","沒錯，非常可怕……
不過如果對方是帥哥的話就沒問題……","","맞아, 무서워…
단, 미남에게만은 용서가 돼…","Ja, das kann es schon sein.
Manche können das aber auch nett ..."
"11","3001","","Ma di cosa parlate?","妳在說什麼……？","","……넌, 대체 무슨 얘기를 하는 거지?","Wovon sprecht ihr denn?"
