ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1044,"","Congratulations! You reached the finish!","嗨嗨，恭喜！！到達終點了！","","여어 여어, 축하해!! 골이야!","Glückwunsch! Du hast die Ziellinie erreicht!"
2,2020,"","!!!","！！","","!!","!!!"
3,1044,"","That last question was a real toughie. It's
BurningGreymon who wields the Rudriya 
Darpana superweapons, not Agunimon.","最後的問題很難吧？
雙腕附帶超級兵器“樓陀羅寶鏡＂的，
不是火神獸，而是炎龍獸的特徵喔。","","마지막 퀴즈는 어려웠지?
양팔에 초병기 ""루드리 타르파나""를 가지고 있는 건
아그니몬이 아니라 브리트라몬의 특징이지","Die letzte Frage war wirklich schwer. Die
Superwaffen „Rudriya Darpana“ benutzt
BurningGreymon, nicht Agunimon."
4,1044,"","Yeah, I'm the director, CatchMamemon. Well done!
Did you have fun?","沒錯，我就是園長的補捉豆豆獸。
辛苦你了！玩得還高興嗎？","","맞아, 내가 원장인 캐치콩알몬이야.
여기까지 수고했어! 즐겨줬어?","Ja, ich bin der Geschäftsführer, CatchMamemon. Gut
gemacht! Hast du dich amüsiert?"
5,1044,"","According to your time and number of incorrect
answers... Hmm...","到達時間和答錯的次數……
嗯嗯……原來如此。","","도달 시간, 퀴즈를 틀린 횟수……
흠흠……그렇군","Deiner Zeit und deinen falschen Antworten nach zu
urteilen ... Hm ..."
6,1044,"","Wow! You finished without getting a single
question wrong!","太厲害了！
居然一次都沒答錯就到這裡來！","","대단해!
여기까지 한 번도 안 틀리고 왔구나!","Wow! Du hast es abgeschlossen, ohne auch nur eine
Frage falsch zu beantworten!"
7,1044,"","Here's your prize!","恭喜你答對所有題目，這是禮物！","","전부 맞힌 축하 선물로 이걸 줄게!","Hier ist dein Preis!"
8,1044,"","I'll keep your data for future reference.","你的遊玩資料，我會拿來當往後的參考。","","너의 플레이 데이터, 앞으로 참고로 삼을게","Deine Daten werde ich für später aufbewahren."
9,1044,"","By the way, I'd also like you to answer my survey
question. What did you think of the experience?
Your feedback is important to me!","對了，我希望你能幫忙給點意見。
玩到終點你感覺怎樣？
希望能聽聽你寶貴的意見啊！","","맞다 맞아, 설문조사에 협력해줬으면 해.
여기까지 플레이해보고 어땠어?
귀중한 의견을 들려줘!","Außerdem möchte ich, dass du meine Umfrage
beantwortest. Wie war das Erlebnis für dich?
Deine Meinung ist mir wichtig!"
10,2020,"","It was fun! But I'd prefer more questions.
It needs an attraction other than the quiz.
The decorations could be better, like in EDEN.","很有趣！不過希望能增加更多問題。
除了問答以外，能有其他遊樂設施會更好。
像EDEN一樣，能再多注重點裝飾說不定會更好。","","재미있었어! 그래도 더 퀴즈를 늘렸으면 좋겠어
퀴즈 말고 다른 놀이기구가 있으면 좋겠어
EDEN처럼 더 공간 장식에 정성을 들이면 좋을지도","Es hat Spaß gemacht! Mehr Fragen wären besser.
Man braucht mehr Attraktionen als ein Quiz.
Die Deko könnte besser sein, wie in EDEN."
11,1044,"","I agree. But the park's still small. I only had
enough space to make three questions.","這樣啊，遊樂園還太小，
只能做出3道題目的分岐點啊……","","그렇지, 아직 작은 플레이 랜드라
퀴즈를 출제할 수 있는 분기점을 3개밖에 만들지 못했지만……","Stimmt. Aber der Park ist noch klein. Ich hatte
gerade genug Platz für drei Fragen."
12,1044,"","I'm sure the customers will love it once I expand
and add lots more questions!","你說的沒錯，今後擴大園地規模，
準備許多許多問題的話，
客人們也會更高興吧！","","네 말대로, 앞으로 더 규모를 키워서
많은 퀴즈를 준비할 수 있다면
손님도 더 기뻐해 주겠지!","Die Kunden werden es sicher toll finden, wenn
ich den Park um mehr Fragen erweitere!"
13,1044,"","But some Digimon might get bored if there's only a
quiz. I'm thinking of adding another attraction!","不過只有問答或許會讓數碼寶貝玩膩，
我還有想到其他的設施！","","하지만, 퀴즈만 있으면 질리는 디지몬도 있을 것 같아서
다른 놀이기구도 생각하고 있어!","Aber manche Digimon langweilen sich vielleicht,
wenn es nur ein Quiz gibt. Ich denke mir eine
weitere Attraktion aus!"
14,1044,"","I see. Quizzes are popular among Digimon at the
moment, so that's where I started. But I'm sure
some will get bored if there's only a quiz.","這樣啊，問答是現在數碼寶貝之間流行的遊戲，
所以我覺得很棒，不過光只有這樣可能會玩膩吧。","","그렇구나, 퀴즈는 지금 디지몬들 사이에서 유행하는 놀이라서
좋다고 생각했지만, 확실히 퀴즈만 있어서는 질리겠지","Ich verstehe. Quiz sind bei Digimon gerade
beliebt, darum habe ich damit angefangen. Aber
Quiz allein sind vielleicht langweilig."
