ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7175,"","Unbelievable.","……到此為止了呢。","","……여기까지네","Unglaublich."
2,7175,"","You've really come along, Nokia Shiramine,
Greymon, Garurumon.","真是了不起的成長，白峰諾奇雅。
以及暴龍獸、加魯魯獸。","","훌륭한 성장이야, 시라미네 노키아.
그리고 그레이몬, 가루몬","Ihr habt euch wirklich weiterentwickelt, Nokia
Shiramine, Greymon, Garurumon."
3,3002,"","Thank you, but you went easy on us, right?","……謝謝妳。
妳是刻意把功勞讓給我們的吧？","","……고마워.
우리들이 이기게 해준 거지?","Vielen Dank. Aber ihr habt es uns leicht gemacht,
oder?"
4,7175,"","Hehe, I wonder.","呵呵……妳說呢？　到底是不是呢？","","후후… 글쎄? 과연 어떨까?","Hehe, wer weiß."
5,7175,"","I'm sure lending you our tough lackey is one of
the reasons why we lost.","但把強大的手下借給你們，
這份大意的確是敗因之一呢。","","강력한 부하를 빌려주고 만 자만이 패인 중 하나가 된 것은
틀림없겠지만","Einer der Gründe, warum wir verloren haben,
war sicher, dass wir euch unseren fiesen Helfer
ausgeliehen haben."
6,7175,"","Bad lackey! Hehehe.","還真是請了個難纏的手下呢……呵呵呵。","","성가신 부하를 고용해버렸네… 후후후","Böser Helfer! Hehehe."
7,3002,"","Greymon... Garurumon... You were awesome!","暴龍獸……加魯魯獸啊……
變得真是厲害呢。","","그레이몬에… 가루몬… 인가아
멋있어졌네","Greymon ... Garurumon ... Ihr wart fantastisch!"
8,3002,"","I'm happy, but also a little sad. I liked you how
you were before.","雖然很高興，但總覺得有點寂寞呢。
畢竟我好喜歡你們之前的樣子──","","기쁘지만 어쩐지 좀 쓸쓸한걸.
예전 모습도 정말 좋았으니까――","Ich bin glücklich, aber auch etwas traurig.
Ich mochte euch so, wie ihr wart."
9,1326,"","Really? In that case...","是嗎？　既然諾奇雅這麼說……","","그래? 노키아가 그렇게 말한다면…","Wirklich? Na, wenn das so ist ..."
10,2020,"","!!!","！！","","!!","!!!"
11,3002,"","Ah! You changed back!","啊！　原本的樣子──","","아! 원래 모습으로――","Ah! Ihr habt die Verwandlung rückgängig gemacht!"
12,1050,"","That form takes a lot of energy. This one's much
more comfortable.","那個狀態很耗能量，這樣子比較輕鬆喔。","","그 모습은 에너지를 많이 쓰니까 이쪽이 편한걸","Die andere Form verbraucht viel Energie. Diese ist
viel bequemer."
13,1151,"","Yeah! And it would be too dangerous to play with
you like that.","嗯！　而且，那樣子要跟諾奇雅玩也很危險呢。","","응! 게다가 노키아와 놀 때 그 모습이면 위험하니까","Ja! Und es wäre zu gefährlich, so mit euch zu
spielen."
14,3002,"","Hahaha... Yeah, if you jumped up on me like you
were just now, you'd squash me flat as a pancake.","啊哈哈……的確，要是你們用那樣子跑過來，
就算這是化身，但我的性感可愛身體也會粉碎呢。","","아하하… 확실히 그런 모습으로 달려들면
나의 에로귀염보디가 분쇄되겠네","Hahaha ... Ja, wenn du in der Form auf mich
drauf gesprungen wärst, wäre ich jetzt platt
wie eine Flunder."
15,3002,"","Thank you, Agumon, Gabumon.","……謝謝你們，亞古獸、加布獸。","","……고마워, 아구몬, 파피몬♥","Danke, Agumon, Gabumon."
16,7169,"","You changed back so easily. It took us a lot of
training before we mastered that skill.","居然這麼簡單就變回原本的樣貌──
就算是我們，也需要相當程度的鍛鍊才做到……","","그렇게 쉽게 원래 모습으로 돌아갈 수 있다니――
우리들조차 그 기술을 익히기 위해 상당한 단련이 필요했는데…","Ihr habt euch so problemlos zurückverwandelt. Wir
mussten lange trainieren, um das zu können."
17,7169,"","You might Digivolve into great Digimon one day.","說不定你們有一天，能進化成非常偉大的數碼寶貝呢。","","너희들은 언젠가 굉장히 위대한 디지몬으로 진화할지도
모르겠네","Eines Tages werdet ihr vielleicht zu richtig
tollen Digimon."
18,7169,"","Just like our teacher, Gankoomon.
Don't you think so, Blanc?","就像我們的師父，頑固獸那樣……
怎麼樣，妳也這麼覺得吧？　雪白？","","그래, 마치 우리들의 스승, 간쿠몬처럼…
저기, 그렇게 생각하지 않아? 블랑?","Genau wie unser Lehrer, Gankoomon.
Meinst du nicht, Blanc?"
19,7176,"","...","…………","","…………","..."
20,7169,"","Huh? Blanc?","……嗯？　雪白？","","……응?  블랑?","Hm? Blanc?"
21,7176,"","So...frustrating...","不……甘……心……","","분……하……다……","So ... frustrierend ..."
22,7169,"","Hey...Blanc? What's wrong?!","等等啊……雪白……！？
……難……難不成……！？","","잠깐… 블랑…!?
……서……설마……!?","He ... Blanc? Was ist los?!"
23,7176,"","ARGH! IT'S SO FRUSTRATING!!!","嗚啊啊啊啊啊啊啊啊啊！！！
不甘心不甘心不甘心不甘心─────！！！！！","","키이이이이이이이이이이이이이!!!
분해분해분해분해분해분해분하다――――――!!!!!","ARGH! ES IST SO FRUSTRIEREND!!!"
24,7176,"","HOW COULD WE LOSE?!","我們怎麼可能會輸啊──────！！！","","우리가 지다니 그럴 리가 없어어어어어―――――!!!","WIE KONNTEN WIR NUR VERLIEREN?!"
25,3002,"","Blanc?! Are you okay?!","嗚啊啊！？　雪、雪白！？","","으에에!?  브, 블랑!?","Blanc?! Alles klar?!"
26,7169,"","Blanc, calm down!","雪白，冷靜啊！","","블랑, 진정해!","Blanc, beruhige dich!"
27,7169,"","The goal of today's battle was to boost their
confidence. We discussed this!","今天的戰鬥，目的是要讓這些孩子們建立自信。
我們不是這樣打算的嗎！？","","오늘 배틀은 저 애들에게 자신감을 붙여주는게
목적이라고 미리 말했었잖아!?","Das Ziel des heutigen Kampfs war es, ihr
Selbstbewusstsein zu steigern. Das haben wir
doch besprochen!"
28,7176,"","I know... I know, but...!","我知道……我也知道啊……！","","알고 있습니다… 알고 있지만……!","Ich weiß ... Ich weiß, aber ...!"
29,7176,"","But it's so frustrating that we lost, even though
we gave it everything we've got!","可是，拿出真本事卻輸掉，
果然還是很不甘心啊……！！！","","하지만 진심으로 싸워도 지다니 역시
분해서 견딜 수가 없어요……!!!","Aber es ist so frustrierend, dass wir verloren
haben, obwohl wir alles gegeben haben!"
30,7176,"","Hey, how about another round?! What do you say?!","呵呵，呵哈哈哈哈！
我說你們啊，再來一次吧！　再來比一次吧！","","우후, 우후후후후!
이봐 당신들, 다시 한번!  다시 한번 승부하자!","He, wie wäre es mit einer weiteren Runde?! Was
meint ihr?!"
31,7176,"","I'm so pumped right now.
One fight just isn't enough!","這股靈魂的興奮，只戰鬥個一兩次
是無法停止的啊啊啊啊啊─────！！！","","이 혼의 고양감, 한 번이나 두 번의 싸움으로는
가라앉힐 수 없어요오오오오―――――――!","Ich bin gerade so aufgekratzt!
Ein Kampf allein ist einfach nicht genug!"
32,7176,"","Whooooaaaa!","嗚哦哦哦哦哦─────！！！","","우오오오오오오오오――――――――――!","Boooaaahhh!"
33,2020,"","?!","！？！？","","!?!?","?!"
34,3002,"","Argh!","呀啊啊啊───！！","","우햐아아아――――!!","Argh!"
35,5008,"","Eek!","噫───！！","","히―――에――――!!","Aaah!"
36,7169,"","Don't worry about her. She always gets like this.","啊啊，雪白真是的！！
每次都會變成這樣！","","아아, 정말. 블랑도 참!!
언제나 이렇다니까!","Macht euch keine Sorgen wegen ihr. Sie ist
immer so."
37,7169,"","She just can't control her fighting instinct after
an exhilarating battle.","只要比完一場精彩比賽，
就會太過興奮，克制不住戰鬥本能了。","","멋진 승부 후에는 흥분해서 전투본능을
가라앉히지 못한단 말이지~?","Nach einem aufregenden Kampf kriegt sie ihren
Kampfinstinkt einfach nicht unter Kontrolle."
38,7169,"","Don't worry! I'll handle her!","你們安心吧！
雪白就由我這姊姊來負責阻止她！","","안심하도록 해!
블랑은 언니인 내가 책임지고 막아줄게!","Keine Bange! Ich kümmere mich um sie!"
39,2020,"","...?!","……！？！？","","……!?!?","...?!"
40,3002,"","But how will you do it by yourself?!","但、但是，妳一個人要怎麼做……！？","","그, 그래도 혼자서 어떻게…!?","Aber wie schaffst du das allein?"
41,7169,"","There's only one thing that can stop one of my
sister's rampages!","能夠阻止妹妹失控的……就只有一個辦法！","","동생의 폭주를 막을 수 있는 건… 단 한 가지야!","Es gibt nur eins, was so einen Anfall meiner
Schwester beenden kann!"
42,7169,"","Listen, Blanc! A lullaby from Gankoomon!","雪白，聽我這邊！
頑固獸師父直傳……「老爸搖籃曲」！！！！！","","들어봐, 블랑!
간쿠몬 사부에게 직접 전수받은……「친부의 자장가」!!!!!","Hör mal, Blanc! Ein Schlaflied von Gankoomon!"
43,7169,"","Hushabye, hushabye!","嗯哼……好～孩子快點睡，快～一～點～睡～","","어흠…… 자~장 자장 자~라~리~요~♪","Lalelu ..."
