ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,?,？？,,??,?
2,3047,,"Heh heh, ti si legge in faccia.
""Cosa ci facciamo qui a Shibuya?""","嘿嘿嘿……看你現在的表情，
是很疑惑我為什麼到涉谷吧？",,"우훗훗……나는 왜 시부야에 와 있는걸까?
라는 표정을 하고 있군","Hihi, ich kann es dir aus dem Gesicht lesen.
„Was machen wir denn in Shibuya?“"
3,3047,,"Beh, lascia che ti dica! Siamo qui per conquistare
Yuuko Kamishiro...","那麼，我就告訴你吧！
我們從現在開始，要把神代悠子即是小悠子――",,"그럼 가르쳐주지.
우리들은 이제부터 이제부터 카미시로 유코 이하 유코 양을――","Nun, ich sag es dir! Hier werden wir
Yuuko Kamishiro für unsere Sache gewinnen ..."
4,3047,,"...e con ""conquistare"", intendo conquistare il suo cuore!",…………給攻略下來！！！！！！,,…………꼬셔서 함락한다!!!!!!,"... Und damit meine ich, wir werden ihr Herz
gewinnen!"
5,2020,,?!,！？！？,,!?!?,?!
6,3047,,"Ryuji ha lasciato questa parte a noi, giusto? E qual è
il modo migliore per un uomo di avvicinarsi a una donna?
Ma certo, provandoci con lei!","龍司不是說，接近的方法交給我們決定嗎？
說到男女之間縮短距離的方法，那就是搭訕！",,"류지가 접촉 방법은 맡기겠다고 했잖아?
남자와 여자가 접근하는 방법이란, 말하자면 헌팅!","Ryuji überlässt das doch uns, oder? Und wie
kommt ein Kerl am besten an ein Mädel ran?
Na, durch Anbaggern!"
7,3047,,"Se siamo fortunati, possiamo ottenere il suo account, il suo numero
di telefono...diavolo, forse anche le sue misure!","只要讓她變成女友，不論是帳號、電話號碼，
還是三圍尺寸，想知道什麼，就能知道什麼！",,"여친으로 삼는다면 계정이든 전화번호든
스리사이즈든 마음껏 알아낼 수 있지!","Mit etwas Glück kriegen wir so ihr Konto und
ihre Telefonnummer ..."
8,3047,,"Yo, Yuuko. Ti andrebbe di prenderci un caffè?",哎呀，小悠子，要不要和我去喝一杯茶？,,"야아, 유코 양. 나와 차라도 한 잔 어떻소?","Hi, Yuuko. Lust auf einen Kaffee?"
9,3047,,"Tipo, WOW, fighissimo! Vuoi il mio account? Il mio numero
di telefono?! Ti dirò quaaalsiasi cosa tu voglia!","討厭啦，好帥喔！
只要是為了你，帳號也好，電話號碼也罷，
就連三圍尺寸，我全部都會告訴你喲☆",,"어머나, 멋져어 
당신을 위해서라면 계정이든 전화번호든
스리사이즈든 뭐든지 가르쳐줄래♥ ","Hach, so charmant! Magst du mein Konto? Meine
Telefonnummer?! Ich sag dir alles!"
10,3047,,"Grazie, ma non è quello che sto veramente cercando...","謝謝妳……
但是我最想要的都不是這些……",,"고맙소……
하지만 내가 가장 알고 싶은 것은 그런 것이 아니오……","Danke, aber das meinte ich eigentlich nicht ..."
11,3047,,"Quello che voglio è...il tuo cuore, tesoro!",沒錯……我只想要妳的心！！！,,"그렇소…… 그대의 마음, 오직 그것 뿐!!!","Ich habe es auf dein Herz abgesehen, Schätzchen!"
12,3047,,"Squeeee! Sei semplicemente troppo, Chitose! Hai
sfondato il firewall del mio cuore!","呀──！　千歲先生，實在是太帥了──！
快來突破我心中的防火牆──！",,"꺄아―! 치토세 씨 멋져―!
내 마음의 방화벽을 돌파해줘――!","*Quietsch* Du bist der Größte, Chitose! Du hast
die Firewall um mein Herz durchbrochen!"
13,3047,,...Ed è così che va. Capito?,……就是這麼一回事，懂了吧？,,……라는 거야. 알겠지?,... So läuft das dann. Kapiert?
14,2020,,...,………………,,………………,...
