ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7089,,"...Ehi, tu. Sì, tu. Il nessuno.",……喂，那邊那個長著大眾臉的傢伙。,,"……어이, 거기 잔챙이 얼굴한 놈","... He, du. Ja, du. Du Niemand."
2,2020,,?,？？,,??,?
3,7089,,"Sto parlando con te, ragazzino. Vedi qualcun altro
qui intorno? Immagino che tu ti creda chissà
chi.","你啦、就是在說你。
除了你沒有別人了吧，
難道你自己都沒有自覺嗎？",,"너 말야, 너.
너 말곤 없잖냐. 잔챙이 얼굴이라는 자각이 없냐?","Ich rede mit dir, Jungspund. Siehst du hier sonst
noch wen? Du hältst dich wohl für toll."
4,7089,,"...Questa è la tua prima volta al mercato, sbaglio?",……我說你，是第一次來這裡嗎？,,"……너, 암시장은 처음인가?","... Du bist zum ersten Mal auf dem Markt, wie?"
5,7089,,"Heh, lo immaginavo. È come guardare la prima gita in città di un campagnolo.","哼哼，我就知道是這樣，
你的樣子一看就知道是新來的。",,"헤에, 그럴줄 알았지.
촌놈처럼 두리번대고 있었으니까","Ha, dachte ich es mir doch. Das ist wie wenn
ein Landei zum ersten Mal in die Großstadt kommt."
6,7089,,Vuoi chiedermi qualcosa?,你說你有想打聽的情報？,,묻고 싶은 것이 있다고?,Möchtest du mich etwas fragen?
7,7089,,"Magari dai prima un'occhiata alla mia merce, sì? Questo
di sicuro mi scioglierà la lingua.","……這樣吧，如果你肯買我的東西，
告訴你也無妨。",,"…그렇군, 사 준다면
대답해주지 못할 것도 없지","Wirf erst mal einen Blick auf meine Ware, ja?
Dann bin ich auch gesprächiger."
8,2020,,?,？？,,??,?
9,7089,,"Comprare cosa, chiedi? Beh, ovvio, sto parlando di
Digimon, bro! Cos'altro ci sarebbe?","你說要買什麼……
那當然是，「數碼寶貝」啊。
除了那個也沒有別的東西了吧？",,"뭘 사냐니…
그거야 당연히 ""디지몬""이지.
그거 말고 뭐가 있다는거야?","Was du kaufen sollst? Na, Digimon!
Was denn sonst?"
10,7089,,Questo posto è un mercato che si occupa di Digital Monster.,這裡可是買賣「數碼寶貝」的地方。,,"이곳은 ""디지털 몬스터""를 판매하는 암시장이야","Hier auf dem Markt wird mit digitalen
Monstern gehandelt."
11,7089,,"Se hai una domanda per un uomo d'affari come
me, è meglio che tu sappia che il denaro parla, ragazzo!","想要向賣家的我打聽事情，
是要付出代價的，連這點道理都不懂嗎？",,"그 판매자인 나에게 뭔가를 묻겠다면
돈을 지불하는게 인지상정이잖냐","Wenn du eine Frage an einen Geschäftsmann wie mich
hast, solltest du etwas springen lassen!"
12,7001,,"Devi essere appena uscito dal grembo materno se sei venuto qui
così ingenuo, capisci? Vediamo gente come te qui in giro
di continuo.","連這點道理都不懂還敢來這裡，你是新來的吧？
最近很多像你這樣的傢伙呢。",,"그런 것도 모르고 오다니 너 풋내기로군?
제법 많지, 너 같은 녀석","Du bist wohl eben erst geschlüpft, so grün wie du
noch hinter den Ohren bist? Solche kommen hier
ständig her."
13,7001,,"...Ehi, ho sentito una voce di un hacker che sta dando
Digimon Captures come caramelle ultimamente.","……這麼說來，聽說最近有個駭客
正四處發送「數碼寶貝捕捉器」。",,"…그러고보니 최근 ""디지몬 캡처""를 뿌리고 다니는
해커가 있다는 소문을 들었지","... Ich habe ein Gerücht gehört, dass ein Hacker
in letzter Zeit Digimon-Fang wie
Bonbons verteilt."
14,7001,,"Fammi indovinare, hai ottenuto un Capture da quel tipo senza
assolutamente la minima idea di cosa faccia, vero?","反正你一定也是什麼都不知道，
就從那傢伙拿到捕捉器對吧？",,"어차피 너도 
그 녀석으로부터 영문모를 캡처를 받은 녀석이지?","Lass mich raten. Du hast ein Digimon-Fang
von dem Typen, aber keine Ahnung, wie 
es funktioniert, nicht wahr?"
15,2020,,...?,……？？？,,……???,...?
16,2020,,"Cos'è un ""Digimon""?
Cos'è una ""Cattura Digimon""?","「數碼寶貝」？ 
「數碼寶貝捕捉器」？",,"""디지털 몬스터""라고?
""디지몬 캡처"" 라니?","Was ist ein „Digimon“?
Was ist „Digimon-Fang“?"
17,7001,,"Davvero? Devo ricominciare dall'inizio? Non
me la stai rendendo facile, ragazzo.","居然要從那裡開始說明嗎……
真是受不了。",,"거기서부터냐…
정말 별 수 없구만","Wirklich? Ich muss bei Null anfangen? Du machst
es mir wirklich nicht leicht."
18,7001,,"Ascolta. I Digimon... sono Mostri Digitali.
Programmi di hacking usati da noi hacker.","所謂的數碼寶貝，
是由我們駭客操作的駭客程式。",,"디지털 몬스터… 통칭 ""디지몬""
우리들 해커가 취급하는 해킹 프로그램이다","Hör zu. Digimon ... sind digitale Monster.
Hacker-Programme, die wir Hacker benutzen."
19,7001,,"Chissà chi o cosa li ha creati, ma hanno iniziato
a comparire in EDEN qualche anno fa.","雖然不知道是誰製作的，
但從好幾年前就開始在EDEN出現。",,"누가 만들었는지 몇 년 전부터 이 녀석들이 
EDEN에 나타나기 시작했어","Wer weiß, wer oder was sie erschaffen hat, aber
vor ein paar Jahren sind sie in EDEN
aufgetaucht."
20,7001,,Gli hacker li catturano per usarli come loro strumenti di hacking personali.,駭客把他們抓起來之後，當成駭客工具來使用。,,"해커는 그 녀석들을 잡아서 해킹툴로
이용하고 있는 거야","Hacker fangen sie, um sie als ihre persönlichen
Hacker-Werkzeuge einzusetzen."
21,7001,,"I Digimon rari fruttano un sacco di soldi, quindi si è
sviluppato un mercato per loro.","稀有的數碼寶貝可以賣到很高的價錢，
因此產生了這種買賣交易。",,"희귀 디지몬은 비싸게 팔리니까
이렇게 장사도 된다는 거지","Seltene Digimon bringen viel Kohle, weshalb
ein Markt für sie entstanden ist."
22,7001,,"Ho sentito che gli hacker della vecchia generazione facevano
le loro cose senza Digimon, solo con i propri strumenti.","雖然說上一個世代的駭客們，
似乎沒有使用數碼寶貝，
而是使用各自的工具來入侵電腦―",,"한 세대 전의 해커는 디지몬을 쓰지 않고 독자적인 툴로
해킹을 했다는 모양이지만――","Ich habe gehört, dass Hacker der älteren
Generation ohne Digimon auskamen.
Die hatten ihre eigenen Werkzeuge."
