ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3005,,"Come sempre, Nokia si muove avanti solo per impulso.
Sembra che sia arrivata piuttosto lontano, anche.","諾奇雅那傢伙，還是沒變，只有氣勢高人一等……
她好像已經走得很遠囉！",,"노키아 녀석, 여전히 기세만큼은 대단하다니깐
…이미 꽤 앞까지 나아간 모양이야","Wie immer macht Nokia einfach drauflos.
Sie ist sogar recht weit gekommen."
2,3005,,Gli altri hacker sono entrati nel server Valhalla e si stanno dirigendo verso Under Zero.,"其他駭客似乎也已經入侵瓦爾哈拉伺服器，
朝Under Zero前進了。",,"다른 해커들도, 이미 발할라 서버에 침입해서
언더 제로로 향하고 있는 모양이구만","Die anderen Hacker sind in den Walhalla-Server
gelangt und auf dem Weg nach Unter Null."
3,3005,,"C'è qualcosa che non mi convince, però.",這下真的不妙了！,,…이거 더욱더 수상한 냄새가 나는구만,Etwas ist aber faul an der Sache.
4,2000,,?,？？,,??,?
5,3005,,"Il server Valhalla non sarebbe dovuto andare offline così
velocemente.",瓦爾哈拉伺服器居然會這麼早陷落……,,발할라 서버가 이렇게 빨리 뚫릴 리 없어…,"Der Walhalla-Server hätte nicht so leicht zu
knacken sein dürfen."
6,3005,,"O Yuugo ci ha invitato, o qualcun altro l'ha fatto.
In ogni caso, puzza di trappola.","不曉得是YUGO讓他們進去的，還是另有其人……
總之，這很明顯是個“陷阱”。",,"유고가 안으로 들인 것인지, 아니면 다른 누군가가…
어떻든 간에, ""함정""의 냄새가 물씬 난다고","Entweder hat Yuugo uns hereingelassen oder jemand
anderes. Stinkt jedenfalls nach einer Falle."
7,3005,,"Comunque, non raggiungeremo Nokia prendendo la
strada diretta, ma c'è una scorciatoia.","反正，我們就算正面突破也追不到諾奇雅了，
那就用這個抄捷徑吧！",,"어쨌든, 이대로 정면으로 가도 노키아를 따라잡긴 힘들어
…이 녀석을 지름길로 쓰자고","Auf dem direkten Weg holen wir Nokia jedenfalls
nicht ein, aber es gibt eine Abkürzung."
8,2000,,?,？？,,??,?
9,3005,,Questo è un passaggio segreto che io e i miei compagni abbiamo scavato molto tempo fa.,這是以前我跟同伴一起挖的“洞穴”,,"이건 이전에, 내가 동료들과 판 ""구멍""이야","Damals haben meine Kameraden und ich einen
Geheimgang gegraben."
10,3005,,Io... Abbiamo sconfitto Valhalla una volta.,我……和那群同伴曾經攻陷過瓦爾哈拉。,,"난… 우리들은 전에 한 번, 발할라를 뚫은 적이 있어",Ich ... Wir haben Walhalla schon mal geknackt.
11,2000,,?!,！？,,!?,?!
12,3005,,"Potremo rimembrare in seguito.
Meglio sbrigarci e raggiungere il server Valhalla!","……回憶等等再聊，
趕緊去「瓦爾哈拉伺服器」吧！",,"…옛날 얘기는 나중이다
냉큼「발할라 서버」로 가자고!","Wir haben später noch Zeit für Nostalgie.
Wir sollten uns beeilen und zum Walhalla-Server
gehen!"
