ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3003,,Sei in ritardo.,好慢。,,…느려요,Du bist spät dran.
2,3003,,"Lo Scambio dovrebbe essere oltre quest'area, ma
c'è un muro che ci impedisce di andare oltre.","「交流點」應該在這區域的深處……
但受到牆壁的阻擋，無法繼續前進。",,"「교류점」은 이 에어리어의 안쪽에 있을 텐데…
벽 때문에 갈 수가 없어요","Der Knotenpunkt sollte hier vor uns liegen, aber
da versperrt uns eine Wand den Weg."
3,3003,,"Non c'è altro modo per aggirarlo. Se non facciamo
qualcosa velocemente, perderemo di nuovo la nostra preda!","因為沒有其它路線，得想想辦法……
快點……再不快點解決，又會被它逃走！",,"다른 루트는 없으니, 이 벽을 어떻게든 하지 않으면…
빨리… 빨리 어떻게든 하지 않으면, 또 놓치고 말아요!","Es führt kein Weg daran vorbei.
Wenn wir nicht schnell etwas tun, entwischt
unser Ziel erneut!"
4,2000,,...!,……！！,,…!!,...!
5,3003,,Vuoi che mi calmi?,你叫我「冷靜點」……？,,"…「진정해」, 라고요?",Ich soll mich beruhigen?
6,3003,,Sono agitato? Io?,「亢奮」？你說我……？,,「너무 기를 쓰고 있어」? 제가요…?,Ich soll aufgeregt sein? Ich?
7,3003,,"Mio padre è stato assassinato.
E ora sto finalmente per avere la mia vendetta.","爸爸被殺死了，
而這個仇或許馬上就能討回來。",,"아버지는 살해당하셨어요
그 원수를 곧 갚을 수 있을지도 몰라요","Mein Vater wurde ermordet.
Und gleich bekomme ich endlich meine Rache."
8,3003,,"Certo che sono agitato.
Cosa c'è di male?","會亢奮也是當然的。
有什麼不對嗎？",,"…기를 쓰는 게 당연하죠
그게, 잘못된 건가요?","Natürlich bin ich aufgeregt.
Was ist daran schlecht?"
9,3003,,Sei solo preoccupato per me?,你只是在擔心我的身體……？,,"…제가, 걱정될 뿐이라고요?",Du machst dir Sorgen um mich?
10,3003,,"Non ho chiesto la tua preoccupazione.
Per favore, non preoccuparti per me.","我才沒有拜託你擔心我……
請不要隨便擔心我。",,"걱정해 달라고, 전, 부탁드린 적 없어요
…멋대로 걱정하지 말아 주세요","Darum habe ich dich nicht gebeten.
Mach dir meinetwegen keine Gedanken."
11,2000,,...,……,,………,...
12,3003,,"Sei proprio una persona... spensierata, vero? Circondato da amici e sempre
a sorridere come un idiota...","你真是個……幸福的人呀。
被朋友和親密的人圍繞著……總是在傻笑。",,"당신은, 정말이지…… 행복한 사람이네요
친구나 사이 좋은 사람들에게 둘러싸여서… 항상, 실실 웃고","Du bist wirklich ein ... „Sonnenschein“, nicht
wahr? Immer von Freunden umgeben und strahlst
immer. Wie ein Einfaltspinsel ..."
13,3003,,Sono grato di come tu... mi abbia salvato prima.,我很感謝……你之前救了我。,,"…예전에, 구해주셨던 건… 감사하고 있어요","Ich bin dir dafür dankbar, dass du mich damals ...
gerettet hast."
14,3003,,"Ma per favore, smettila di recitare questa parte strana di
fingere che ora siamo amici.",但可以不要裝作是朋友，在那瞎操心嗎？,,"하지만, 친구인 것처럼 묘한 마음을 쓰는 건 그만 둬 주시겠어요?","Aber bitte tu jetzt nicht so, als wären wir
dickste Freunde."
15,3003,,"Non so cosa sia successo dentro il mio cuore, ma...
per quanto ne so, tu ed io non siamo amici.","雖然不知道你在我的心裡看到了什麼……
但我並不認為已經和你成為朋友了。",,"제 마음 속에서 무엇을 보고 들으셨는지는 모르겠지만…
저, 당신과 친구가 된 것은 아니니까요","Ich weiß nicht, was sich in meinem Herzen getan
hat, aber ... Wir sind keine Freunde."
16,2000,,...,………,,………,...
17,3003,,"Cos'era? ""Chiunque possa dirmi una cosa del genere
potrebbe probabilmente essere mio amico""?","什麼？
「如果能這樣暢所欲言，一定能成為朋友」……？",,"…하?
「이만큼이나 하고 싶은 말을 할 수 있는 상대라면 친구가 될 수 있어」…?","Wie? „Wer so offen mit mir spricht, mit dem kann
ich befreundet sein“?"
18,3003,,"Che razza di logica fiorita è questa? Ti
aspetti di conquistarmi con qualche parola sdolcinata?","什、什麼呀，你那逃避現實的歪理……
你以為用那種甜言蜜語就能籠絡我嗎？",,"뭐, 뭔가요, 그 억지 이론은…
그런 감언이설로 절 구슬리려는 건가요?","Was ist das denn für komische Hippie-Logik?
Willst du mich mit Gefühlsduselei einlullen?"
19,2000,,...,………,,………,...
20,2000,,"Era esattamente quello che avevo in mente.
Avevo intenzione di adularti.
Avevo intenzione di rapirti.","正是那樣。
我打算哄騙妳。
我打算佔有妳……",,"그렇습니다
유혹하려는 겁니다
…덮치려는 겁니다","Genau so habe ich mir das gedacht.
Na, Honig um den Bart schmieren eben.
Ich wollte dir schöne Augen machen."
21,3003,,Cosa?!,什……！？,,…무슨!?,Wie bitte?!
22,2000,,...,………,,………,...
23,2000,,Stavo scherzando.,開～玩笑的。,,……장~난이에요,War nur ein Scherz.
24,3003,,Cosa?!,什麼！？,,…하!?,Wie bitte?!
25,3003,,...Eh?,………！,,………읏!,... Was?
26,3003,,"Buon amico, sei così...
Non so cosa dire...","真是的……你這個人……！
受不了——",,"정말이지… 다, 당신이란 사람은…!
기막혀서, 말도―","Du bist ja so ...
Mir fehlen die Worte ..."
27,4831,,"Bene, bene!
Se non è il Presidente facente funzioni Kamishiro!","哎呀！
這不是“神代代理社長”嗎？",,"이거이거!
""카미시로 사장대리님"" 아니십니까","Hallihallo! Na, wenn das nicht die amtierende
Vorstandsvorsitzende Kamishiro ist!"
28,2000,,?!,！？！,,!?!,?!
29,3009,,Spero tu stia bene.,妳好啊。,,잘 지내셨습니까,"Ich hoffe, es geht dir gut."
30,3003,,Signor... Suedou?!,末、末堂……先生！？,,"스, 스에도…씨!?",Herr ... Suedou?!
31,3009,,"Non c'è certo bisogno di tanta cautela.
Ci conosciamo tutti qui, no?","沒必要那麼緊張吧？
我們不是都認識嗎？",,"그렇게까지 경계할 필요가 있을까요?
서로, 아는 사이이지 않습니까","Nicht doch.
Wir kennen uns hier doch alle, oder?"
32,2000,,!,………！,,………!,!
33,3009,,"Oh cielo, [p]. Sei turbato/a?
Potrebbe essere la situazione con Arata che ti
preoccupa?","哦？[p]，你在生氣嗎？
我猜……是因為新的事情？",,"…이거, [p] 씨, 화나신 겁니까?
보아하니… 아라타 군 때문입니까?","Ach, [p]. Grämt dich etwas?
Die Situation mit Arata womöglich?"
34,3003,,"L'ho sentito da [p].
Cosa hai fatto ad Arata?","我從[p]那裡聽說了……
你對新先生做了什麼？",,"[p] 씨에게서 들었습니다…
아라타 씨에게 무슨 짓을 하신 거죠?","[p] hat es mir erzählt.
Was hast du mit Arata gemacht?"
