ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3046,,Come vanno le cose da te?,老師嗎？你那邊狀況怎麼樣？,,선생님인가. 그쪽 상황은 어때?,Wie läuft es bei Ihnen?
2,7319,,Tutti e 40 gli studenti sono in classe.,"啊……現在學生全都在教室裡。
40個人一個都沒少。",,"아, 네에…교실에 학생들이 전부 모여있습니다.
40명 전원, 틀림없습니다",Alle 40 Schüler sind im Klassenzimmer.
3,3046,,Il test è iniziato?,考試開始了嗎？,,시험은 벌써 시작했나?,Hat die Klassenarbeit begonnen?
4,7319,,"Sì. Hanno iniziato a scrivere. Non sembra proprio
che stiano imbrogliando.","是的，大家已經開始寫答案了。
……看起來實在不像有作弊。",,"네. 모두 답안용지에 기입을 시작했습니다.
…커닝을 하고 있다고는 도저히 생각할 수 없습니다","Ja. Sie haben angefangen zu schreiben. Es sieht
wirklich nicht so aus, als ob sie schummeln."
5,3046,,"Bene, ci provo.",好，該出手了！,,"좋아, 하자","Okay, los geht’s!"
6,3046,,"Okay. Ci sto. Proprio come pensavamo, sono tutti in
EDEN.","……OK，入侵成功。
果然，所有人現在都連著EDEN。",,"……오케이. 해킹 성공.
역시. 전원이 지금 EDEN에 로그인했어","Okay. Ich bin drin. Genau wie erwartet, sind sie
alle in EDEN."
7,7319,,Ma come?! Stanno tutti facendo il test!,"你、你說什麼！？
但是所有人都在寫考卷啊！？",,"뭐, 뭐라고요!?
하지만, 전원이 시험을 보고 있는데요!?",Aber wie?! Sie schreiben doch die Arbeit!
8,3046,,"Un hacker deve controllarli. Penso di aver capito
ora.","可能有誰入侵了終端操縱所有人吧……
真相越來越明瞭了。",,"누군가가 해킹해서 움직이고 있는 거겠지…
점점 감이 잡혀","Ein Hacker muss sie kontrollieren. Ich glaube, ich
weiß jetzt, wie."
9,7319,,Cosa sta succedendo?,什、什麼意思……！？,,"무, 무슨 일입니까…!?",Was geht da vor sich?
10,3046,,"Non c'è tempo. Spiegherò dopo. Continua semplicemente
il test per ora.","沒時間了，晚點再跟你解釋。
你讓考試繼續下去。",,"시간이 없다. 설명은 나중에 하지.
당신은 그대로 시험을 계속해","Wir haben keine Zeit. Ich erkläre es später.
Machen Sie einfach mit der Klassenarbeit weiter."
11,3046,,"[p], sai dove sono gli studenti?",[p]，查出學生目前所在地了嗎？,,"[p], 학생들의 현 위치는 알아냈냐?","[p], weißt du, wo die Schüler sind?"
12,3046,,"Quindi hanno saltato il test e si sono nascosti in
quel posto. È naturale; verrebbero presi
subito in una qualsiasi delle aree pubbliche.","翹掉考試跑來這種地方避難是吧。
……也是啦，到公共區域一下子就被抓去輔導了。",,"시험을 땡땡이치고 여기서 피난하고 있단 거지.
……뭐, 공공 에어리어 같은 데 있으면
단번에 훈육 지도행이니까 당연하겠지만","Sie haben sich davongemacht und versteckt.
Eine gute Idee, denn in öffentlichen Bereichen
würden sie schnell geschnappt werden."
13,3046,,"Sbrighiamoci. Scompariranno quando il test
finirà.",動作快，考試結束就會被他們跑了。,,"서두르자, 시험이 끝나면 놓친다","Beeilen wir uns. Wenn die Klassenarbeit vorbei
ist, verschwinden sie."
