ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
10000,4702,,Eh? Cosa?,啊？你是有什麼事嗎？,,엉? 무슨 용건?,Hä? Was?
10010,4702,,Eh? Cosa?,啊？你是有什麼事嗎？,,엉? 무슨 용건?,Hä? Was?
10020,4702,,"Hahhhhn? Ho sentito parlare di Kowloon prima, ma non
di Galacta Park. Ma è solo un parco fatto di
galactas, giusto? ah ah ah!","啊？「Kowloon」我是知道啦，
但我沒聽說過「破銅爛鐵公園」耶。
……唉呀，那應該是個用破銅爛鐵蓋起來的公園吧？哈哈！",,"아?「쿠롱」은 들어봤지만「쿠롱의 잡동사니 공원」은
들어본 적 없는데―
…뭐, 잡동사니로 만든 공원인 거겠지? 캬캬!","Hö? Von Kowloon hab ich schon gehört, aber nix mit
Galacta-Park. Ist halt ein Park mit lauter
Galactas, nich? Harhar!"
10021,4702,,"Quindi, stai dicendo che vuoi andare a Kowloon? Sul
serio? Allora faresti meglio a procurarti un URL da qualche parte! Ma dai, lo
sanno tutti! Ah ah ah!","是說，你是想去Kowloon嗎？認真的？
既然如此，你只要在某處得到「URL」就行了吧？
很簡單對吧？這是一般常識吧？哈哈哈！",,"근데 너 쿠롱에 가고싶은거냐? 진짜로?
그렇다면 어딘가에서「URL」을 입수하면 되잖아?
쉽잖아? 상식이잖아? 캬캬캬!","Willste nach Kowloon? Echt jetzt?
Dann brauchste ’ne URL! Weiß doch eh jeder!
Harharhar!"
10030,4702,,"...Come ti pare, strano.",……嘖，態度真差勁。,,"…칫, 기분나쁘네.","... Mir doch egal, du Freak."
10040,4702,,"Quindi, hai intenzione di andare a Kowloon?
Davvero? ...Scommetto che sarai molto popolare...ah ah ah!","要去Kowloon？你？認真的？
……超好笑的！哈哈哈！",,"쿠롱에 간다고? 네가? 진짜로?
…그거 완전 웃긴데~! 캬캬캬!","Du gehst also nach Kowloon? Echt jetzt?
Da machste dich bestimmt beliebt ... harharhar!"
10050,4702,,"Quindi, andrai a Kowloon? Davvero?
...Scommetto che sarai molto popolare... ah ah ah!","要去Kowloon？你？認真的？
……超好笑的！哈哈哈！",,"쿠롱에 간다고? 네가? 진짜로?
…그거 완전 웃긴데~! 캬캬캬!","Du gehst also nach Kowloon? Echt jetzt?
Da machste dich bestimmt beliebt ... harharhar!"
100,4702,,"[k100]?
Non la conosco.",[k100]？　我不知道啦～,,[k100]? 모르겠는데.,"[k100]?
Das sagt mir gar nichts."
101,4702,,"[k120]?
Non lo conosco.",[k120]？　我不知道啦～,,[k120]? 모르겠는데.,"[k120]?
Das sagt mir gar nichts."
102,4702,,"[k121]?
Non lo conosco.",[k121]？　我不知道啦～,,[k121]? 모르겠는데.,"[k121]?
Das sagt mir gar nichts."
103,4702,,"[k130]?
Non lo conosco.",[k130]？　我不知道啦～,,[k130]? 모르겠는데.,"[k130]?
Das sagt mir gar nichts."
