ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3015,,Eh già! Come ti sembra?!,讚啦！　如何，投降了吧！,,"이 자식아!  어때, 졌지!",Jawoll! Wie schmeckt dir das?!
2,2020,,...,…………,,…………,...
3,3015,,Credo che abbiamo finito qui?,……怎麼啦，勝負已經決定了吧？,,…왜 그래. 이미 결판은 났잖아?,"Ich schätze, hier sind wir fertig?"
4,4061,,Hmm... Il tuo amico qui è davvero impressionante.,"呼呼……論數碼寶貝戰鬥的經驗，
在那邊的那位還比妳厲害呢。",,"후후…디지몬 배틀 경험치는
그 아이 쪽이 위인 것 같군요","Hm ... Dein Freund hier ist äußerst
beeindruckend."
5,4061,,"Come avrai notato, mi sono trattenuto parecchio.
Quello era solo il primo round.","如同你察覺的那般，我還沒認真。
這只不過是前菜而已。",,"간파하신 대로 저는 아직 전력을 다하지 않았습니다.
이건 아직 시작에 불과하죠","Wie du bemerkt hast, habe ich mich stark
zurückgehalten. Das war nur die erste Runde."
6,3015,,Eh?!,什……！,,뭐라고…!,Was?!
7,4061,,Ma non preoccuparti. Non intendo spingermi oltre per oggi.,"……但是，請放心吧。
今天已經沒有想要繼續打的意思了。",,"…하지만 부디 안심해주시죠.
오늘은 이 이상 싸울 생각은 없으니까요","Aber keine Sorge. Ich habe nicht im Sinn, diese
Angelegenheit heute weiterzuführen."
8,4061,,Ora ho una buona idea delle tue abilità.,我也見識到妳的實力了。,,당신의 실력은 충분히 봤습니다,Ich kann deine Fähigkeiten jetzt gut abschätzen.
9,4061,,E sembra che il mio ospite designato sia arrivato.,"而且……
剛好，期盼已久的客人也到來了呢。",,"게다가……
마침 기다리던 손님이 도착하셨으니까요","Und es scheint, als wäre der Gast eingetroffen,
den ich erwartet hatte."
10,3015,,...?,……？,,……?,...?
11,3007,,Intendi me?,……你說的那位客人是指我嗎？,,……그 손님이란 건 나를 말하는 거냐?,Meinst du mich?
12,3015,,Matayoshi? Cosa ci fai qui?!,又、又吉叔！？　你怎麼會在這……！,,"마, 마타요시 씨!? 어떻게 여길…!",Matayoshi? Was machen Sie denn hier?!
13,3007,,Sono qui perché ho decifrato il codice. Per quale altro motivo?,"妳問我為什麼，那當然是解開了那個暗號了啊。
妳這蠢蛋。",,"어떻게냐니 그야 암호를 해독했기 때문인 게
당연하잖아, 바보 자식아","Ich bin hier, weil ich den Code geknackt habe.
Wieso auch sonst?"
14,3015,,Ma quel codice... Era...,但是，又吉叔對那種形式的暗號不是……,,하지만 마타요시 씨에게 그런 암호는…,Aber dieser Code ... war doch ...
15,3007,,"Ci è voluto un po', ma ho trovato un ottimo
assistente.","確實，稍微花了點時間……
但我有很厲害的“助手”啊。",,"확실히 조금 시간이 걸렸지만…
나에겐 강력한 ""도우미""가 있으니까","Es hat ein bisschen gedauert, aber ich habe eine
sehr fähige Assistentin."
16,3007,,"Tutto quello che dovevo fare era chiedere, e lei l'ha risolto per me.",拜託對方後就解開了。,,부탁해서 해석해 달라고 했지,"Ich musste nur fragen und sie hat ihn für mich
geknackt."
17,4061,,Il tuo misterioso partner... Il detective a Nakano.,傳聞中的心腹……中野的“偵探”嗎，原來如此。,,"소문으로 듣던 심복…나카노의 ""탐정""입니까. 과연","Deine mysteriöse Partnerin ... Die Ermittlerin
in Nakano."
18,3007,,Grazie per l'invito.,感謝你特地邀請我過來啊，怪人數碼面相。,,"일부러 초대해줘서 고맙군, 괴인 디지면상",Danke für die Einladung.
19,4061,,È un onore conoscerti. Non sembri sorpreso di vedermi.,"能夠見到你是我的光榮，又吉刑警。
對我的存在，你一點都不訝異呢。",,"만나뵙게 되어 영광입니다, 마타요시 형사.
제 존재에 놀라지 않으시는군요","Es ist mir eine Ehre, dich kennenzulernen. Du
wirkst nicht überrascht, mich zu sehen."
20,4061,,"Presumo che tu abbia capito che la Faccia Digitale Misteriosa
nella tua cella è un'esca.","在拘留所的怪人數碼面相是假貨――
看來早就已經知道了吧。",,"유치장의 괴인 디지면상이 가짜라는걸――
이미 눈치채셨단 겁니까","Ich vermute, dir ist klar geworden, dass das
Mysteriöses Cybergesicht in deiner Zelle ein
Platzhalter ist."
21,3007,,In realtà sì.,就是這麼一回事。,,"뭐, 그런 셈이지",In der Tat.
22,4061,,"Come? Per favore, dimmelo, per riferimento futuro.","到底是怎麼會知道的呢？
為了將來的參考，希望能夠告訴我。",,"대체 어떻게 알아차렸습니까?
후학을 위해 가르쳐주십시오","Wie? Bitte verrate es mir, damit ich daraus lernen
kann."
23,3007,,Era semplice.,沒什麼，只不過是很簡單的事情罷了。,,뭐 간단한 이야기지,Es war einfach.
24,3007,,Un presentimento da detective.,……刑警的直覺。,,……형사의 감이란 녀석이다,Ermittlerinstinkt.
25,4061,,Ahah... ahahaha... Sei davvero unico al mondo!,"呵呵……呵呵呵呵……
果然你是很棒的人才啊…！",,"후후…후후후……
역시 당신은 멋진 소재야…!",Haha ... hahaha ... Du bist ein echtes Original!
26,3007,,"Mi hai ingannato l'ultima volta, ma stavolta ti porterò dentro.","雖然被替身給擺了一道……
這次該給我乖乖的繩之以法了吧，數碼面相。",,"바꿔치기에는 당해버렸지만
이번에야말로 체포해주지, 디지면상","Letztes Mal hast du mich reingelegt, aber dieses
Mal werde ich dich hochnehmen."
27,3007,,"Questo luogo è stato hackerato dall'esterno.
Non c'è via di scampo.","這裡已經從外部駭入了，
不會再讓你逃走了。",,"이곳은 외부에서 해킹을 걸고 있다.
이제 도망칠 곳은 없다","Dieser Ort wurde von außen gehackt. Es gibt keine
Fluchtmöglichkeit."
28,4061,,Non sono preoccupato. Ho diverse vie di fuga.,"無需擔心，關於退路不管有多少，
都已經備好了。",,"걱정하지 않으셔도 빠져나갈 길은 얼마든지
준비해 두었습니다","Das macht mir keine Sorgen. Ich habe diverse
Fluchtwege."
29,3015,,Eh?!,什……！？,,아니……!?,Was?!
30,2020,,Ah!,…………！,,…………큭!?,Ah!
