"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","3007","","Oh, ma ciao, giovane assistente!
Ti stai abituando a lavorare come detective?","嗨，小助手。
偵探做得還習慣嗎？","","오, 조수 군
탐정 업무는 이제 익숙해졌나?","Tag auch, junger Hilfsdetektiv!
Gewöhnst du dich langsam an die Arbeit?"
"2","3007","","Come mai quel muso lungo? Mi
guardi come se io non dovessi essere qui.","你那是什麼表情？
一副我不該出現在這裡的樣子！","","뭐냐 그 얼굴은?
내가 여기 있으면 안 되는 것 같은 얼굴인데?","Was schaust du denn so?
Als ob ich hier nicht hergehören würde."
"3","3007","","Kyo-chan potrà spiegarti tutto.","事情經過就讓小杏來說吧。","","사정은 쿄짱이 설명해 줄 거다","Kyo-chan kann dir sagen, weshalb ich hier bin."
"4","3006","","Comunque, è successo qualcosa e non
riusciamo a ritrovare il file del caso Nile.","老實說……非常奇怪，我完全找不到
當時尼羅河公司的調查資料。","","…사실, 기묘하게도 당시 나일 코프의
조사 자료가 보이질 않아서 말이지","Etwas Merkwürdiges ist passiert. Wir können die
Akten zum Fall Nile Corporation nicht finden."
"5","3006","","Quindi pensavo di chiedere a qualcuno
coinvolto direttamente nel caso.","所以就請當事人親自前來了。","","그래서, 당사자 본인에게 오시도록 부탁드렸다는 거다","Also wollte ich jemanden fragen, der direkt
beteiligt war."
"6","3007","","Ovvio che non li hai trovati. Tutti i file sono
memorizzati nella Kamishiro.","找不到是正常的……
因為調查資料全都由神代保管。","","…보이지 않는 게 당연하지
조사 자료 전부 카미시로가 보관하고 있으니까","Natürlich hast du sie nicht gefunden. Die Akten
werden alle zusammen bei Kamishiro gelagert."
"7","3006","","A Kamishiro?","由神代保管？","","카미시로가…?","Bei Kamishiro?"
"8","3007","","Mi vergogno di doverlo ammettere, ma
abbiamo dovuto lasciare i file lì.","雖然要在小杏面前講這種話很沒出息……
但我們當時只能這麼做。","","쿄짱의 앞에서 이런 말을 하는 건 한심하지만…
우리들은 그렇게 하는 수밖에 없었어","Ich gebe das ja nur sehr ungern zu, aber wir
mussten die Akten dort lassen."
"9","2000","","...?","……？？","","…??","...?"
"10","3006","","Questo era quel tuo ""presentimento"", non è vero?","因為“那個嫌疑”嗎？","","""그 의혹"", 이군요?","Da kam dein „Bauchgefühl“ her, stimmt’s?"
"11","3007","","Sì...","沒錯……","","……그래","Ja ..."
"12","3007","","All'epoca, sorsero sospetti che
Kamishiro avesse acquisito la Nile
Corporation illecitamente.","當時神代有非法收購尼羅河公司的嫌疑。","","당시, 카미시로가 나일 코프를
부정 인수했다는 의혹이 제기되었어","Wir haben damals Vermutungen geäußert, dass
Kamishiro die Nile Corporation auf illegale Weise
übernommen hatte."
"13","3007","","Tuo padre ed io stavamo indagando su quello
quando ci siamo imbattuti in un piccolo problema.","我和小杏的老爸進行調查……
結果出了點問題。","","나와 쿄짱의 아버지가
조사를 진행하고 있었다만… 좀, 문제가 일어났거든","Dein Vater und ich sind der Sache nachgegangen,
als wir auf ein kleines Problem stießen."
"14","3006","","Un problema?","什麼問題？","","문제란?","Ein Problem?"
"15","3007","","Sono arrivate pressioni
dall'alto. Siamo stati costretti ad abbandonare il caso.","“上頭”對我們施加壓力，
所以我們不得不放棄那次調查……","","""위""에서 압박이 가해진 거야
덕택에 우리들은 조사를 단념할 수밖에 없게 됐지…","Druck von ganz oben.
Wir mussten den Fall aufgeben."
"16","3007","","All'epoca, venimmo costretti a consegnare tutti
i fascicoli del caso a Kamishiro.","當時，作為不追究責任的條件，
我們把所有調查資料全部交給神代。","","그때, 책망이 없는 조건으로
조사 자료 전부를 카미시로측에 넘기게 됐던 거야","Wir mussten außerdem sämtliche Akten an Kamishiro
übergeben."
