ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3002,,Buon lavoro...,喔，辛苦啦～……,,"수, 수고했어어……",Gute Arbeit ...
2,3002,,"Abbiamo finito, vero? Possiamo andare ora?","那……那個，這裡的事情應該都解決了吧？
今天早點回去吧～？",,"저……저기, 여기 볼일은 이제 끝이지?
이제 말야, 오늘은 일찍 돌아가자~","Wir sind fertig, oder? Können wir jetzt gehen?"
3,3002,,Perché? Beh... La gente ha parlato...,"你問我為什麼……
因為我不小心聽到了啊……",,"왜냐니, 왜냐면…….
들어버렸는걸……",Warum? Na ja ... Es geht ein Gerücht um ...
4,3002,,Dicono che ci sia un mostro in questa zona!,這附近的區域，會有妖怪出沒！！,,이 주변 에어리어에서 귀신이 나온대!!,In dieser Gegend soll es ein Monster geben!
5,3002,,Non mi credi?! L'ha visto un amico dei Ribelli!,"啊啊！　你不相信我是吧～！？
反叛者的夥伴可是說看到了喔！？",,"아아아! 안 믿는 거지~?!
리벨리온즈의 동료가 봤다고 그랬거든?!","Du glaubst mir nicht? Ein Freund von den Rebels
hat es gesehen!"
6,3002,,"Perché fantasmi e mostri devono sempre uscire?!
Non possono starsene a casa?!","真是的～　為什麼會有幽靈妖怪跑出來啊～！？
就不能待在家裡不要出來嗎～！",,"정말~ 왜 유령이나 귀신 같은 게 튀어나오는 거지이~?!
집에서 가만히 있으면 좋을 텐데에~!","Warum müssen Geister und Monster sich
herumtreiben?! Können die nicht einfach zu Hause
bleiben?!"
7,3002,,Non hai paura?,"你不會怕嗎？
那個、妖怪之類的……",,"저기, 넌 아무렇지도 않아?
그, 귀신 같은 거……",Hast du keine Angst?
8,2020,,"Cos'è?! Dietro di te!
Sono qui. Non hai niente di cui preoccuparti.
Deve essere opera di un Digimon.","說這種話，快看，諾奇雅妳的後面……
我在妳身邊，不用擔心啦
反正是數碼寶貝幹的吧",,"그런 소릴 하면, 봐, 노키아 뒤에……
내가 함께 있으니 걱정할 필요 없어
어차피 디지몬의 소행이야","Was ist das?! Hinter dir!
Ich bin ja da, mach dir keine Sorgen.
Da muss ein Digimon am Werk sein."
9,3002,,Argh!,嗚啊啊啊─────！？！,,앙규와아아~~~~~!?!,Argh!
10,3002,,"D-d-dove?! Dov'è?! Sbrigati a sbarazzartene, {player_name}!!!","在在在在、在哪裡在哪裡在哪裡！？
快點趕走它們啦、[p]～～～！！",,"어어어어,어디어디어디어디?!
저기! 빨랑 내쫓아줘, [p]~~~!!","W-W-Wo?! Wo ist es?! Schnell, mach, dass es
weggeht, [p]!"
11,3002,,Mi prendi in giro? Non c'è niente lì.,"……嗯？　騙．人．的？
那就是，其實什麼事都沒有喔～的那種……？",,"……으엥? 거 짓 말?
말하자면, 아무것도 없었습니다~란 거야……?",Willst du mich veralbern? Da ist gar nichts.
12,3002,,Non posso credere di esserci cascato!,"真是的～！　笨蛋笨蛋笨蛋！！
我真是不敢相信！！",,"정말~! 바보바보바보오!!
지인짜 못 믿겠어!!","Nicht zu fassen, dass ich darauf reingefallen bin!"
13,3002,,Sei troppo vicino! Allontanati!,"話說，你也太近了吧～！！
趕快走開啦！",,"아니, 너무 가까운데요~!!
이제 떨어지라구우!",Du bist viel zu nah dran! Zurück mit dir!
14,3002,,Come fai ad essere così sicuro?,"嗚嗚嗚嗚嗚～……
你那自信是從哪來的啦！",,"으으으으으…….
어디서 오는 거야~ 그 자신감으은!",Wie kannst du nur so zuversichtlich sein?
15,3002,,"Ehi, è meglio che tu non ti allontani di un secondo
finché non sarò tornato al sicuro!","[p]，
我回去之前，絕對不可以離開我喔！？",,"저, 저기, [p].
내가 돌아갈 때까지 절대로 떨어지면 안 된다?!","Hey, du weichst mir besser keine Sekunde von der
Seite, bis ich wieder sicher zurück bin!"
16,3002,,Te lo ordino come amico!,"聽到了沒有？
這可是“朋友命令”喔！",,"알겠어~?
이건 ""친구 명령""이니까 말야!","Das befehle ich dir, als Freundin!"
17,3002,,"Per favore, per favore!",……也可以說是“一生的請求”。,,"……""평생소원""이라고도 하나","Bitte, bitte!"
18,3002,,Cosa'... Argh!,那個……咿、嗚哇！！,,잠깐……햐우와앗!!,Wa... Argh!
19,3002,,"Era un lampo di luce dietro di te? O me lo sono solo
immaginato?","剛才你的身後，有沒有閃了一下光？
是、是我搞錯了嗎……？",,"지금 네 뒤에서 뭔가 플래시 터진 것처럼 빛나지 않았어?
기, 기분 탓인가……?","War das ein Lichtblitz hinter dir? Oder habe ich
mir das nur eingebildet?"
20,3002,,Non mi piace questa situazione. Andiamo via di qui.,"我已經受夠了……這是怎樣啦？
我想趕快回去了啦～……",,"진짜 싫어……뭐야?
빨랑 돌아가고 싶어어……","Das ist mir nicht geheuer. Verschwinden wir von
hier."
21,3002,,"Come fai ad esserne così sicuro? Tutto è possibile in
EDEN.","嗚嗚嗚……為什麼你能這麼篤定的說出口啦……
EDEN可是什麼事，都有可能會發生的虛擬空間耶。",,"으으으……왜 그렇게 단언할 수 있는 거야아…….
EDEN은 뭐든지 있을 수 있는 가상공간이라구?","Wie kannst du dir so sicher sein? In EDEN ist
alles möglich."
22,3002,,So che l'idea stessa di mostri è ridicola...,"妖、妖怪那種東西，
那那那那種不科學的東西～
我也是懂的喔～？",,"귀, 귀신 따위
그그그그런 게 비과학적인 거라는 것 정도~?
나도 알고 있는데요오~?","Ich weiß, der Gedanke an Monster ist albern ..."
23,3002,,"Ma che sia un mostro o un Digimon, se fa
paura, fa paura. Capito?","話說起來，不管是妖怪還是數碼寶貝，
恐怖的東西就是很恐怖啦！　知道了嗎混蛋──！",,"근데 말야, 귀신이건 디지몬이건
무서운 건 무섭다구! 알겠냐 짜샤~!","Aber egal ob es ein Monster oder ein Digimon ist,
gruselig bleibt gruselig. Klar?"
24,3002,,"Quindi non lasciarmi finché non torno a casa sano e salvo!
Devi promettermelo!","所以說……在我平安回去之前，都不可以離開我喔！
絕對、絕對、絕對喔！？",,"그러니까……내가 무사히 돌아갈 때까지 떨어지지 말라구!
반드시, 반드시, 반드시야?!","Also lass mich nicht allein, bis ich sicher wieder
zu Hause bin! Das musst du mir versprechen!"
25,3002,,Eh? Un oggetto che può rimandarci direttamente a casa?,"咦……？
你身上沒有能夠馬上回家的道具……？",,"헤……?
바로 집으로 돌아갈 수 있는 아이템 안 갖고 있냐구……?","Hä? Ein Item, das uns direkt nach Hause
bringen kann?"
26,3002,,Ah! Mi sono dimenticato! Ho portato un Home Gate!,"……啊啊啊啊啊！！
對了！　我有帶“HOMEGATE”！",,"……아아아아아!!
맞다! 나 ""홈 게이트"" 갖고 있었지!","Ah! Das habe ich vergessen! Ich habe ein
Heimattor dabei!"
27,3002,,"Meno male che l'ho portato. Posso tornare a casa
subito!","哈啊～我有帶在身上真是太好了☆
這樣就可以馬上回家了！",,"하아아, 갖고 오길 잘했다아~♥
이걸로 얼른 돌아가버리자!","Gut, dass ich es mitgebracht habe. Ich kann
sofort nach Hause!"
28,3002,,"Oh, e non dire a nessuno quello che è successo oggi!
Questo dovrebbe essere sufficiente per farti stare zitto!","今天發生的事情，要對其他人保密喔！？
這個，就當作是遮口費！",,"저기, 오늘 일은 다른 모두에겐 비밀이다?!
이거, 입막음 요금이니까!","Oh, und erzähl niemandem, was heute passiert ist!
Das sollte reichen, um dich vom Reden abzuhalten!"
29,3002,,"Direi che è più che sufficiente, no?","……拿到了嗎？　拿到了吧？
拿到了對吧～～～！？",,"……받았지? 받았겠다?
받았구만~~~?!","Das ist doch mehr als genug, oder?"
