ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,4043,"","Wait, you're the detective?
Oooh... Aren't you, like, a high school student?
You sure that's okay?","咦，你就是偵探？
哼嗯……還是高中生嗎？　真的沒問題嗎？","","어라, 네가 탐정?
흐음… 아직 고등학생 정도? 괜찮은 거야?","Was, du bist der Detektiv?
Ach ... Gehst du nicht noch zur Schule?
Ist das wirklich in Ordnung?"
101,4043,"","So anyway! Do you wanna hear my story?
It's about monsters and seven mysterious riddles!","算了，你可以聽我說嗎？
關於七大不可思議還有妖魔鬼怪！","","뭐, 됐어. 들어줄래?
7대 불가사의와 귀신 이야기!","Na, wie dem auch sei! Möchtest du meine Geschichte
hören? Es geht um Monster und sieben
mysteriöse Rätsel!"
102,4043,"","...Well, so, at my school there are these seven
mysterious riddles.","我念的小學裡有七件不可思議的事。","","……있잖아, 내가 다니고 있는 초등학교에는 7대 불가사의가 있어","Also, in meiner Schule gibt es sieben
mysteriöse Rätsel."
103,4043,"","In the corridor there's a two-eyed boy whose eyes
twinkle, the sound of tear drops falling in the
toilets. Anyway, I solved six of the riddles.","在走廊閃閃發光的雙眼童子，
還有廁所傳出眼淚滴下來的聲音之類的……
至今我已經解開七件不可思議中的六件了。","","복도에서 반짝 빛나는 두눈박이 괴물이라든가, 화장실에서 눈물이 떨어지는 소리라든가…
난 7대 불가사의 중 6개까지 해명해냈어","Im Flur ist ein Junge mit zwei Augen, die funkeln.
In den Toiletten sind Tränen zu hören.
Außerdem habe ich sechs der Rätsel gelöst."
104,4043,"","Twinkly two-eyed boy was just a portrait of the
old headmaster with pins in the eyes; the tear
drop noise in the toilet was just a leaky faucet.","雙眼童子是因為刺在前校長畫像眼睛
上面的圖釘發光……廁所的眼淚
只是因為水龍頭沒關好，水漏出來發出聲音而已。","","두눈박이 괴물은 전 교장 초상화의 눈에 꽂힌 압정이
빛나는 걸로 보인 것뿐… 화장실의 눈물은 수도꼭지가 제대로
잠기지 않아서 새는 물방울 소리가 울린 것뿐이었어","Der funkelnde zweiäugige Junge war nur ein Bild
vom Ex-Direktor mit Stecknadeln in den Augen.
Das Geräusch in der Toilette war ein Wasserhahn."
105,4043,"","But...","可是……","","하지만…","Aber ..."
106,4043,"","But the seventh riddle is a real thing!
There's a monster that goes on a rampage
through the school at night! I've seen it!","第七件不可思議好像是真的！
一到晚上就會有鬼怪在學校到處亂鬧！　我看到了！","","7번째 이야기만은 정말이었어!
밤이 되면 학교 여기저기서 돌아다니는 귀신! 나 봤어!","Aber das siebente Rätsel ist echt! Es gibt ein
Monster, das nachts in der Schule sein Unwesen
treibt! Ich habe es gesehen!"
107,2001,"","Oh, really...
You've seen it?","嗯……
你真的看到了？","","흐응…
정말로 봤어?","Ach, wirklich?
Du hast es gesehen?"
108,4043,"","I'm not lying! I really saw it with my own two
eyes! Look, look at this!","我沒有騙人！　我真的親眼看到了！
大概長這樣……你看！","","거짓말이 아니야! 정말 이 눈으로 봤다고!
봐, 이런 거… 자!","Ungelogen! Ich habe es mit eigenen Augen gesehen!
Hier, schau mal!"
109,4043,"","You don't believe me?
Look, this is what I saw!","你在懷疑我？
我真的看到了……大概長這樣！","","의심하고 있지―?
정말 봤다고… 이런 거였어!","Glaubst du mir nicht?
Schau, das hab ich gesehen!"
110,4043,"","I drew that picture just after I saw the monster.
What do you think? Good, isn't it?","我一看到鬼怪就立刻畫下了這張圖。
怎麼樣，畫得很好吧！","","그 그림, 귀신을 본 후 바로 그린 거야
어때, 잘 그렸지!","Das habe ich gezeichnet, nachdem ich das Monster
gesehen habe. Was meinst du?
Gut, oder?"
111,2001,"","What is this thing? I can't make it out at all!
Sorry, but seriously, this is just awful...","看不出來到底在畫什麼，
要稱讚畫得好有點強人所難……","","무슨 그림인지 알아볼 수가 없는데다
빈말이라도 잘 그렸다고는 못하겠다…","Was ist denn das? Ich kann gar nichts erkennen!
Tut mir leid, aber das ist wirklich furchtbar ..."
112,4043,"","Recently, the beakers in the science room were
broken, the music room was a mess,
and people are saying it's because of a monster.","最近理科教室的燒杯壞掉，
還有音樂教室的樂器散得到處都是，
大家都說會不會是那傢伙搞的鬼。","","최근 요리실의 비커가 깨지거나
음악실의 악기가 흩어져 있거나 하는데
그 녀석이 한 짓이 아닌가 하는 이야기가 있어","Jemand hat die Bechergläser im Labor zerstört, im
Musikraum herrschte Chaos und alle sagen,
ein Monster sei daran schuld."
113,4043,"","So, I want you to help me find out what the
monster really is!","所以，我想請你和我一起去揪出那傢伙的真面目！","","그러니까 이 녀석의 정체를 같이 밝혀줬으면 해!","Ich möchte, dass du mir hilfst herauszufinden,
was das Monster in Wirklichkeit ist!"
