ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,...?,……？,,……?,...?
2,7264,,Ma voglio andare!,我想去，我想去啦！,,갈래 갈래!,Ich will aber gehen!
3,7265,,Non fare il testardo! Lo sai che non puoi!,"不要這麼任性！
不管妳怎麼鬧，不能去就是不能去！",,"억지 부리지 마!
그런 소리 해봤자 못 가는 건 못 가는 거라니까!","Sei nicht so stur! Du weißt, dass das nicht geht!"
4,7264,,"Ma tutti gli altri nella mia classe ci vanno! Voglio andarci
anch'io!","可是，班上的人說我們可以去啊！
我也想去啦！",,"그치만 같은 반 애는 갈 수 있다고 했는걸!
나도 가고 싶어!","Aber die anderen aus meiner Klasse gehen auch
alle! Ich will auch hin!"
5,7265,,Non posso fare nulla. Adesso smettila di fare il buffone!,"哥哥也是有做不到的事情啊！
不要說這種任性的話！　米娜這笨蛋！",,"오빠도 못 하는 건 못 해!
억지 부리지 마! 미나는 바보!","Ich kann es nicht ändern. Jetzt hör auf,
herumzuspinnen!"
6,7264,,Chi stai chiamando sciocco? Sei tu quello stupido!,"嗚哇～！　被罵笨蛋了～！
哥哥才是笨蛋～！",,"우~엥! 바보래~!
오빠는 바보~!",Ich spinne nicht herum! Du bist hier der Idiot!
7,7265,,Smettila di piangere! Non so cos'altro potrei fare!,"不要哭啦……
啊啊，真是的！　我不管妳了！",,"울지 마……
아, 정말! 난 몰라!",Hör auf zu weinen! Was soll ich denn noch tun?
8,2020,,(Sembra che un fratello e una sorella stiano litigando.),（……好像是兄妹吵架）,,(…남매싸움 같다),(Anscheinend streiten sich da zwei Geschwister.)
9,7264,,"*sniff*...*sniff*... Potrei andarci se avessi un biglietto.
Ci deve essere un modo per ottenerne uno.","嗚嗚、嗚嗚……
只要有票的話，米娜我也能去……
一定在哪裡有參加票的……",,"훌쩍, 훌쩍….
미나도 티켓이 있으면 갈 수 있는걸….
어딘가에 분명 있는걸…","*Schnüff, schnüff* Hätte ich nur eine
Eintrittskarte. Ich muss doch irgendwie an eine
herankommen."
10,2020,,(Un biglietto?),（……參加票？）,,(……티켓?),(Eine Eintrittskarte?)
