ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7196,,Sei tu! Grazie per aver accettato il mio caso.,"啊，是你！　你接受委託了呢。
謝謝……",,"아, 너! 의뢰를 받아줬구나.
고맙다……어라","Ah, du bist es! Danke, dass du den Fall übernommen
hast."
2,7196,,Eek! Dietro di te! Di-Di-Digimon?!,"咿啊啊啊啊！！　在你後面的是
數、數、數……數碼寶貝！？",,"히이이이익!!…… 네 뒤에 있는 건
디, 디, 디……디지몬!?",Huch! Hinter dir! Di-Di-Digimon?!
3,7196,,Eh? Quei Digimon stanno bene? Davvero?,"……咦？　這些數碼寶貝沒關係？
……真的嗎？",,"……응? 이 디지몬들은 괜찮다고?
……정말로?",Wie? Die Digimon sind in Ordnung? Bist du sicher?
4,1392,,"Sì! Noi non facciamo cose cattive. Perché non ci racconti
del caso?","嗯！　我們不會做恐怖的事喔。
比起那個，快告訴我們詳細情況。",,"응! 우리는 무서운 짓 하지 않아.
그보다 의뢰에 대해 자세히 알려줘","Jawohl! Wir machen nichts Böses. Erzähl uns doch
was zum Fall?"
5,7196,,"Un Digimon gigante con una faccia come un teschio è stato
nell'Ufficio Metropolitano per alcuni giorni.","其、其實……
從幾天前開始就有一隻像骷髏頭一樣，
臉很兇惡的巨大數碼寶貝待在新都廳。",,"사, 사실은……
해골같은 흉악한 얼굴을 한 거대 디지몬이
몇일 전부터 이 신 도청에 눌러앉아 있어","Ein riesiges Digimon mit einem Gesicht wie ein
Schädel ist seit ein paar Tagen in der
Zentralverwaltung."
6,7196,,"Non sembra aver fatto male a nessuno finora, ma
la situazione potrebbe cambiare da un momento all'altro.","雖然現在並沒有怎麼樣，但也不知道
他何時會做出危害人類的事對吧？",,"지금은 얌전히 있는 것 같지만
언제 인간에게 피해를 끼칠지 알 수 없잖아?","Es hat wohl noch niemandem etwas getan, aber das
kann sich jederzeit ändern."
7,7196,,"Ecco perché abbiamo pensato fosse meglio assumere un
professionista.",所以才想拜託專業人士來看看。,,그래서 전문가에게 부탁해서 어떻게든 해달라고 할 생각이었어,"Deshalb dachten wir, wir heuern am besten einen
Profi an."
8,1392,,Il personale sta ancora lavorando in Ufficio?,裡面的職員們，現在也都還在大樓裡工作嗎？,,직원 분들은 오늘도 이 빌딩에서 일하고 있어?,Arbeitet das Personal noch im Gebäude?
9,7196,,Ci stiamo trasferendo al vecchio municipio dove è sicuro.,"因為發生這樣的事，為了安全起見，
正讓他們搬到舊都廳去。",,"이곳이 이런 상태가 되고난 후
지금은 안전한 구 도청으로 이전한 상태야","Wir ziehen schrittweise ins alte Rathaus um.
Dort sind wir sicher."
10,7196,,La maggior parte di loro ora lavora lì. Siamo rimasti in pochi qui.,"大部分都已經搬到舊都廳去辦公了，
只有一小部分人留了下來。",,"대부분의 직원은 이미 구 도청으로 이동해 일하고 있어.
남은 직원은 극히 일부 뿐이야","Die meisten arbeiten jetzt dort. Nur noch wenige
von uns sind hier."
