"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","3007","","Ora siamo nei guai.","被擺了一道……","","당했군…","Jetzt sehen wir alt aus."
"2","3006","","Sì, non dobbiamo sottovalutare i nostri avversari.
Ora hanno davvero preso il sopravvento.","是啊……敵人不是簡單人物，
我們被搶先一步了。","","예… 적도 여간내기가 아닙니다
멋지게 한 방 먹었네요","Ja, wir dürfen unsere Gegner nicht
unterschätzen. Jetzt haben sie wirklich die
Oberhand gewonnen."
"3","2000","","???","？？？","","???","???"
"4","3007","","Stavamo per effettuare una perquisizione presso Kamishiro,
sulla base dei tuoi ritrovamenti...","我本來想要以你拿到的資料為憑據，
強行調查神代……","","네가 입수해 준 조사 자료를 바탕으로
카미시로의 강제 조사를 막 단행하려던 참이었다…","Wir wollten gerade eine Durchsuchung bei Kamishiro
durchführen, auf Basis deiner Funde ..."
"5","3007","","Poi ci fu un annuncio interno della imminente
perquisizione presso Kamishiro.","結果神代自己揭發了這件事，
成了內部告發……","","카미시로측에서 이 건에 관한 비밀 누설이 있었어
내부 고발이라는 형태로 말이지","Dann gab es eine interne Bekanntgebung der
drohenden Durchsuchung bei Kamishiro."
"6","2000","","???","？？？","","???","???"
"7","3006","","Quindi hanno ammesso la loro colpa,
prima che potessimo accusarli.","也就是說……在我們去追問之前，
他們就先自行坦白了罪狀。","","즉… 이쪽이 추궁하기 전에
상대쪽에서 먼저 죄를 고백했다는 거다","Sie haben also ihre Schuld zugegeben, bevor wir
sie anklagen konnten."
"8","3007","","I miei superiori ci sono cascati.
Hanno sequestrato le prove e hanno arrestato un capro espiatorio.","我上面的人完全信了這一套，
扣押了事先準備好的證據，
再逮捕代罪羔羊，就讓整件事落幕了。","","우리쪽 상층부는 감쪽같이 넘어가서
미리 준비되어 있었던 증거를 압수와
희생양의 체포로, 사건을 마무리해 버렸어","Meine Vorgesetzten sind darauf reingefallen. Sie
haben die Beweise beschlagnahmt und einen
Sündenbock festgenommen."
"9","3006","","È solo una supposizione, ma l'annuncio è stato probabilmente
ordinato da Kishibe.","雖然這只是我的推測……
但這次的內部告發，應該是岸部下的指示吧。","","추측에 지나지 않지만…
내부 고발 자체가, 키시베의 지시로 한 거겠지","Es ist nur eine Vermutung, aber die Bekanntgebung
wurde wohl von Kishibe angeordnet."
"10","3007","","Anche la conferenza stampa farà parte del suo inganno.","這個記者會也是她巧妙作戰的一部分。","","그리고 이 회견도, 녀석의 교묘한 작전의 일부라는 거다","Auch die Pressekonferenz wird zu ihrer List
gehören."
"11","2000","","???","？？？","","???","???"
"12","3006","","Probabilmente ha pensato che potrà
risparmiarsi le scuse e le spiegazioni,
se va per prima in conferenza stampa.","比起被媒體報出，之後再來謝罪和解釋，
自行公開給人的印象會好上許多。","","매스컴에 보도되어서, 뒤늦게 사죄와 해명을 하는 것보다
스스로 발표하는 편이 훨씬 인상이 좋잖아?","Sie hat sich wohl überlegt, dass sie sich die
Entschuldigungen und Erklärungen sparen kann,
wenn sie als Erste an die Presse geht."
