ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,4967,,"Hahaha, immagino che ora sono nei guai.",唉……這下慘了。,,하아아아아아… 큰일났네…,"Hahaha, jetzt kriege ich wohl Probleme."
101,4967,,"Ah, tu sei il detective dell'Agenzia Investigativa Kuremi, giusto?
Ecco il mio biglietto da visita.","啊，你是暮海偵探事務所的偵探大人嗎？
我是做這一行的。",,"아아, 쿠레미 탐정사무소의 탐정님인가?
나는 이런 사람이야","Ach, du bist der Detektiv vom Detektivbüro
Kuremi, nicht wahr? Hier ist meine Karte."
102,4038,,"Vengo dall'Associazione Pugilistica Giapponese.
Voglio discutere di uno strano fenomeno che sta colpendo
il nostro sito Web ufficiale.","我是日本拳擊發展協會的人。
關於協會官網異常的事，我想跟你商量一下。",,"일본 복싱 발전 협회 사람이야
협회 공식 사이트에 생긴 이변에 대해 상담하고 싶어","Ich komme vom japanischen Boxverband. Ich möchte
ein seltsames Phänomen besprechen, das auf
unserer offiziellen Website auftritt."
103,4038,,"Recentemente, le visite che il sito sta ricevendo sono salite
alle stelle, e i video sul sito sono davvero popolari.
Affollano il sito come bambini davanti alle caramelle!","最近官網的流量突然急遽增加。
連網站上面的影片，播放次數也是節節高升呢！",,"최근 들어 갑자기 공식 사이트의 방문자 수가 늘어났어
사이트 내에 있는 영상 재생수도 그야말로 승승장구라고!","In letzter Zeit wird die Seite oft aufgerufen
und unsere Videos sind sehr beliebt.
Alle kommen in Scharen, wie Kinder zu Bonbons!"
104,2001,,"Che fantastico, ottimo a sentirsi!
È davvero vero?
Voglio delle caramelle.","那真是高興得讓人合不攏嘴呢。
你是說真的嗎？
好想吃竹筍。",,"행복한 비명이라는 거군요
그 이야기, 정말인가요?
장구 치고 싶다","Das ist fantastisch. Freut mich, das zu hören!
Ist das wirklich wahr?
Ich möchte auch Bonbons."
105,4038,,"Lo pensi? Io pensavo che i biglietti si vendessero come il pane
e che gli spettacoli sarebbero andati esauriti, ma...","你也這麼覺得吧？我們心想票應該也賣了不少，
公演也會變得很忙碌，可是……",,"그렇게 생각하지? 티켓도 잔뜩 팔려서
흥행도 잘될 거라고 생각하고 있었는데…","Ja? Ich dachte, die Tickets gehen weg wie
warme Semmeln und die Shows wären
bald ausverkauft, aber ..."
106,4038,,"Ne dubiti? Beh, è naturale,
io e gli altri nel club eravamo tutti sorpresi anche noi.","你在懷疑我嗎？　這也難怪啦，
畢竟我和協會的其他人也很驚訝。",,"의심하는 거야? 뭐, 무리도 아니지
나나 협회의 모두도 놀라고 있어","Du bezweifelst es?
Das ist normal. Ich und die anderen im Club
waren auch überrascht."
107,4038,,"...Eh!? Caramella?
No, ho detto ""accorrendo come bambini alle caramelle,"" ahah.","……什麼？　竹筍？
對喔……因為是「節節高升」嘛，哈哈。",,"……뭐!? 장구?
아, 그건가…「승승장구」니까… 하하","Was?! Bonbons?
Nein, ich meinte, „Alle kommen in Scharen,
wie Kinder zu Bonbons“, haha."
108,4038,,"Bene, basta scherzare.
Ricorda, sono il tuo cliente. Giusto?","喂，不要讓大人配合你說冷笑話啦！
而且我還是委託人耶！　真是的……",,"…가 아니라, 어른이 신경 쓰게 만들지 마!
게다가 나, 의뢰인이라고? 정말이지…","So, genug Herumblödeln.
Ich bin dein Klient, schon vergessen?"
109,4038,,"Ma sì, comunque... *sospiro*",不過……唉……,,그런데 말야… 하아아아아아…,Aber ja ... *Seufz*
110,4038,,"Questo avrebbe davvero dovuto suscitare molto più interesse,
ma le vendite dei biglietti non sono cambiate molto.","照理說應該有很多人對我們的公演有興趣，
但實際上售票情況跟之前並沒有太大的差別。",,"그 정도로 많은 관심을 받고 있을 터인데
시합 티켓 매상이 지금까지와 별반 다르지 않아","Es hätte viel mehr Interesse geben sollen, aber
der Verkauf der Tickets ist nicht
wirklich angestiegen."
