ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3013,,Eccoti. Ti stavo aspettando.,"歡迎光臨。
覺得你差不多該來了呢。",,"어서와.
슬슬 올 때가 되었다고 생각했어",Da bist du ja. Ich habe auf dich gewartet.
2,3013,,È la prima volta che ci incontriamo in questo mondo.,在“這裡＂的世界見面似乎是第一次呢。,,"""이쪽"" 세계에서 만나는 건 처음일까","Das ist das erste Mal, dass wir uns in dieser Welt
treffen."
3,3013,,"So cosa stai per chiedere.
Questo è il mio studio di consulenza.","……讓我來替你回答，你腦海中正在想的事吧。
這裡是我開的諮商室。",,"……네가 생각하고 있을 의문에 답해줄게.
이곳은 내가 열고 있는 상담소","Ich weiß, was du fragen willst.
Dies ist mein Beratungszimmer."
4,3013,,Ascolto le persone e poi do loro consigli.,傾聽對方的話語，然後給予準確的建議而已喔。,,"상대의 말을 듣고 거기에 적합한 조언을 준다.
그것뿐이야",Ich höre Leuten zu und berate sie dann.
5,3013,,"Ma non sono sempre qui, quindi vieni nell'""altro posto"" se hai bisogno di me per qualcosa.","反正，我一直都會在這裡，
如果找我有事，就到“那個地方＂。",,"뭐어, 항상 여기에 있는건 아니니까
나에게 용건이 있으면 ""그 장소""로 와","Allerdings bin ich nicht immer hier. Komm also zu
dem „anderen Ort“, wenn du mich brauchst."
6,3013,,"Ora che sei qui, parliamo del mio caso. Dai un'occhiata a questo.","雖然我想馬上開始談委託的事……
但你先看一下這個。",,"바로 의뢰 내용으로 넘어가고 싶은데……
이걸 봐줄래?","Jetzt können wir meinen Fall besprechen.
Schau dir das an."
7,2020,,(C'è qualcosa scritto sopra.),（紙上似乎寫著什麼……）,,(종이에 뭔가가 적혀있는 것 같다……),(Da steht etwas geschrieben.)
8,5004,,"- Uva di mare
- Pasta di fagioli rossi","．海葡萄
．紅豆餡",,"・쿠비레즈타
・단팥","- Meertrauben
- Rote-Bohnen-Paste"
9,5004,,"- Aceto di mele
- Uova di merluzzo di prima scelta","．蘋果醋
．高級明太子",,"・사과 식초
・극상의 명란젓","- Apfelessig
- Bester Pollackrogen"
10,2020,,...,…………,,…………,...
11,3013,,È una lista di cose che voglio che tu mi prenda.,這是希望你能幫我收集的清單。,,네가 모아줬으면 하는 것들의 리스트야,"Das ist eine Liste mit Dingen, die du für mich
besorgen sollst."
12,3013,,Ho sentito dire che hai già risolto un caso del genere?,……似乎之前有接過相似的委託？,,"……뭔가 비슷한 의뢰를
이전에 받은 적이 있다고?","Ich habe gehört, dass du schon mal einen ähnlichen
Fall hattest?"
13,3013,,"Ehehehe, allora dovresti essere un esperto ormai.
So che non mi deluderai.","呵呵呵，猜對了呢。
如果要解釋，就是因為你是這類委託的專家……
能夠放心交給你去做。",,"후후후, 그건 이미 알고있어.
말하자면 너는 이런 의뢰의 프로……
안심하고 맡길 수 있지","Hehehe, dann solltest du mittlerweile ein Experte
sein. Ich weiß, du wirst mich nicht hängen lassen."
14,3013,,"Sono molto esigente riguardo a questi ingredienti.
Non puoi semplicemente andarli a prendere in un supermercato.","我對這些食材都有點講究，
不是單純去超市就能買齊的。",,"이 재료들에는 약간 공이 들어가는 부분이 있어서
단순히 슈퍼에서 한꺼번에 살 수 있을 만한 게 아니야","Ich bin sehr wählerisch, was diese Zutaten angeht.
Du kannst nicht einfach losgehen und sie im
Supermarkt kaufen."
15,3013,,"Dovrai comprarne ognuno in un posto
particolare, quindi fammi sapere ogni volta che ne prendi uno, e
ti dirò dove prendere il prossimo.","每一樣的購買地點都不同，
買到的話就聯絡我吧，
我會再告訴你下一個食材的購買地點。",,"제각각 입수 장소가 다르니까
사면 그 때마다 연락해줘.
다음 식재료의 위치를 알려줄게","Jede Zutat muss an einem bestimmten Ort gekauft
werden. Sag mir nach jedem Kauf Bescheid, dann
erfährst du, wo es die nächste gibt."
16,3013,,"La prima è piuttosto facile. Prendi una confezione da 300 g di
pasta di fagioli rossi dal negozio di dolciumi.","首先就先去買，比較好到手的「紅豆餡」吧。
請日式點心店的店員幫你分成300克喔。",,"우선은 비교적 입수하기 쉬운「단팥」이야.
300g의 팩을 화과자점에서 받아오렴","Die erste ist ziemlich einfach. Besorg ein
Päckchen mit 300 g Roter-Bohnen-Paste in der
Konditorei."
17,3013,,"È sulla strada per il quartiere dello shopping di Shinjuku.
Basta consegnare loro questo e te lo daranno.","店就在要往新宿繁華街路上的正前方，
只要交給對方這個，就能換到囉。",,"가게는 신주쿠 번화가로 가는 길 앞에 있어.
이걸 주면 교환해줄 거야","Sie befindet sich auf der Straße zum
Einkaufsbezirk in Shinjuku. Gib ihnen einfach
das hier, dann bekommst du sie."
18,3013,,"Questo è un incarico molto importante.
Conto su di te.","那麼就交給你了，駭客先生。
拜託你“跑腿＂囉。",,"그럼 해커 씨.
""심부름"" 잘 부탁해","Dies ist ein äußerst wichtiger Auftrag.
Ich verlasse mich auf dich."
