ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7367,,Kumi! Kumi! Ti vogliamo bene!,"小久美！　小久美！
呼呼──喝啊喝啊！　喔喔喔喔！",,"쿠미! 쿠미!
훗후~후와후와! 예이예이예이!",Kumi! Kumi! Wir lieben dich!
2,3045,,Sembrano tutti molto eccitati.,……這樣一看，還真是盛大呢。,,…척 보기엔 굉장히 달아올라 있네,Die sehen alle begeistert aus.
3,3047,,Anche se sappiamo che è solo un'illusione.,知道內幕以後，只會覺得空虛而已。,,진상을 안다면 허무한 광경이겠지만,"Aber wir wissen ja, dass es nur eine Illusion ist."
4,3047,,"A parte il pubblico, questa Kumi non è affatto male.","不慣先不論觀眾，那個偶像──
小久美的歌和舞蹈還不錯吧？",,"하지만 관객은 둘째치고 저 아이돌――
쿠미의 노래나 춤은 나쁘지 않은걸?","Vergesst mal das Publikum, diese Kumi ist gar
nicht übel."
5,3047,,Sì. In realtà mi piace.,我還蠻喜歡的喔。,,나는 오히려 호감이 느껴지는데,"Ja, mir gefällt das."
6,2020,,"Vuoi dire che ti piace il suo aspetto.
Perché non ci mostri le tue mosse di ballo?","你果然喜歡偶像啊。
千歲要不要也去跳啊？",,"역시 아이돌을 좋아하는구나
치토세도 춤춰보지?","Du meinst, sie gefällt dir.
Zeig uns doch mal deine Tanz-Moves!"
7,3047,,Forza! Chi credi che io sia?!,"為什麼啊！
就說了我不是偶像宅啊……！",,"어째서!
그러니까 난 아이돌 오타쿠가 아니라고…!",Jetzt aber! Wofür hältst du mich?!
8,3046,,"Non è il momento di scherzare. Cerca la
persona che c'è dietro a tutto questo.","現在不是開玩笑的時候。
找出可疑的傢伙。",,"농담이나 하고 있을 상황이 아니다.
수상한 놈을 찾아","Wir haben keine Zeit zum Herumalbern. Suchen wir
nach dem Drahtzieher."
9,3047,,"Come? Ci sono così tante persone, e stanno tutte
facendo la stessa danza.","就算你這麼說，這麼多人要怎麼找──
大家還都跳著一樣的舞蹈……",,"그렇게 말해봤자 이런 인파 속에서 어떻게――
모두가 똑같은 춤을 추고 있고…","Aber wie denn? Hier sind so viele Leute, und alle tanzen gleich."
10,3046,,Ma l'autore non è controllato.,……但是，犯人應該沒有被操縱才對。,,"……하지만 아마 범인은
조종당하고 있지 않을 거다",Aber der Drahtzieher wird ja nicht gesteuert.
11,3047,,"Quindi dobbiamo solo cercare l'unica persona che non si
muove come tutti gli altri?","對喔！
只要有人跟這群傢伙動作不一樣，
那就是犯人了吧？",,"그렇구나!
이 녀석들과 움직임이 다른 녀석
그 녀석이 범인이라는 뜻이군?","Wir suchen also die eine Person, die sich nicht
bewegt wie alle anderen?"
12,3046,,Non dovrebbe essere troppo difficile trovare l'elemento discordante.,這麼多客人的動作都一致，反而很好找啊。,,이 정도로 관객의 움직임을 맞춰놨다면 오히려 찾기 쉽지,"Die Person, die aus dem Schema fällt, sollte nicht
so schwer zu finden sein."
13,3047,,L'ho trovato. È appena corso tra i sedili al secondo piano!,"找到了！
剛才有個奇怪的傢伙跑過二樓了！",,"찾았다!
방금 수상한 녀석이 2층석에서 도망쳤어!","Ich habe ihn gefunden. Er ist gerade im 2. Stock
durch die Reihen gelaufen!"
14,3046,,Prendilo!,抓住他！,,붙잡아!,Schnappt ihn euch!
15,3046,,Deve essere lui.,那傢伙可能就是犯人。,,아마 녀석이 범인이다,Das muss er sein.
16,3046,,Avvicinatevi lentamente e circondatelo.,不要被他發現靠近，包圍住周遭。,,눈치 못 채게 접근해서 주위를 포위하자,Nähert euch langsam und umzingelt ihn.
17,3047,,Erm...,那個啊，那個……,,"있잖아, 저기…",Ähm ...
18,3047,,"So che all'inizio ero contrario a questo concerto,
ma dobbiamo davvero interromperlo?","雖然說要毀掉演唱會的人是我，
但是，真的要做到這種地步嗎？",,"라이브에 난입하자고 한 건 나지만
그래도 이렇게까지 할 필요는 없지 않을까 싶은데","Ich weiß ja, dass ich ursprünglich auch gegen
dieses Konzert war, aber müssen wir das wirklich
unterbrechen?"
19,3047,,"Anche se questo concerto avrà successo,
la favola finirà comunque, giusto?","就算今晚的演唱會成功，
他們的童話總有一天也會破滅吧？",,"오늘 밤 라이브가 성공한다 해도 녀석들의 동화는
어차피 파탄이 나지 않겠어?","Das Märchen wird ja trotzdem enden, auch wenn
dieses Konzert ein Erfolg wird, oder?"
20,3046,,"Che lo abbia fatto intenzionalmente o no, ha compiuto
un'azione contro un membro degli Hudie.",不管他知不知道，他對hudie的成員出手了。,,"알았든 몰랐든 후디에 멤버에게
수작을 걸었다","Ob nun absichtlich oder nicht, er hat ein Mitglied
von Hudie angegriffen."
21,3046,,Dovrà pagare per questo.,得給他一點教訓才行。,,최소한의 처벌은 필요하잖냐,Dafür muss er bezahlen.
22,3047,,"Sono d'accordo, ma anche così...","是啊……
是這樣啦，嗯～",,"그렇지…
그렇긴 하지만, 으음~","Das stimmt, aber ..."
23,3046,,Eccolo. Prendiamolo.,"……就是他。
上吧，逮住他。",,"…놈이다.
자, 붙잡자",Da ist er. Schnappen wir ihn uns.
24,7368,,Cosa vuoi?! Chi sei?!,"哇、你們是誰啊！！
這是怎麼回事！！",,"뭐, 뭐냐 너희들은!!
대체 누구야!!",Was wollt ihr?! Wer seid ihr?!
25,3047,,Non fare il finto tonto con noi.,真沒辦法……,,할 수 없지…,Stell dich jetzt nicht dumm.
