ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3004,,"Questo posto è reale?
O digitale?","這裡……是現實世界？
還是電腦世界？",,"이건… 현실(리얼), 인가…?
아니면, 전뇌(디지털)?","Ist das hier echt?
Oder digital?"
2,3004,,Che sta succedendo? È troppo strano.,到底是怎樣……實在太不正常了！,,"어떻게 된 거야… 너무 이상하잖아, 이거",Was geschieht hier? Das ist zu seltsam.
3,3004,,"È come se due mondi si stessero intersecando.
Ah! Oh, non ci capisco niente.","簡直就像是兩個世界交錯一樣……
哈哈、哈……實在搞不懂……",,"마치, 두 세계가 교차한 것 같아…
하하, 하… 영문을 모르겠어…","Als ob sich zwei Welten überlappen.
Ha! Ach, ich werde daraus nicht schlau."
4,3004,,Non credo ci sia niente di sbagliato nella mia testa.,我的腦袋沒燒壞吧……？,,내 머리가 이상해진 건 아니겠지…,Und dabei bin ich nicht auf den Kopf gefallen.
5,2000,,...,………,,………,...
6,3004,,Almeno qui la polizia non mi darà la caccia.,不過，警察總不會追到這裡來了吧！,,"하지만 뭐, 아무리 경찰이라 해도 여기까진 쫓아오지 않겠지",Wenigstens sind wir die Polizistin los.
7,2000,,"Sì, ma lei?
Mi chiedo cosa ci sia là dietro?","不，如果是那位大姐……？
這裡面到底有什麼呢……？",,"아니, 그 여경이라면…?
이 안쪽엔 뭐가 있을까…?","Ja, aber was ist mit ihr?
Was ist wohl da hinten?"
8,3004,,"Oh, certo. Com'è fatta lei?
Posso vederla comparire all'improvviso.","哈哈，的確……看她那股氣勢，
就算真的衝進來也不奇怪。",,"하하, 확실히… 그 기세라면
이곳까지 쫓아와도 이상하지 않아","Oh ja. So, wie die drauf ist?
Die könnte hier auch aus dem Nichts auftauchen."
9,3004,,Il che significa che c'è solo una risposta.,既然這樣，那答案就只有一個了。,,"그렇다면, 답은 하나 뿐이군","Das heißt, es gibt nur eine Lösung."
10,3004,,Lì dietro c'è un demone o un serpente.,不知道會有什麼牛鬼蛇神在等著我們。,,"도깨비가 나올지, 뱀이 나올지―",Da hinten ist ein Dämon oder eine Schlange.
11,3004,,Pensiamo a un piano una volta che lo vediamo.,算了，等遇到了再說吧！,,"뭐, 무언가 나온 다음에 생각하자고","Überlegen wir uns einen Plan, sobald wir
wissen, was es ist."
