ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,"(Il cliente è Beelzemon. Lo contatterò e gli chiederò
dettagli sul caso.)","（委託人是墮天地獄獸……。
　總之先連絡，聽聽看詳細的委託內容吧）",,"(의뢰인은 베르제브몬…인가.
 일단 연락을 취해서 의뢰 내용을 자세하게 들어보자)","(Der Klient ist Beelzemon. Ich werde es
kontaktieren und um genauere
Informationen zu dem Fall bitten.)"
2,1035,,Quindi tu sei l'hacker che ha preso il mio caso?,你就是接受委託的駭客嗎。,,네가 의뢰를 맡은 해커인가,"Du bist der Hacker, der meinen Fall übernommen
hat?"
3,1035,,Le mie aspettative sono aumentate.,我會好好期待的。,,"어디 잘 해봐, 기대하겠다",Ich habe hohe Erwartungen.
4,1035,,"Detesto le chiacchiere inutili. Andrò dritto al
sodo.","我不喜歡和人裝熟，
不囉嗦，讓我說明委託內容吧。",,"나는 누구랑 친하게 지내는 걸 안 좋아해서
바로 의뢰에 관해 설명하도록 하지","Unnützes Geplauder verabscheue ich. Deshalb komme
ich sofort zur Sache."
5,1035,,"Riguarda SkullMeramon. Nonostante la sua formidabile
forza, è un miserabile spregevole che si approfitta
solo dei deboli.","關於目標的死神火焰獸，他明明是個強者，
卻是個只會敲詐弱者的混蛋。",,"표적인 데드메라몬인데, 이 녀석은 강한 주제에
약자를 괴롭히는 재주밖에 없는 쓰레기 자식이라서","Es geht um SkullMeramon. Trotz seiner
unglaublichen Stärke ist er ein verachtenswerter
Schuft, der es auf Schwache abgesehen hat."
6,1035,,"Desidero eliminarlo, ma è estremamente
astuto.","雖然我很想打爛這個垃圾，
但這種傢伙特別擅長一些小伎倆。",,"이 쓰레기를 짓눌러주려고 했다만
이런 녀석들은 쓸데없이 잔머리가 뛰어나거든","Ich möchte ihn gern ausschalten, aber er ist
extrem gerissen."
7,1035,,"Sta usando un dispositivo di sicurezza umano per erigere una
barriera attorno a sé.","他利用人類做的防護裝置，
做了一道牆來阻擋干擾。",,"인간이 만든 보안 장치를 이용해서
벽을 펼쳐 방해하지 못하게 만든다","Er benutzt ein Sicherheitsgerät der Menschen,
um eine Barriere um sich herum aufzubauen."
8,1035,,"Anche se mi vergogno ad ammetterlo, non sono in grado di
penetrare questa barriera.",說來就火大，但我沒辦法跨過這道牆。,,짜증 나는 이야기지만 나는 이 벽을 넘을 수 없다,"Ich gebe es nur ungern zu, aber es ist mir nicht
möglich, diese Barriere zu überwinden."
9,1035,,Voglio che tu lo disattivi.,於是，我想請你解除這道牆。,,"그래서, 너에게 이 벽의 해제를 부탁하고 싶다","Ich möchte, dass du sie deaktivierst."
10,1035,,"Originariamente era tecnologia umana. Essendo tu un
hacker umano, dovrebbe essere semplice per te.","這本來就是你們人類的技術，
身為駭客的你能輕易突破吧？",,"원래는 너희들 인간의 기술이다.
해커인 너라면 쉽게 돌파할 수 있겠지?","Ursprünglich wurde es von Menschen entwickelt.
Da du ein menschlicher Hacker bist, sollte es für
dich ein Kinderspiel sein."
11,1035,,"E se dovesse presentarsi anche l'opportunità per te di sconfiggerlo, ciò mi risparmierebbe la fatica di dover affrontare la questione.","如果能順便幫我打倒死神火焰獸的話，
我就能省事了。",,"이왕 하는 거 그대로 데드메라몬을 쓰러뜨려 주면
나도 편하겠지만","Und wenn sich dir die Gelegenheit bietet, ihn zu
besiegen, muss ich mir nicht die Mühe machen."
12,1035,,Lascerò questa decisione a te.,不過，這方面就隨你便了。,,"뭐, 그 부분은 좋을 대로 해",Aber das überlasse ich dir.
13,1035,,Perché desidero distruggere SkullMeramon?,你問我為何要針對死神火焰獸？,,왜 데드메라몬을 노리냐고?,Warum ich SkullMeramon vernichten möchte?
14,1035,,Disprezzo individui come lui.,……我打從心底看不順眼這種傢伙。,,……나는 그런 녀석이 진심으로 마음에 안 든다,Ich verachte Individuen wie ihn.
15,1035,,Non fraintendere.,你可別誤會了。,,착각하지 마,Versteh mich nicht falsch.
16,1035,,"Non affermo l'assurda idea che i forti
abbiano il dovere di proteggere i deboli.","我可不是在說強者一定要為了守護弱小
而盡心盡力的這種令人發寒的言論。",,"나는 딱히 강자는 약자를 지키기 위해 힘을 써야 한다는 식의
썰렁한 소리를 하는 게 아니다","Ich will keine absurde Behauptung machen, dass
die Starken die Schwachen schützen müssen."
17,1035,,Il conflitto è la via del mondo.,如果是戰鬥的話就無所謂。,,그것이 싸움이라면 딱히 상관없겠지,In dieser Welt wird es immer Konflikte geben.
