ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7237,,Hmm? Quella maglia... Sei con gli Hudie?,"嗯……？　那件上衣……
你是hudie的人嗎？",,"응……? 그 겉옷……
너는 후디에 사람인가?",Hm? Das Oberteil ... Bist du von Hudie?
2,7237,,"Sono Kotaro. Ti ho mandato un caso ma non ho più avuto
tue notizie. Lo hai accettato?","我是發出委託的光太郎。
雖然沒接到通知啦，但你接下了我的委託嗎？",,"내가 의뢰를 낸 코타로야.
연락이 오진 않았지만 내 의뢰를 받아준 건가?","Ich bin Kotaro. Ich habe euch einen Fall
geschickt, aber keine Antwort bekommen. Nehmt ihr
ihn an?"
3,7238,,"Vuoi sentire cosa ho da dire prima di
decidere? Che senso ha? Sono chiaramente malvagi!","要先聽狀況再決定要不要接？
還聽什麼狀況啊！　錯的是他們啊！",,"이야기를 들어보고 의뢰를 받을지 결정하겠다고?
들어볼 것도 없잖아! 나쁜 건 그놈들이니까!","Du willst dir anhören, was ich zu sagen habe,
bevor du dich entscheidest? Wozu? Die sind
eindeutig böse!"
4,7238,,"Quando avrai sentito tutto quello che hanno fatto,
vorrai distruggerli tanto quanto me.","要是你知道了黑市的惡形惡狀，
你一定也會想毀了他們的。",,"암시장의 악행을 듣는다면 너 역시
그놈들을 박살 내고 싶어질걸","Wenn du erst mal hörst, was die alles anstellen,
wirst du genauso erpicht darauf sein, sie zu
vernichten, wie ich."
5,7238,,"Sono sicuro che hai sentito parlare di quanto male vengano
trattati i Digimon al mercato nero.","你應該也有聽過吧？
黑市裡對待數碼寶貝的方法實在太過份了。",,"너 역시 들은 적 있잖아.
암시장의 디지몬들은 너무 심한 취급을 받고 있어","Bestimmt hast du davon gehört, wie schlecht
Digimon auf dem Schwarzmarkt behandelt werden."
6,7238,,"Li tengono chiusi in minuscole gabbie e non gli danno
abbastanza cibo.","他們把數碼寶貝擠進狹小的籠子裡，
連像樣的食物也不給他們。",,"그놈들은 디지몬을 좁은 우리에 채워 넣고
제대로 된 밥도 주지 않아","Sie werden in winzigen Käfigen gehalten und
werden nicht genug gefüttert."
7,7238,,"E quando finiscono lo spazio, si sbarazzano di loro
senza pensarci due volte... Li cancellano e basta!","而且要是容量不夠了，
便毫不猶豫的廢棄……把他們刪除掉耶！？",,"그런 주제에 너무 늘어나서 용량이 부족해지면
주저 없이 폐기…… 삭제해버린다고!?","Und wenn kein Platz mehr ist, entsorgen sie die
Digimon, ohne mit der Wimper zu zucken ... Sie
löschen sie einfach!"
8,7238,,"Ci sono molti hacker che vedono i Digimon come
nient'altro che programmi per computer, ma sono
esseri viventi!","雖然有很多駭客認為他們不過是數碼寶貝，
只是程式而已……但他們也有生命啊！",,"고작해야 디지몬, 고작해야 프로그램이라는 해커는
많지만…… 그 녀석들 역시 살아있어!","Für viele Hacker sind Digimon nicht mehr als
Computerprogramme, aber es handelt sich um
Lebewesen!"
9,7238,,"È disgustoso, non importa come lo si guardi!",就算再怎麼樣，這也太可憐了吧！？,,아무리 그래도 너무 불쌍하잖아!?,"Das ist verachtenswert, wie man es auch dreht und
wendet!"
10,7238,,"Ecco perché sono così disperato di salvarli! Devi
aiutarmi!","所以我想拯救他們！
幫我摧毀黑市吧！",,"그러니 난 저 녀석들을 구해주고 싶어!
암시장을 없애는 걸 도와줘!","Darum will ich sie unbedingt retten! Du musst
mir helfen!"
11,7238,,"O Hudie supporta il mercato? Hai accettato
un caso da qualcuno di nome Sosuke?","難道……你們接下了
黑市保留派的宗介的委託嗎？",,"혹시… 너희들, 마켓 존속파인
소스케란 놈의 의뢰를 받았나?","Oder unterstützt Hudie den Markt? Habt ihr einen
Fall von jemandem namens Sosuke angenommen?"
12,7238,,"Ho visto il suo caso sulla bacheca. Ti sei
schierato dalla sua parte?","我有看到他在委託布告欄上寫的喔，
難道你們想幫那種傢伙嗎？",,"게시판에 써 있는 걸 봤어.
설마 그놈들을 편들 생각이냐?","Ich habe seinen Fall an der Anschlagtafel gesehen.
Habt ihr euch auf seine Seite geschlagen?"
13,7238,,"Quindi stai ancora decidendo. Immagino tu sia in una
posizione complicata.","……考慮中啊。
也對，你們的立場會很複雜吧。",,"…생각 중인가.
뭐, 너희들 입장에선 복잡한 문제겠지","Dann denkt ihr also noch darüber nach. Ich
schätze, ihr seid in einer verzwickten
Lage."
14,7238,,"Ma pensaci bene. Non vorresti
essere conosciuto per aver aiutato dei criminali, vero?","但是，你要仔細想好喔。
你們也是有不幫助犯罪的規則吧？",,"하지만 잘 생각해서 결정해줘.
너희는 일단 범죄에는 가담하지 않는다는 게 규칙이었지?","Aber denk gründlich darüber nach. Ihr wollt doch
nicht in den Ruf geraten, Verbrecher zu
unterstützen, oder?"
15,7238,,No! Aiutaci a salvare i Digimon!,那麼，也一起幫助數碼寶貝吧！,,그렇다면 디지몬을 같이 구해주자고!,"Nein! Also helft uns, die Digimon zu retten!"
16,7238,,Lo faremo domani a mezzogiorno. Ti aspetteremo!,明天中午會採取行動。我會等你來喔！,,결행은 내일 낮이야. 난 기다릴 테니까!,Wir tun es morgen Mittag. Wir erwarten dich!
17,2020,,(Ho sentito Kotaro. Ora devo sentire Sosuke.),"（聽完了光太郎的說法，
　接著去找宗介聽聽他的說法吧……）",,"(코타로의 이야기를 들었다.
 다음엔 소스케의 이야기를 들으러 가자……)","(Ich habe Kotaro angehört. Jetzt muss ich Sosuke
anhören.)"
18,2020,,...,…………,,…………,...
19,2020,,(Anche se non so dove sia nemmeno io. Chiederò a Erika se ha scritto la sua posizione sulla bacheca...),"（……說起來，我也不知道宗介在哪裡。
　布告欄上也沒寫，問問艾莉卡吧）",,"(……그러고 보니 소스케도 어디 있는지 모르네.
 게시판에 적혀 있었는지 에리카에게 물어보자)","(Wobei ich auch nicht weiß, wo er ist. Ich werde
Erika fragen, ob er einen Treffpunkt an der
Anschlagtafel erwähnt hat.) "
20,3045,,Cosa c'è che non va?,怎麼啦？,,무슨 일이야?,Was ist los?
21,3045,,La posizione di Sosuke?,宗介的位置？,,소스케의 위치?,Wo Sosuke ist?
22,3045,,"Si è dimenticato di scriverlo sulla BBS, ma ha appena mandato
una email. È nella EDEN Free Area.","啊，他剛才發了一封信，說位置忘記寫在布告欄上了。
他在EDEN的「自由區域」喔。",,"아아, 게시판에 적어두는 걸 잊었다고 방금 메일이 왔었어.
EDEN의「프리 에어리어」에 있대","Er hat vergessen, es an der ATL anzugeben, aber er
hat gerade eine E-Mail geschickt. Er ist im
Freien Bereich in EDEN."
