ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7280,,"Non posso... non posso crederci! Come può un hacker essere
così forte?!","好、好強……！
竟然有這麼強的駭客存在……！　可惡！",,"가, 강하다……!
이렇게 강한 해커가 있다니……! 젠자앙!","Ich ... kann’s nicht glauben! Wie kann ein
Hacker nur so stark sein?!"
2,7279,,"Okay, okay! Hai vinto!","……投降！
我錯了，是我輸了！　我輸了啦！",,"……졌다!
미안하다고! 내가 졌다! 졌다니까!","Na gut, na gut! Du hast gewonnen!"
3,7279,,Accidenti!,咿咿咿！！！,,히이이이이이이이익!!!,Huch!
4,4917,,"Se ti prendi ancora gioco dei Digimon, ti piomberemo addosso come un macigno!","如果之後還敢欺負數碼寶貝的話，
反叛者的阿康跟迦奧獸可不會默不作聲！",,"다음에 디지몬을 괴롭히면 리벨리온즈의 야스와 가오몬이
잠자코 있지 않을 검다!","Wenn du je wieder ein Digimon ärgerst, machen wir
Kleinholz aus dir!"
5,7279,,"Okay! Non lo farò, lo giuro!",好、好的！！　我發誓！,,"네, 네에에엡!! 맹세합니다!","Okay! Ich lass es sein, versprochen!"
6,4917,,Sono contento che siamo sulla stessa lunghezza d'onda! Ora sparisci dalla mia vista!,"那個……你知道的話就行！
好，轉到右方！",,"어……알았다면 됐다!
자, 돌아가!","Ich bin froh, dass wir uns da einig sind! Und
jetzt geh mir aus den Augen!"
7,4917,,[p]! È stato assolutamente terrificante!,"[p]先生……
哈啊……好可怕喔……",,"……[p] 씨이이
하아아아아아~~……무서웠다아아아……",[p]! Das war absolut furchterregend!
8,4917,,Ho dovuto raccogliere fino all'ultimo briciolo di coraggio.,是的，我努力擠出身上所有勇氣了……,,"네에에, 저 없는 용기를 쥐어짜서 분발했슴다……",Ich musste meinen ganzen Mut zusammennehmen!
9,4917,,Ma Gaomon è il vero eroe!,不，努力的是迦奧獸，嘿嘿……！,,"아니, 분발한 건 가오몬임다, 헤헤……!",Aber Gaomon ist der wahre Held!
10,7282,,"Ottimo lavoro, Yasusu!",做的不錯嘛，阿康康！,,"제법이잖아, 야슴다 군!","Gut gemacht, Yasusu!"
11,4917,,"Ah, signorina Akkino?! Cosa ci fate qui?!","雅、雅奇諾小姐！？
為什麼會在那……！",,"아, 앗키노 씨!?
어째서 여기에……!","Ah, Fräulein Akkino?! Was machst du denn hier?!"
12,3002,,"Non è importante. Come leader dei Ribelli,
sono dappertutto!","那種事隨便都好！
身為反叛者的隊長可是伸縮自如的！",,"그런 건 아무래도 좋은 것이니라!
리벨리온즈의 리더는 신축자재니라!","Das spielt keine Rolle. Als Anführerin der Rebels
bin ich überall und nirgends!"
13,4106,,Sembra un po' sinistro...,不，那應該說是神出鬼沒……,,"아니, 굳이 따지자면 신출귀몰임다…",Das klingt ein bisschen unheilvoll ...
14,3002,,"Lascia perdere! Non posso credere al modo in cui hai gestito
quel hacker dall'aria tosta! È stato fantastico!","比起這個，我都看到了喔。阿康康！
竟然趕走了那麼強的駭客很厲害嘛！
真的很帥氣喔～！",,"그보다 다 봤어, 야슴다 군!
그렇게 강해보이는 해커를 쫓아내다니 굉장하잖아!
정말 멋있었어~!","Schwamm drüber! Ich kann nicht glauben, wie du es
mit diesem zäh wirkenden Hacker aufgenommen hast!
Das war spitze!"
15,4917,,Non sono stato io. È Gaomon che è stato fantastico.,"……不是我。
會那麼厲害，會那麼帥氣
全都是多虧了有迦奧獸……",,"……제가 아님다.
굉장한 것도 멋있는 것도
전부 가오몬 덕분임다……",Das war ich nicht. Gaomon war spitze.
16,4917,,"Mi scuso per quello che ho detto, Gaomon.",真的，很抱歉。迦奧獸…,,"정말 미안했슴다, 가오몬…","Es tut mir leid, was ich gesagt habe, Gaomon."
17,4917,,"Non avrei mai dovuto biasimarti per la mia debolezza.
Ti ho deluso come tamer.","我把自己的懦弱當成是你的錯，
傷害到你了……
不配作為喜歡數碼寶貝的馴獸師。",,"자기가 약한 것도 네 탓으로 돌리고
너를 상처입혔슴다……디지몬을 사랑하는 테이머 실격임다","Ich hätte dir nie die Schuld an meiner Schwäche
geben sollen. Ich habe als Zähmer dir gegenüber
versagt."
18,3002,,"Yasusu, non fare quella faccia. Guarda!","阿康康……不需要這麼失落吧？
因為……你看！",,"야슴다 군……그렇게 시무룩해질 건 없지 않을까?
그도 그럴게……봐봐!","Yasusu, lass dich nicht so hängen. Sieh nur!"
19,1389,,Grazie per avermi salvato poco fa!,"大哥哥、大哥哥
謝謝你剛剛救了我！",,"형, 형.
아까는 구해줘서 고마웠어!","Danke, dass du mich eben gerettet hast!"
20,4917,,"Eh? Non ringraziare me, ringrazia Gaomon.","……咦？
如果要謝謝的話是要對迦奧獸……",,"……응?
감사라면 가오몬에게 하는 검다……","Was? Bedank dich nicht bei mir, sondern bei
Gaomon."
21,1389,,"L'ho già fatto. Ha detto che la tua determinazione l'ha ispirato
a rialzarsi e combattere!","我剛剛已經跟迦奧獸說過謝謝了喔──
然後呀，迦奧獸說大哥哥比平常都更為努力，
所以他才能更加努力喔！",,"가오몬에겐 아까 말했어.
그랬더니 형이 평소에 비해
무지무지 분발하길래 자기도 힘낼 수 있었다고 그랬는걸!","Das habe ich schon. Er sagte, deine
Entschlossenheit habe ihn dazu inspiriert, sich
zum Kampf zu stellen!"
22,1389,,"Il modo in cui ti sei opposto a quell'uomo spaventoso è stato così
forte!","還為了要保護我，
跟那個恐怖的大哥哥正面對決。
那非常帥氣喔！",,"나를 감싸고 저 무서운 형에게 맞서던 거
굉장히 멋졌어!","Es war so cool, wie du dich diesem Furcht
einflößenden Mann entgegengestellt hast!"
23,3002,,"Visto? Il tuo amore è chiaramente arrivato al tuo
Digimon.","你看吧？
阿康康的LOVE，都有好～好的
傳達給數碼寶貝們了喔。",,"그렇지?
야슴다 군의 러브는 똑바~로 디지몬들에게 전해진 거야","Siehst du? Deine Hingabe kommt offensichtlich bei
deinen Digimon an."
24,3002,,Il mio master si è arrabbiato con me una volta.,……我也是，之前有惹過師傅生氣。,,……나도 전에 스승님에게 혼났던 적이 있어,Mein Meister ist einmal wütend auf mich geworden.
25,3002,,"Mi sentivo come se fossi solo una figura marginale per i miei Digimon,
e non mi preoccupavo di fargli sapere come mi sento.","我認為自己就像是數碼寶貝的附屬品，
疏忽了要對數碼寶貝傳達自己的想法…",,"자신을 디지몬의 곁다리쯤으로 생각하고 디지몬에게
마음을 전하는 걸 소홀히 하고 있다고…","Ich hatte das Gefühl, dass meine Digimon sich
nicht für mich interessierten, und hatte ihnen
meine Gefühle nicht mitgeteilt."
26,3002,,Ma un tamer non affronta mai da solo un avversario temibile!,在面對恐怖的東西時，馴獸師不是一個人的喔！,,무서운 상대에게 맞설 때 테이머는 혼자가 아니야!,"Aber ein Zähmer stellt sich einem furchterregenden
Gegner niemals allein!"
27,3002,,"Siete tu e il tuo Digimon, fianco a fianco!","……數碼寶貝的身邊有我！
我的身邊則有數碼寶貝！",,"……디지몬 곁에는 내가!
내 곁에는 디지몬이 있어!",Du stehst Seite an Seite mit deinen Digimon!
28,3002,,"Quindi diventa più forte con i tuoi Digimon. Allora
diventerai lo Yasusu che ho sempre saputo che potevi essere!","所以呀，跟數碼寶貝一起變強吧。
如果是我看好的阿康康的話，一定做得到的──！",,"그러니까 디지몬과 함께 강해지자.
내가 인정한 야슴다 군이라면 그럴 수 있~어!","Werde also gemeinsam mit deinen Digimon stärker.
Dann wirst du zu dem Yasusu, von dem ich immer
gewusst habe, dass er in dir steckt!"
29,4917,,Sì! Signorina Akkino!,雅奇諾小姐……！,,앗키노 씨……!,Jawohl! Fräulein Akkino!
30,4917,,"Hai ragione! Questo è l'inizio di un nuovo
capitolo per me e Gaomon!","……好的！
我會好好轉變想法跟迦奧獸一起努力的！",,"……알겠슴다!
저, 마음을 고쳐먹고 가오몬과 열심히 하겠슴다!","Du hast recht! Damit beginnt für mich und Gaomon
ein neues Kapitel!"
31,2020,,...!,…………！,,…………!,...!
32,4917,,Huh?,……咦？,,……어?,Was?
33,4917,,Wow! Gaomon... è diventato un GaoGamon!,"嗚喔喔喔喔！！
迦奧獸……變成了迦奧迦獸！",,"우오오오오옷!!
가오몬……가오가몬이 되었슴다!",Wow! Gaomon ... ist zu einem GaoGamon geworden!
34,3002,,"Congratulazioni! I tuoi sentimenti hanno avuto un effetto diretto
sul tuo Digimon!","阿康康，恭喜你！
迦奧獸回應了阿康康的想法了喔！",,"야슴다 군! 축하해!
가오몬이 야슴다 군의 마음에 부응해 준 거야!","Glückwunsch! Deine Gefühle hatten eine direkte
Wirkung auf dein Digimon!"
35,3002,,"Adoro il momento in cui un Digimon Digievolve!
È come l'istante in cui un cuore umano e
un cuore Digimon diventano una cosa sola!","我非常喜歡進化的瞬間！
就像是數碼寶貝跟人類心靈相通的瞬．間！
的感覺……",,"난 진화하는 순간이 정말 좋더라!
디지몬과 인간의 마음이 통하는 순 간! 이란 느낌이라……","Ich liebe es, wenn ein Digimon digitiert! In so
einem Moment ist es, als ob ein menschliches und
ein Digimon-Herz eins würden!"
36,3002,,"So che tu e GaoGamon farete grandi
cose!","接下來也請多指教囉！
阿康康，迦奧迦獸！ ",,"앞으로도 잘 부탁해!
야슴다 군, 가오가몬!","Ich weiß, dass du und GaoGamon Großes leisten
werdet! "
37,4917,,Signorina Akkino...!,雅奇諾小姐……！ ,,앗키노 씨……!,Fräulein Akkino ...! 
38,4917,,"Aspetta e vedrai! Per te, diventerò
incredibilmente forte!","當然！　接下來，
我也會為了雅奇諾小姐變得更強的！",,"믈론임다!  앞으로도 전 앗키노 씨를 위해
무지막지하게 강해지겠슴다!","Wart’s nur ab! Für dich werde ich unglaublich
stark werden!"
39,4917,,"Quindi...quando diventerò più forte, vorrò una ricompensa!","所以……如果，我變得更強了
希望能有什麼獎勵！　請給我獎勵！",,"그러니까… 혹시 더 강해진다면
뭔가 포상이 필요함다! 주세요!","Und ... wenn ich stärker werde, will ich eine
Belohnung!"
40,7283,,Eh? Okay! Cosa vuoi?,欸？　可以呀！　你想要什麼？,,응? 좋지! 뭐가 필요해?,Nanu? Okay! Was möchtest du?
41,4106,,"Ovviamente, quello che voglio è un ki-ki-ki...",那、那當然是、KI、KI、KI―――,,"그, 그거야 물론, 키, 키, 키―――",Natürlich möchte ich einen Ku-Ku-Ku...
42,4917,,"Ahi! Perché l'hai fatto, GaoGamon?!","好痛！！
……迦奧迦獸，怎麼了啦！",,"아얏!!
……왜 그럼까, 가오가몬!","Aua! Was sollte das denn, GaoGamon?!"
43,1389,,Scommetto che avevi qualcosa di strano in mente! Che schifo!,"正在想什麼奇怪的事情吧！
太骯髒了！　……他這麼說。",,"지금 이상한 걸 생각했지!
불결해! ……라는데","Ich wette, du hattest was Schräges im Sinn!
Pfui!"
44,4106,,Eh?!,咦！？,,에엑!?,Was?!
45,3002,,Ahahah! Tu e GaoGamon siete come una dolce coppia!,"啊哈哈！　感覺迦奧迦獸跟阿康康……
很像戀人呢！",,"아하하! 어쩐지 가오가몬하고 야슴다 군……
연인 사이 같네!",Hahaha! Du und GaoGamon seid ein süßes Paar!
46,4917,,Dai! Non dire così!,打擊……！！　怎、怎麼會那樣──！,,"쿠웅……!  그, 그럴 수가―!",Also wirklich! Sag das nicht!
47,4917,,C'è solo una persona con cui voglio stare...,"我想要成為戀人的對象……
明明就是雅奇諾小姐啊──！",,"내가 연인 사이가 되고 싶은 건……
앗키노 씨인데―!","Es gibt nur eine, mit der ich zusammensein
will ..."
48,4917,,Ma... ma... e...,然而── 然而卻──……卻──,,인데― 인데―……데―,Aber ... Aber ... und ...
