ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3015,,"Guarda, laggiù!",喂！　就是那個……！,,어이! 저거다……!,"Schau mal, da drüben!"
2,2020,,...!,…………！,,…………!,...!
3,7248,,Eh?,嗯？,,응?,Huch?
4,2020,,"È giunta la tua ora, signor Navit!
Te la farò pagare per avermi minacciato!
Ho adorato la tua air guitar l'ultima volta!","終於到了這天啊，NAVIT！
之前居然敢威脅我！　我要告死你！
你那時候做的空氣吉他，請一定要教教我！",,"네 악행도 여기까지다! 내빗씨!
저번엔 잘도 겁을 줬겠다! 고소할거야!
전에 보여주신 에어기타! 부디 저에게도 가르쳐주세요!","Jetzt bist du endlich dran, Navit-san!
Du wirst deine Drohung gegen mich bereuen!
Deine Luftgitarre neulich fand ich klasse!"
5,7248,,Di cosa stai parlando?,咦，等一下……你們在說什麼？,,"어, 잠깐……무슨 소리냐?",Wovon redest du da?
6,7248,,Non vedi che sto cercando di lavorare? Lasciami in pace.,"你們在妨礙我工作，
能不能到其他地方去啊？",,"너, 일하는데 방해되니까
저쪽으로 가주지 않을래?","Siehst du nicht, dass ich versuche zu arbeiten?
Lass mich in Ruhe."
7,2020,,...?,…………？,,…………?,...?
8,7255,,Ciao! Tu cosa sei?!,啊，有東西耶！　你好──！,,"아, 뭔가 있어! 안녕~!",Hallo! Was bist du?!
9,7248,,Ciao! Sono Mr. Navit!,"嗨！　你好。
我是“NAVIT”喔！",,"야아! 안녕.
난 ""내빗군""이야",Hallo! Ich bin Herr Navit!
10,7256,,"Di solito vivo in EDEN, ma oggi sono venuto nel
mondo reale per incontrarti!","我平常都住在EDEN，
但今天是為了見你們，才到現實世界來的喔！",,"평소엔 EDEN에서 살고 있지만
오늘은 너를 만나러 현실세계로 찾아왔단다!","Normalerweise lebe ich in EDEN, aber heute bin ich
in die echte Welt gekommen, um euch zu besuchen!"
11,7256,,"Questo mondo ha così tante cose incredibili che
non trovi in EDEN!","EDEN裡，有一堆奇妙的景象，
是這裡的世界看不到的喔！",,"EDEN에는 이쪽 세계에선 볼 수 없는
신기한 것이 자안뜩 있으니까!","In dieser Welt gibt es so viele herrliche Dinge,
die man in EDEN nicht bekommt."
12,7256,,Vieni a trovarmi in EDEN qualche volta!,下次到EDEN來跟我玩吧！,,다음에는 나랑 EDEN에서 놀자!,Besuch mich doch mal in EDEN!
13,2020,,...,…………,,…………,...
14,3015,,...,…………,,…………,...
15,3015,,E tu chi saresti esattamente?,……啊！？　也就是說，你是……,,……뭐어!? 그러니까 너는……,Und wer genau bist du?
16,7256,,"Come ho già detto, lavoro per Kamishiro, la
società che gestisce EDEN.","我不是說了嗎，
我是經營EDEN的神代企業底下的員工。",,"그러니까 말씀드렸잖습니까
전 EDEN을 운영하는 카미시로의 사원입니다","Wie gesagt arbeite ich für Kamishiro, das
Unternehmen, das EDEN betreibt."
17,4058,,"Diversi di noi dipendenti facciamo a turno per promuovere EDEN
in tutta la città.","我們有數名員工，
在東京都內各處進行EDEN的宣傳活動。",,"몇몇 사원이 돌아가면서
도쿄 여기저기에서 EDEN의 PR 활동을 하고 있죠","Einige von uns Mitarbeitern wechseln sich dabei
ab, in der ganzen Stadt Werbung für EDEN zu
machen."
18,4058,,Il capo ci ha ordinato di indossare questi costumi da Mr. Navit.,"戴上面具變裝，打扮成NAVIT喔！
這也是上司的命令。",,"인형탈을 쓰고 내빗군이 되어서 말이죠.
이것도 상사의 명령입니다","Die Chefin hat uns angewiesen, diese
Herr-Navit-Kostüme zu tragen."
19,4058,,"Quando l'abbiamo testato, i bambini adoravano venirci incontro e rincorrerci.","而且之前明明只是實驗，站在街上，
就被小孩子緊緊跟著，很有人氣呢。",,"아무래도 시험적으로 마을에 세워봤더니
아이들이 귀찮게 따라다닐 정도로 인기가 있었다던데요","Als wir sie ausprobiert haben, haben die Kinder
uns gern durch die Gegend gescheucht."
20,4058,,"Quindi abbiamo deciso di usarlo come un modo per rendere EDEN
attraente per i bambini.","所以才會這樣以小孩子
為主要目標來宣傳EDEN。",,"그래서 이렇게 아이들을 주요 타깃으로 삼아
EDEN을 어필하고 있는 겁니다","Also haben wir beschlossen, das Interesse von
Kindern für EDEN damit zu wecken."
21,3015,,Proprio come pensavo.,"唉……
真是的，我就想會是這麼回事。",,"하아~……
정말 이럴 줄 알았다니까",Wie ich es mir dachte.
22,2020,,...,…………,,…………,...
23,3015,,Perché mi guardi in quel modo?!,……你、你這傢伙，你那什麼眼神啊！？　啊！？,,"……너, 너 뭐냐 그 눈은!? 아앙!?",Was siehst du mich denn so an?!
24,3015,,Sei sempre stato tu!,……說、說起來都是你不好！,,"……도, 도대체 네놈들도 네놈들이야!",Du warst es die ganze Zeit!
25,3015,,"Sei scappato quando ti abbiamo chiamato a Shinjuku!
Perché l'hai fatto?!","之前不是在新宿跟你搭話，卻全力逃跑了嗎！
為什麼要逃啊！？　太可疑了吧！！",,"신주쿠에서 말을 걸었더니 전력으로 도망쳐버렸잖냐!
왜 도망쳤냐!? 헷갈리잖아!!","Du bist weggelaufen, als wir in Shinjuku nach dir
gerufen haben! Warum hast du das getan?!"
26,4058,,Non l'ho fatto! Intendi durante la fase di testing?,"我、我不知道啊！
那是不是實驗階段的事情啊？",,"모, 모릅니다!
그건 테스트 단계였을 때 일이죠?","Das stimmt nicht! Meinst du während der
Probezeit?"
27,4058,,"Il capo ha assunto un esterno per i test. Ho sentito
che è stato tutto condotto in segreto.","實驗是上司拜託了認識的人來進行打工，
聽說是祕密地進行。",,"테스트는 상사가 아는 사람에게 아르바이트를 부탁해서
극비리에 실시했다고 들었습니다","Die Chefin hat jemanden von außen für den Test
angeheuert. Ich habe gehört, dass die ganze Sache
im Geheimen stattfand."
28,4058,,Neanche noi ne sapevamo niente. Lo giuro!,"我們這些下屬也完全不知道啊！
是真的啦！",,"부하인 저희들 역시 아무 것도 듣지 못했습니다!
정말이라니까요!","Nicht einmal wir wussten darüber Bescheid!
Das schwöre ich!"
29,3015,,Capisco. Quindi è stato un estraneo?,"啊──是這樣喔。
那麼，那時候的人就是那個打工仔吧。",,"아~ 그러냐.
그럼 그때 있던 건 그 알바생이었다는 소리군",Aha. Dann war es also jemand von außen?
30,4058,,"Ma sono sicuro che il capo avesse una buona ragione per
condurre i test in segreto.","不過……上司會祕密進行實驗，
好像是有很複雜的原因吧。",,"하지만……상사가 테스트를 극비리에 진행한 건
뭔가 깊~은 사정이 있던 건지도 모릅니다","Aber bestimmt gab es dafür einen guten Grund,
dass der Test im Geheimen durchgeführt
wurde."
31,3015,,Mmh?,……啊？,,……앙?,Hm?
32,4058,,"Dice cose folli. Non solo, è
molto sfuggente e va in giro a infastidire la gente!","我們的上司的確是會突然講些奇怪的話，
是個讓人搞不清楚，光走路都像是在性騷擾的人。",,"그거야 물론 갑자기 뜬금없는 말을 꺼내거나
정체를 알 수 없다던가 걸어다니는 성희롱이지만","Sie redet verrücktes Zeug. Außerdem ist sie schwer
zu fassen und belästigt Leute."
33,4058,,Ma è molto competente e un ottimo decisore! È proprio la persona adatta per portare Kamishiro nel futuro!,"但是！　是很有能力，又有魄力的人！
能背負起神代企業未來的人，一定就是他沒錯！",,"어쨌든! 유능하고 결단력도 있는 사람입니다!
앞으로 카미시로를 등에 지는 것은 틀림없이 그 분입니다!","Aber dafür ist sie äußerst kompetent und
entscheidungsstark! Sie ist genau die Richtige, um
Kamishiro in die Zukunft zu führen!"
34,3015,,"Okay, okay! Ho capito.",啊～……知道了知道了，夠了夠了……,,"아~……알았어 알았어, 이제 됐으니까……","Okay, okay! Schon verstanden."
35,4058,,L'attività di pubbliche relazioni di oggi è un altro esempio classico dello stile unico del nostro capo.,"這次的宣傳活動，也發揮了
我們上司獨特的風格喔。",,"이번 PR 활동에서도 상사다운
독특한 스타일을 발휘하고 계십니다","Die heutige PR-Aktion ist ein klassisches Beispiel
für den ganz eigenen Stil der Chefin."
36,4058,,"Nessuno aveva avuto l'idea di promuovere EDEN ai bambini
prima d'ora. Lui pensa sempre dieci mosse avanti.","以小孩為主要目標來宣傳EDEN，
這的確是過去的盲點。
他有看向數年、數十年後的戰略眼光……",,"아이들을 주축에 둔 EDEN 홍보는 분명 맹점이었고
수년 후, 수십 년 후를 내다본 전략안이 있었기에……","Niemand zuvor hatte die Idee, EDEN bei Kindern zu
bewerben. Sie denkt immer zehn Schritte voraus."
37,3015,,È stata lunga.,……真是久啊。,,……길었군,Das hat gedauert.
38,3015,,Non avrei mai pensato che si vantasse del suo capo per un'ora intera.,"我真是沒想到啊，
居然能炫耀上司一個小時以上……",,"상사 자랑을 1시간이나 늘어놓을 줄은
생각도 못했다……","Ich hätte nie gedacht, dass er eine ganze Stunde
lang ein Loblied auf seine Chefin singen würde."
39,3015,,"La vera identità di Mr. Navit si è rivelata una
delusione, ma almeno il caso è risolto
ora. Vado.","總之，雖然“NAVIT”的真相是這種怪事，
但這事件就這樣解決啦……解散吧，解散。",,"뭐 ""내빗씨""의 정체엔 김이 샜지만
이 사건은 이걸로 해결이군……해산이다, 해산","Navit-sans wahre Identität ist zwar eine
Enttäuschung, aber wenigstens ist der Fall jetzt
aufgeklärt. Ich bin dann mal weg."
40,3015,,"Ora, come dovrei riportare questa cosa a Matayoshi?","啊～……
我要怎麼跟又吉叔報告啊……",,"아……
마타요시 씨에게 보고를 어떻게 해야 할까……","Was soll ich nur in meinen Bericht an Matayoshi
schreiben?"
41,4121,,"[p]! Ascolta! Mei è furiosa perché
abbiamo lasciato scappare Mr. Navit!","[p]！　請聽我說啦！
我們讓NAVIT逃掉那件事，社長現在超生氣的！",,"[p] 씨이! 들어주세요오!
내빗씨를 놓쳤다고 부장이 난리입니다!","[p]! Hör zu! Mei ist wütend, weil wir
Navit-san haben entkommen lassen!"
42,4121,,"Ha detto che mi butterà fuori dal club se non lo
acchiappo la prossima volta!","她居然說下次就算用綁的也要抓住NAVIT，
不然就要把我做成社團教室的地毯耶～！？",,"다음엔 꽁꽁 묶어서라도 내빗씨를 데려오지 못하는 한
부실 문턱을 넘지 못하게 하겠다는 소리를 한다구요~!?","Sie hat gesagt, dass sie mich aus dem Club wirft,
wenn ich ihn das nächste Mal nicht erwische!"
43,4121,,"E non riesco a vedere gli altri perché stanno tutti
parlando del finale di ""Le Avventure di Nurarihyon"",
e io non l'ho ancora visto.","而且大家都在討論「在叫我嗎！？　歌舞伎老師」
最後一集，沒看的我根本不能插話啊……",,"게다가 다들『횬 나왔다!? 누라링 선생』마지막 회 이야기로 
불타오르는 바람에 그걸 놓친 저는 대화에 끼지 못하고……","Und ich kann mich nicht mit den anderen treffen.
Sie reden über das Ende von „Die Abenteuer von
Nurarihyon“ und ich habe es noch nicht gesehen."
