ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,(Sembra non ci sia un percorso... Cosa dovrei fare?),（好像沒有地板……怎麼辦呢？）,,(발 디딜 곳이 없는 것 같다…어떡할까),"(Es scheint keinen Weg zu geben ...
Was soll ich machen?)"
2,3048,,Ehi! [p]! Stai bene?,"喂～[p]～
沒事吧？",,"어~이, [p]~
괜찮냐~?","He, [p]! Alles in Ordnung?"
3,3048,,Non c'è modo di passare?!,過不來嗎！？,,지나갈 수 없어!?,Gibt es keinen Weg durch?!
4,3048,,"C'è un terminale strano qui. Forse può
controllare il percorso?","這裡有奇怪的終端。
說不定能操作那邊的地板。",,"이쪽에 묘한 단말이 있어.
어쩌면 그쪽의 발판을 조작할 수 있을지도 몰라","Hier drüben ist ein komischer Terminal.
Vielleicht steuert man damit den Weg?"
5,3048,,"C'è decisamente una specie di protezione in atto, però. Preparati a una sorpresa quando ci proveremo.","……不過，一定有防範措施吧。
不知道啟動後會出現什麼，真期待啊。",,"…하지만, 보안이 걸려있을 건 안 봐도 뻔하지.
뭐가 나올지는 만져본 다음을 기대해야겠어","Der ist aber definitiv geschützt. Mach dich auf
eine Überraschung gefasst, wenn wir es probieren."
6,3048,,Cosa dovremmo fare?,……要怎麼做呢？,,……어떡할래?,Was sollen wir tun?
7,3048,,"È qui che diciamo ""fatti sotto""?
Non sono sicuro che sia una buona idea...
Andrà tutto bene, probabilmente.","你是說放馬過來啊？
真的沒問題嗎……
雖然我相信你。",,"올 테면 와라, 이거야?
진짜로 괜찮으려나…
뭐, 믿겠지만서도","Ist jetzt der Zeitpunkt zu sagen:  „Los gehts!“?
Ich weiß nicht, ob das eine gute Idee ist ...
Ach, das wird schon gut gehen."
8,3048,,Beh...eccoci.,那麼……要啟動了喔？,,그러면……간다?,Nun ... dann mal los.
9,3048,,"Sapevo che non sarebbe stato facile! Fai attenzione, sto arrivando!","果然沒那麼簡單啊……！
喂，到你那邊去了喔！　小心點！",,"역시나 간단히 끝날 일이 아닌가…!
어이! 그쪽으로 간다! 조심해!","Ich wusste, das wird nicht leicht! Aufgepasst,
hier komme ich!"
10,2020,,!!!,！！,,!!,!!!
