ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1035,"","Is it over? I'm bored of fighting these weaklings.","結束了啊。
跟往常一樣都是些很弱的傢伙，真是無聊。","","끝났나. 여전히 약한 놈뿐이라 지루하군","Ist es vorbei? Ich bin es leid, gegen diese
Schwächlinge zu kämpfen."
2,1035,"","Aren't you sick and tired of such opponents?","你啊，應付這種程度的對手，
該不會已經精疲力盡了吧？","","너, 설마 이 정도 상대로
지친 건 아니겠지?","Hast du solche Gegner gar nicht satt?"
3,1035,"","They're no match for me. I'm leaving.","就憑這種傢伙，根本不是我的對手。
我要回去了。","","이런 놈들 따윈 내 적수가 아니다.
이만 돌아가자","Sie sind mir nicht gewachsen. Ich gehe."
4,1035,"","Huh? You want to ask me something? What is it?","……什麼？　你有話想跟我說？
什麼事？","","……뭐? 나와 할 얘기가 있다는 건가?
무슨 용무냐","Hm? Du möchtest mich etwas fragen? Worum geht es?"
5,2020,"","I want to hear your story.
How did you get to be so strong?
What's your favorite food?","我想聽聽看墮天地獄獸的故事
墮天地獄獸是如何變強的呢？
墮天地獄獸喜歡的東西是什麼？","","베르제브몬의 이야기를 듣고 싶어
베르제브몬은 어떻게 강해진 거야?
베르제브몬이 좋아하는 건 뭐야?","Ich will mehr über dich erfahren.
Wie bist du so stark geworden?
Was ist dein Lieblingsessen?"
6,1035,"","My story? Unfortunately, you won't be hearing it
from me.","想聽聽看我的故事……？
很遺憾，我沒有什麼想說。","","내 이야길 듣고 싶다고……?
안됐지만 내가 할 이야기 따윈 아무것도 없다","Über mich? Leider wirst du aus meinem Mund kein
Wort erfahren."
7,1035,"","You're a stubborn one... Are you really so
determined to hear about where I've been?","……還真是纏人的傢伙啊，
就這麼想要聽我的故事嗎？","","……끈질긴 놈이군.
그렇게 내 이야기가 듣고 싶은가?","Du bist ein Sturkopf ... Bist du wirklich so fest
entschlossen, meinen Hintergrund zu erfahren?"
8,1035,"","Then let my beloved Berenjena tell you about all
the pathetic lives I've taken.","那麼，我用這把愛槍“Berenjena”
至今究竟處決了多少混蛋，要不要我告訴你啊？","","그렇다면 나의 이 애총 ""베렌헤이나""로
어떤 쓰레기 자식들의 숨통을 끊었는지 들려줄까?","Dann lass dir von meiner geliebten Berenjena von
all den jämmerlichen Leben erzählen, die ich
beendet habe."
9,1035,"","Don't regret it if you hear about some truly
unspeakable things.","如果不小心聽了無法承受，
之後後悔我可是不管喔？","","차마 감당할 수 없는 이야길 들었다고
나중에 후회하게 되도 모른다?","Jammer nicht, wenn du ein paar unsägliche
Geschichten hörst."
10,1035,"","What? You'll listen if I want to talk about it?
The very thought sickens me.","什麼？　……如果我想說你就聽？
你……說、說這什麼噁心的話。","","뭐? ……내가 이야기하고 싶다면 듣겠다, 고?
너……무, 무슨 기분 나쁜 소릴 지껄이는 거냐","Was? Du wirst mir zuhören, wenn ich darüber
sprechen will? Beim bloßen Gedanken daran wird
mir übel."
11,1035,"","Hmph, I'm getting tired of this. It ends here.","嘖，害我失去興致了啊。
不說了，不說了。","","칫, 김이 팍 새버렸다.
이야기는 관두자, 관둬","Hmpf. Ich werde dieser Sache müde. Schluss damit."
12,1035,"","I've always been this strong. Satisfied?","是天生的……這樣你滿意了嗎？","","타고난 거다……이제 만족했냐?","Ich war immer schon so stark. Zufrieden?"
14,1035,"","What? You want to know if there are Digimon that
are simply born strong?","啊啊？　有一生下來就很強的數碼寶貝存在嗎？","","아앙? 태어나면서부터 강한 디지몬 같은 게 있냐고?","Was? Du willst wissen, ob es Digimon gibt, die
schon stark auf die Welt kommen?"
15,1035,"","What was I like when I was training? Mind your own
business.","……幼年期時是什麼數碼寶貝？
吵死了，別管我。","","……유년기엔 무슨 디지몬이었냐고?
시끄러워, 상관 마라","Wie ich war, als ich trainiert habe? Kümmere dich
um deine eigenen Angelegenheiten."
16,1035,"","I was just trying to end this conversation.
I didn't expect all these inane questions. Are you
so determined to talk to me?","原本只想隨便趕快結束，沒想到變得這麼麻煩……
就這麼想要跟我說話嗎……？","","대충 끝낼 생각이었는데 이렇게나 귀찮아질 줄이야…….
그렇게 나하고 이야길 하고 싶다는 거냐……?","Ich wollte nur dieses Gespräch beenden. All diese
albernen Fragen hatte ich nicht erwartet. Bist du
so versessen darauf, mit mir zu reden?"
17,1035,"","Hmph. I just don't get you.","哼……真是難懂的傢伙啊。","","흥……종잡을 수 없는 놈이군","Hmpf. Ich verstehe dich einfach nicht."
18,1035,"","Why would you want to know that?","……就算知道了那種事，有什麼用嗎？","","……그런 걸 알아서 어쩌겠다고?","Warum willst du das wissen?"
19,1035,"","You want to give me a present? I don't want one.","想要送我禮物？　那種東西，不需要。","","나한테 선물하고 싶다고? 그딴 건 필요 없다","Du willst mir ein Geschenk geben? Ich will keines."
