ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3007,"","According to eyewitness reports, the suspect
should be around here somewhere.","根據目擊情報，嫌犯應該就在這附近。","","목격 정보에 따르면 용의자는 이 부근에 있을 거다","Den Augenzeugen zufolge sollte der Verdächtige
irgendwo in der Nähe sein."
2,7249,"","Sir!","又吉叔！","","마타요시 씨!","Herr Kommissar!"
3,3015,"","He's around here somewhere, right? Let's split up!","他在這附近對吧！？
我們分頭去找吧！","","놈은 이 근처에 있는 거군요!?
나뉘어서 찾아보죠!","Er ist hier irgendwo, richtig? Teilen wir uns auf!"
4,2020,"","(...?!)","（────！？！？）","","(――――!?!?)","(...?!)"
5,7248,"","...","………………………………","","………………………………","..."
6,2020,"","(He's...behind me!)","（他在……那傢伙，在後面……！）","","(있다……놈이 뒤에……!)","(Er ist ... hinter mir!)"
7,2020,"","...","……………………","","……………………","..."
8,2020,"","(This is so tense! I can't bring myself to turn
around!)","（散發著好驚人的壓力……！
　……不是鬧著玩的
　我沒有辦法轉過身去……！）","","(엄청난 압력이다……!
 ……도저히 돌아볼 수가 없어……!)","(Meine Nerven! Ich traue mich nicht, mich
umzudrehen!)"
9,7248,"","(*whisper*) I wouldn't be so cocky if I were you.","……別太囂張了……你這傢伙。","","……까불지 마라……이 바보 자식아 (가성)","(*flüsternd*)
An deiner Stelle wäre ich nicht so anmaßend."
10,7248,"","(*whisper*) If you dig any deeper, you're dead meat.","你繼續牽扯下去，可會沒命的……","","이 이상 관여하려 들면 목숨은 없다……(가성)","(*flüsternd*)
Wenn du weiter nachbohrst, bist du tot."
11,7248,"","(*whisper*) This is your first and last warning. Now get out
of here.","這是最初也是最後的警告……快給我回去。","","처음이자 마지막 경고다…… 썩 꺼져라 (가성)","(*flüsternd*) Das war deine erste und 
einzige Warnung. Und jetzt verschwinde. "
12,7248,"","(*whisper*) You didn't see or hear anything.","聽好了……
你什麼都沒看到……什麼都沒聽到。","","알겠냐…… 너는 아무것도 보지 못했고……
아무것도 듣지 못한 거다 (가성)","(*flüsternd*) Du hast nichts gesehen oder gehört."
13,7248,"","(*whisper*) Don't you forget it.","──可不要……忘記了……","","――그걸……잊지 마라……(가성)","(*flüsternd*) Nicht vergessen."
14,3007,"","How did you get on?","你們那邊怎麼樣？","","어떻게 됐냐, 너희들","Wie ist es gelaufen?"
15,3015,"","I looked everywhere but couldn't find him.","對不起，我找遍了這附近，
但都沒發現……","","죄송합니다. 이 부근을 찾아봤지만
발견하지 못했슴다……","Ich habe überall gesucht, aber ich konnte ihn
nicht finden."
16,3007,"","I didn't have any luck either.","妳也是啊，我這邊也一點成果都沒有。","","그쪽도 그런가. 내 쪽도 성과는 없었다","Ich hatte auch kein Glück."
17,3015,"","How about you?","喂，你呢！　你那邊怎麼樣？","","어이, 너! 그쪽은 어땠냐?","Was ist mit dir?"
18,2020,"","Nope! I didn't see or hear anything!","是！　我什麼都沒看到，什麼都沒聽到！","","넵! 아무것도 보지 못했고 아무것도 듣지 못했습니다!!!!!","Nö! Ich hab nichts gesehen oder gehört!"
19,3015,"","Bah! He got away!","嘖，給他逃了啊……那傢伙……！","","칫, 놓쳤나……그 자식……!","Pah, er ist entwischt!"
20,3007,"","Now's not the time to give up! Search again!","笨蛋，哪能這樣就放棄啊！
再給我找一次！","","멍청아, 이 정도로 포기하지 마라!
다시 한번 찾아보자!","Wir dürfen jetzt nicht aufgeben! Sucht noch
einmal!"
21,3015,"","Understood! I'll sweep the whole area!","這就是徹底搜查吧！　我知道了！","","현장검증이군요! 물론 알고있습니다!","Verstanden! Ich werde die gesamte Gegend
durchkämmen!"
22,3007,"","You can go. Now it's just a waiting game.","啊，你就不用了，
接下來是比耐力了啊。","","아아. 너는 이제 됐다.
지금부턴 인내심 승부가 될 테니까","Du kannst gehen. Jetzt ist es nur noch eine Frage
der Zeit."
23,3007,"","Thanks for your help. And say hi to Ryuji for me.","辛苦你了，謝謝你幫忙。
之後也幫我跟龍司打聲招呼啊。","","수고했다. 협력에 감사하지.
나중에 류지에게도 잘 전해줘","Danke für deine Hilfe. Und grüß Ryuji von mir."
24,3015,"","See ya!","再見啦！","","그럼 이만!","Bis dann!"
25,2020,"","...","…………","","…………","..."
26,2020,"","(I said exactly what Mr. Navit told me to.)","（結果，我就照著NAVIT說的回答了……)","","(내빗씨가 시키는대로 그렇게 말해버렸지만…)","(Ich habe genau das gesagt, was Navit-san mir
diktiert hat.)"
27,2020,"","(But I'm the only one he's made contact with.
Surely I should tell Matayoshi, shouldn't I?) ","（只有我遇到他……
　果然還是得告訴又吉先生他們──！）","","(놈과 접촉했던 건 나뿐이야…
 역시 마타요시 씨에게 전해두는 편이――!)","(Aber ich bin der Einzige, zu dem er Kontakt
aufgenommen hat. Das sollte ich eigentlich
Matayoshi erzählen, oder?) "
28,7248,"","[1I'm watching you.]","[1我　在　看　著　你]","","[1너  를  보  고  있  다  (가성)]","[1Ich beobachte dich.]"
29,2020,"","...","…………","","…………","..."
30,2020,"","Argh!","嗚啊啊啊啊啊啊啊───！！！！！！","","끼야아아아아아――――!!!!!!!","Argh!"
