ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
0,4529,"","If you go to a dungeon, don't forget to take
escape items like Export and Home Gate. It's
always best to be prepared!","要去迷宮的話，要準備好EXPORT、HOMEGATE
一類的脫離道具喔。就是所謂的有備無患！","","던전에 가겠다면
익스포트나 홈 게이트 같은 탈출 계열 아이템을
잊지 말고 챙겨가도록 해. 잘 갖춰두면 안심이라구!","Vergiss auf deinem Weg in einen Dungeon Items
wie Exports und Heimattore nicht. Man muss
immer vorbereitet sein!"
1,4530,"","You're not a hacker, are you?! You better not hack
me! You won't get anything!","難、難道你就是駭客嗎？
就算你入侵我也不會得到什麼好處的喔！！","","너, 너, 혹시 해커냐?
나를 해킹해봤자 아무것도 나오지 않아!!","Du bist aber kein Hacker, oder?! Mich brauchst du
nicht zu hacken! Da würdest du nichts kriegen!"
2,4531,"","How did you get in here?! Wait, the access
restrictions are turned off...are the settings
wrong?","你是怎麼來到這裡的啊？！
………沒有入場限制，是設定疏失嗎？","","너, 어떻게 여기에 들어왔지?!
……입장 제한이 걸려있지 않네. 설정을 잘못한 건가?","Wie bist du denn reingekommen?! Moment, die
Zugangsbeschränkungen sind aus ... Ist das
falsch eingestellt?"
3,4532,"","There's something off about you, kid... You're a
hacker, aren't you? I knew it! Get out of here!","你很可疑喔？
你是駭客對吧？我說得沒錯吧？給我滾出去！！","","너, 뭔가 수상한데?
설마 해커야? 그런 거지? 어서 나가줘!!","Irgendwas stimmt nicht mit dir ... Du bist ein
Hacker, oder? Wusste ich’s doch! Raus hier!"
4,4533,"","It's important to let your Digimon rest a little
every now and then, or you'll burn through tons of
healing items.","適度的讓數碼寶貝休息，也是很重要的喔。
不然的話會，消耗掉大量的回復道具喔。","","적당히 디지몬을 쉬게 해주는 건 중요해.
그렇지 않으면 대량의 회복 아이템을 소비하게 될 거야","Du musst deine Digimon ab und zu ausruhen lassen,
sonst verbrätst du zu viele Items zum
Heilen."
5,4534,"","You're a hacker, right? You better keep an eye on
your Digimon's abnormal statuses. Fix 'em up quick
with an item or something, or they're toast.","你是駭客吧？
那你應該有注意到，數碼寶貝的異常狀態吧？
不用道具治療好的話，會被速攻給擊倒的喔。","","너, 해커지?
그럼 디지몬의 상태 이상에는 신경 쓰도록 해.
아이템으로 회복시키지 않으면 금방 당할 테니까","Du bist doch ein Hacker, oder? Dann pass mal auf
die Statusleiden deiner Digimon auf. Heil sie mit
Items oder so, sonst sind sie erledigt."
6,9210,"","The White Girl Ghost? A cyber-witch? A faceless
avatar?","「白色少女幽靈」啦、「電腦魔女」啦，
還有「無臉化身」……","","「하얀 소녀의 유령」이라는 둥「전뇌마녀」라는 둥
「얼굴 없는 아바타」라는 둥……","Das weiße Geistermädchen? Eine Cyberhexe?
Ein Avatar ohne Gesicht?"
7,9210,"","Lots of complaints submitted to management just
seem to be urban legends. They create so much
extra work, and are just hackers playing pranks.","很多向管理部報告的客訴都是都市傳說類的，
要對應這些客訴很辛苦啊。那種事情頂多是
駭客的惡作劇吧。","","관리부에서 보고한 클레임엔 도시전설 비슷한 것이 많아서
대응에 어려움을 겪고 있어.
그런 건, 어차피 해커의 장난일 텐데 말이야","Viele Beschwerden, die das Management erhält, sind
bloß Großstadtlegenden. Das macht so viel Arbeit
und meist sind es nur Hackerstreiche."
8,9211,"","But with all the eyewitness reports of a ghost and
reports of avatars with missing faces, it's too
early to say for sure that it's just a prank.","不過，也有「幽靈」的目擊情報，和臉部缺損
的化身資料的報告，要說全是惡作劇是不是
太早下判斷了呢？","","하지만「유령」목격 정보나, 얼굴이 결손된 아바타의 경우
보고가 올라왔으니 장난이라고 단정짓는 건
너무 성급하지 않을까요?","Aber bei all den Augenzeugenberichten von einem
Geist und Avataren ohne Gesichter können wir nicht
sagen, ob es lediglich ein Streich ist."
9,9211,"","And the technical team has sent me an article
asserting the hypothesis that missing avatar data
is that owner's state of mind in the real world.","化身檔案的缺損，可是緊密聯繫著現實世界的
精神狀態……技術團隊可是提出了整理的這假設
的論文喔。","","아바타 데이터의 결손은 현실세계에서의 정신 상태가
밀접하게 관련되어 있다…는 가설을 모아둔 논문을
기술팀에서 제출했으니까요","Von den Technikern kam ein Artikel, der besagt,
dass die fehlenden Avatardaten mit der
reellen Gemütslage des Besitzers zu tun haben."
10,9211,"","It's fascinating if true. It can't be too long now
before cyberspace replaces the real world.","而且電腦世界居然會反應到現實世界的身心啊，
真是十分有趣呢。……搞不好會有現實跟電腦
替換過來的一天吧。","","전뇌세계에 현실세계의 심신 상태가 반영된다니
흥미롭군요.
…언젠가 현실과 전뇌가 뒤바뀌는 날이 온다던가","Wie faszinierend, sollte das stimmen. Es wird wohl
nicht mehr lange dauern, bis der Cyberspace die
echte Welt ersetzt."
11,9210,"","You have to think about stuff like that for your
job? Must be nice. I've got my hands full dealing
with complaints every day.","你是邊想這種事邊工作的嗎？　……還真認真啊。
我光是每天要處理客訴就沒有餘力了。","","너, 그런 생각을 하면서 일하고 있었어? …성실하네.
나는 매일 클레임을 처리하는 정도가 고작이야…","Für deinen Job musst du über so etwas nachdenken?
Das muss schön sein. Ich bin damit beschäftigt,
jeden Tag Beschwerden zu beantworten."
100,4529,"","If you go to a dungeon, don't forget to take
escape items like Export and Home Gate. It's
always best to be prepared!","要去迷宮的話，要準備好EXPORT、HOMEGATE
一類的脫離道具喔。就是所謂的有備無患！","","던전에 가겠다면
익스포트나 홈 게이트 같은 탈출 계열 아이템을
잊지 말고 챙겨가도록 해. 잘 갖춰두면 안심이라구!","Vergiss auf deinem Weg in einen Dungeon Items
wie Exports und Heimattore nicht. Man muss
immer vorbereitet sein!"
101,4530,"","You're not a hacker, are you?! You better not hack
me! You won't get anything!","難、難道你就是駭客嗎？
就算你入侵我也不會得到什麼好處的喔！！","","너, 너, 혹시 해커냐?
나를 해킹해봤자 아무것도 나오지 않아!!","Du bist aber kein Hacker, oder?! Mich brauchst du
nicht zu hacken! Da würdest du nichts kriegen!"
102,4531,"","I can't get through to Kamishiro at all! What are
we supposed to do if hackers come?!","聯絡不上管理員！
這樣駭客來的時候不就很危險嗎？！","","운영(카미시로)측하고 연락이 되질 않아!
해커가 오면 위험한 거 아냐?!","Ich kann Kamishiro gar nicht erreichen! Was sollen
wir denn tun, falls die Hacker kommen?!"
103,4532,"","It's...it's you! That hacker! Back again, are you?
Well, you'll have to go through me!","你、你是上次那個駭客！
你又來了！讓我來當你的對手！！！","","너, 너는 저번의 그 해커!
또 온 거냐! 내가 상대해주겠어!!!","Du ... Du bist es! Der Hacker! Bist wohl zurück?
Jedenfalls musst du jetzt an mir vorbei!"
104,4533,"","Digimon have come all the way here? Well, I'm full
up on healing items, so I'm not afraid of a thing!","數碼寶貝居然能到這裡來？
但對持有最大數回復道具的我，
沒有什麼好怕的！","","디지몬이 여기까지 온 거야?
회복아이템을 많이 가진 내게 무서운 것 따위 없어!","Digimon sind bis hierher gekommen? Ich habe jede
Menge heilende Items, mir macht also gar nichts
Angst!"
105,4534,"","Giving enemy Digimon status abnormalities and
beating them down bit by bit is a hacker's bread
and butter...but it doesn't work on everyone.","讓敵方的數碼寶貝陷入異常狀態，再一點一點
打倒，這是作為駭客基本中的基本喔。
……呃，雖然也是有不適用這招的傢伙啦。","","적 디지몬을 상태 이상으로 만들어서 조금씩 때린다.
해커로서는 기본 중의 기본이지.
…뭐, 효과 없는 녀석들도 있지만","Das A und O eines Hackers ist, gegnerischen
Digimon Statusleiden zu verpassen und sie langsam
zu schwächen ... Das klappt aber nicht immer."
