ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3012,,...,…………,,…………,...
2,3012,,"... E allora? Ora mi hai visto nel mio
momento più imbarazzante.","……是你啊。
居然讓你看到這麼難堪的樣子。",,"……당신인가.
한심한 모습을 보이고 말았네","... Also? Jetzt hast du mich in meinem
peinlichsten Moment gesehen."
3,2020,,...,…………,,…………,...
4,3012,,Cosa è successo alla sorella di Ryuji?,龍司的妹妹怎麼樣了？,,류지의 동생은 어떻습니까예?,Was ist mit Ryujis Schwester passiert?
5,3012,,"Sono riuscito a usare il potere di TigerVespamon
per salvarli quando il caffè è crollato, ma...
Dopo di che non ricordo più niente.","我雖然讓虎蜂獸從店面崩毀中救了她，
但之後的事，我就都記不起來了…",,"타이거베스파몬의 힘을 빌려, 부서지는 가게에서
어떻게든 지켜냈지만예, 그 뒤의 일을 아무것도 기억 못 하네예…","Ich konnte TigerVespamons Macht nutzen, um sie zu
retten, als das Café einstürzte, aber ...
Danach weiß ich nichts mehr."
6,3012,,"Viene curata nella sala di terapia speciale?
Ma pensavo che non fosse ferita...","她在加護病房，進行治療……？
她應該沒有受傷才對……",,"특별치료실에서 치료를……?
상처는 없는 줄 알았는데……","Sie wird im Sondertherapieraum behandelt?
Aber ich dachte, sie wäre nicht verletzt ..."
7,3012,,"... Capisco. Ricordo ancora, che ha una qualche strana malattia.",……對了，她好像有說得了奇怪的病。,,"……그러고보니, 확실히 묘한 병을 앓고 있다고 했었지예","... Verstehe. Ich weiß noch,
dass sie irgendeine komische Krankheit hat."
8,3012,,...,…………,,…………,...
9,3012,,"Hudie è morta...
Quindi ora a Ryuji mancano il suo lavoro e la sua ragione d'essere...","hudie的崩毀……那是龍司做的。
他的目標，就是我。",,"후디에의 붕괴사고…… 그건 류지의 짓입니다
녀석이 노리는 건 내였습니다","Hudie ist tot ... Jetzt fehlt Ryuji
also seine Arbeit und sein Daseinszweck ..."
10,2020,,...,…………,,…………,...
