ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3048,,Ottimo lavoro! Sei imbattibile!,辛苦了！跟你一起，就是所向無敵了呢！,,수고했어! 너와 함께라면 가는 곳마다 적수가 없네!,Gute Arbeit! Du bist unschlagbar!
2,3048,,"So che sono piuttosto debole, ma mi sento molto più forte
quando faccio squadra con te. È strano.","明明我就很弱，但跟你一起組隊時，
總覺得會比平常都還強，真不可思議。",,"난 약하지만 말이지, 너와 짝이 되면
평소보다 강해진 것 같은 느낌이 들어서 신기해","Ich weiß, dass ich ziemlich schwach bin, aber ich
fühle mich viel stärker, wenn ich mit dir
gemeinsam kämpfe. Es ist merkwürdig."
3,3048,,"Hm? Ehi, [p].",……嗯？　[p]？,,……응? [p]?,"Hm? He, [p]."
4,3048,,"Ehi, mi stai ascoltando? Sembri assente.","喂～你有在聽人說話嗎？
怎麼啦，一直發呆……",,"이봐~ 사람이 얘길 하면 들어야지.
뭐야, 멍하니 있기는……","He, hörst du mir zu? Du wirkst so abwesend."
5,3048,,Hai la febbre o qualcosa del genere?,……你該不會…發燒了吧？,,"……너, 설마……열이라도 있는 거 아냐?",Hast du Fieber oder so was?
6,3048,,Non dovresti essere qui se non ti senti bene. Torna a casa e riposati.,"身體不舒服的話，就不該上網了吧。
快點回家休息啦。",,"몸 상태가 안 좋으면 인터넷이나 하고 있을 상황이 아니잖아.
야, 얼른 집에 가서 쉬어","Du solltest nicht hier sein, wenn du dich krank
fühlst. Geh nach Hause und ruh dich aus."
7,2020,,"No, mi sono solo distratto un secondo.
Non devi preoccuparti.
Non mi sento bene da tutto il giorno.","沒事，只是在發呆而已
不用擔心啦我沒事
其實從早上開始，身體狀況就不太好……",,"아니, 그냥 멍하니 있었을 뿐이야
걱정 안 해도 괜찮다니까
실은 아침부터 몸 상태가 좀 안 좋아서……","Nein, ich hatte den Kopf nur kurz woanders.
Mach dir keine Sorgen um mich.
Mir ist schon den ganzen Tag unwohl."
8,3048,,"Sembravi piuttosto fuori di te per un momento.
Ero preoccupato che non ti sentissi bene.","什麼啊，因為臉色很差還在發呆，
害我擔心你是不是身體不舒服。",,"뭐야, 우울한 표정으로 멍하니 있길래
몸 상태가 안 좋은가 싶어서 걱정했다고","Du sahst eben richtig weggetreten aus. Ich hatte
mir schon Sorgen gemacht, dass es dir vielleicht
nicht gut geht."
9,3048,,"Magari non stai male, ma devi essere un po'
stanco/a?","……不過，就算身體沒有不舒服，
你是不是有點太累了啊？",,"……저기, 몸 상태가 안 좋은 게 아니더라도
너 좀 지친 거 아냐?","Du bist vielleicht nicht krank, aber doch bestimmt
ein bisschen müde?"
10,3048,,"Hudie ha avuto molto lavoro da fare ultimamente, giusto?
So che sei impegnato, ma dovresti comunque trovare il tempo
per riposare.","hudie的工作，最近很多對吧？
雖然真的很忙，但是該休息的時候
還是得好好休息啊。",,"요즘 후디에 일이 많잖아?
바쁠지도 모르겠지만 쉴 수 있을 때 쉬어둬","Bei Hudie gibt es gerade ziemlich viel zu tun,
richtig? Ich weiß, dass du beschäftigt bist,
aber du solltest dich trotzdem auch mal ausruhen."
11,3048,,"E sono felice di aiutarti ogni volta che hai bisogno di me.
Sai che puoi chiamarmi quando vuoi?","而且，如果我可以的話，也會再幫你忙的。
如果很忙的時候，不要客氣，要直接跟我說喔？",,"게다가 나라도 괜찮다면 또 도와줄 테니까 말이야.
바쁘면 사양 말고 말 걸라고","Und ich helfe dir immer gern, wenn ich kann. Du
weißt doch, dass du mich jederzeit rufen kannst?"
13,3048,,Come potrei non preoccuparmi? Sei mio amico.,笨蛋，當然會擔心啊！　我們是朋友吧？,,"바보, 당연히 걱정하지! 친구잖아?","Wie könnte ich mir keine Sorgen machen? Du bist
mein Freund."
14,3048,,Non fare più lavoro oggi. Torna a casa e riposa.,今天就不要再工作了，趕快回家休息吧。,,오늘은 이제 일 같은 거 하지 말고 얼른 집에 가서 쉬라고,"Arbeite heute nicht mehr. Geh nach Hause und ruh
dich aus."
