ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3004,"","Whoa!
Is this the ghost you were talking about?","哇啊啊！？
這就是你說過的幽靈嗎？","","으앗!?
…이게, 댁이 말한 유령?","Oha!
Ist das der Geist, von dem du geredet hast?"
2,3004,"","It's looking at us!","幽靈在……看這裡耶。","","이쪽을… 보는데","Er sieht uns direkt an!"
3,4282,"","[f1ぼくをはやくみつけて]","―[f1ぼくをはやくみつけて]","","―[f1ぼくをはやくみつけて]","[f1ぼくをはやくみつけて]"
4,3004,"","It went and disappeared on us.","消失了……","","사라져 버렸어…","Jetzt ist er einfach verschwunden."
5,2000,"","?","……？？","","…??","?"
6,2000,"","Ooh, are you scared?
Do you want to do this mystical chant?
You know it? It starts off RIN! PYO! TO! SHA!","喔？嚇傻了？
念一下九字真言吧？
知道那是什麼嗎？「臨！兵！鬥！者！」的那個！","","헤~이, 쫄고 있어?
…가볍게 주문이라도 외울까?
알고 있어? 임! 병! 투! 자! 라는 그거","Oh, hast du Angst?
Magst du eine geheimnisvolle Mantra sagen?
Kennst du die? Fängt an mit „RIN! PYO! TO! SHA!“"
7,3004,"","Knock it off. Do you know who that was?
Do you even have a clue who it might be?","喂……你……該不會知道他是誰吧？
或者說，你感覺自己似乎認識他嗎？","","저기 말이야, 댁… 저 녀석이 누군지, 혹시 알아?
…그보다, 아는 것 같은 느낌이 들지 않아?","Lass den Quatsch. Weißt du, wer das war?
Hast du eine Ahnung, wer es sein könnte?"
8,2000,"","...","……","","………","..."
9,3004,"","I'm imagining things, that's all. Yeah.","是我……想太多嗎……嗯……","","뭐, 기분 탓… 이겠지… 응","Ich bilde mir nur Sachen ein. Das muss es sein."
10,3004,"","Dang, here it is!","喔……出現了！","","어이쿠, 나타나셨군…!","Verflucht, da ist er!"
11,3004,"","If his theory is correct, taking the Eater down
will also collapse this strange phenomenon.","如果那個大叔的推論沒錯……
只要打倒這傢伙，這個奇怪的現象就會消失。","","그 아저씨의 추론이라는 게 맞다면…
이 녀석을 쓰러뜨리면, 이 기묘한 현상도 사라진다는 거군","Wenn die Theorie stimmt, dann kollabiert dieses
ganze komische Phänomen, sobald wir den
Verschlinger erledigen."
12,3004,"","Right? And if that happens, what happens to us,
who are inside of that phenomenon?","嗯……？可是如果這裡消失了，那在裡面的我們……
會怎樣呢？","","…응? 그런데 이곳이 사라지면, 안에 있는 우리들은
어떻게 되는 거지?","Ja, nicht wahr? Und dann? Was passiert dann mit
uns, die im Phänomen drinstecken?"
13,2000,"","We gotta do it!
I want to get away.","現在只能硬著頭皮上了！
我想逃出去……","","하는 수밖에 없어!
도망치고 싶어…","Es muss sein!
Ich will hier weg."
14,3004,"","Thanks for saying what I was thinking.","正好說了我想說的話，謝啦！","","…대신 말해줘서 고맙다","Danke, dass du mir aus der Seele sprichst."
