ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7123,,"Wow, tu sei davvero forte! Come avremmo dovuto sconfiggerti?!","這、這傢伙是怎樣……太強了吧──！！
完全打不過啊──────────！？",,"뭐, 뭐야 이 녀석… 너무 강하다예요―――!!
전혀 당해낼 수가 없어예요――――――――!?","Boah, du bist ja echt stark! Wie hätten wir dich
schlagen sollen?!"
2,3012,,Ormai avrai capito dove sta la differenza tra noi.,終於知道實力的差距了吧……？,,격의 차이를 겨우 깨달았습니꺼…?,"Jetzt hast du wohl begriffen, wo der Unterschied
zwischen uns liegt."
3,3012,,Che ne dici se ora togli la maschera?,那麼，讓我來剝下你們臉上的那副面具吧？,,"자, 그럼 그 마스크, 떼도록 하겠습니더?","Wie wär’s, wenn du jetzt die Maske abnimmst?"
4,3012,,"Un momento... dopo un combattimento l'adrenalina scorre
e divento un po' maldestro...
Potrei anche toccare un po' di pelle...","忍耐一下喔……戰鬥後我總是興奮過度……
手會稍微不受控制……也許會連你們的臉皮
一起剝下來喔……☆",,"용서해주시길… 전투 중에는 언제나 흥분해버려서…
솜씨가 흐트러져서……가죽까지 떼 버릴지도 모릅니다……♥","Moment ... nach einem Kampf fließt das Adrenalin
und ich werde ein wenig ungeschickt ...
Ich erwische eventuell auch ein wenig Haut ..."
5,7123,,Ops! Mi dispiace DAVVERO!,"咿、咿啊啊啊啊啊────！
非常抱歉啦────────！！",,"히, 히이이이이이―――――――!
죄송합니다예요――――――――――!",Huuuch! Es tut mir WIRKLICH leid!
6,3012,,Ha! Tanto fumo e niente arrosto!,哈！　只會說些大話！,,핫! 입만 살아있는 놈들이구만요!,Ha! Große Klappe und nichts dahinter!
7,2020,,...,…………,,…………,...
8,3012,,"... Adesso capisci, vero? EDEN va in rovina se lasciamo semplicemente che tali idioti agiscano.","……這下你也應該明白了吧。
如果不管那些笨蛋，
EDEN會變得越來越亂的。",,"…이걸로 알았습니꺼.
저런 바보를 방치해두면
EDEN은 점점 어지러워질 뿐이란걸예","... Jetzt verstehst du, stimmt’s? EDEN geht
zugrunde, wenn wir solche Trottel einfach walten
lassen."
9,3012,,Zaxon può impedirlo per un soffio.,Zaxon總是在千鈞一髮之際阻止他們。,,잭슨은 그걸 아슬아슬하게 막고 있지예,Zaxon kann das gerade so verhindern.
10,3012,,Ma altre squadre sostengono che siamo solo grandi e che non sappiamo fare nient'altro...,"但是其他隊伍也只會說
我們只有規模龐大，實際上根本沒什麼……",,"그런데도 어떤 팀 놈들은
덩치만 큰 팀이라던가 제멋대로인 소리나 하고……","Aber andere Teams behaupten, wir wären nur groß
und könnten sonst nichts ..."
11,3012,,"Yuugo dice sempre cose del tipo: „Non importa, purché almeno alcuni lo notino.“","和YUGO大人說，也只得到了
「只要有發現的人注意就好」的回應……",,유고 씨도「알아줄 만한 사람만 알아주면 돼」라고 하고…,"Yuugo sagt immer so Sachen wie: „Ist doch egal,
solange zumindest einige es bemerken.“"
12,3012,,Questo mi piace di lui così...,不過，我就是喜歡YUGO大人這種地方啦……☆,,"뭐, 그런 부분이 더욱 좋은거지만예…♥",Das mag ich an ihm so ...
