ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,4006,"","Eeeeeek!","噫噫！？","","히, 히이이익!","Iiirks!"
2,3045,"","Don't let him get away!","那傢伙，別讓他逃了！","","그 녀석 놓치지 마!","Lasst ihn nicht entkommen!"
3,1392,"","Leave him to me! Ha! Sticky Net!","交給我吧！　呀啊！　粘性羅網！","","맡겨줘! 에~잇! 끈적그물~!","Überlasst ihn mir! Ha! Netzfalle!"
4,4006,"","Yikes! What is this?! Gross!!!
I can't...I can't move!","呀啊！　這什麼啊，好噁心喔……！！！
不能動了……拿不掉！","","갹! 뭐야 이거, 기분 나빠……!!!
몸을… 움직일 수 없어!","Argh! Was ist das denn?! Igitt!!!
Ich ... kann mich nicht bewegen!"
5,4006,"","And this disgusting smell...! Oh god...barf!","而、而且這味道……嗚，好臭！！！","","게, 게다가 뭐야 이 냄새……우왓, 구려!!!","Und dieser eklige Geruch ...! Auweia ... *Würg*!"
6,2020,"","?!","！？！？","","!?!?","?!"
7,1392,"","He he he... A little trick of Erika's that I
improved on. I call it my ""Modified Sticky Net""!","哼哼哼……這是艾莉卡教我改造的必殺技喔。
名字就叫“粘性羅網．改”！！！","","훗훗훗…… 에리카에게 배워서 개조한 내 필살기
그 이름도 ""끈적그물 개량형""!!!","Hihihi ... Ein kleiner Trick von Erika, den ich
noch weiter verbessert habe. Ich nenne ihn
„Modifizierte Netzfalle“!"
8,1392,"","It holds enemies in place with its sticky
electromagnetism. I just added the digital
flavor...the ""smell"" to gross people out!","藉由灑出具有黏著性的電磁物質來阻擋敵人行動，
並用強烈的電磁香味……也就是電腦空間內能感覺的
“味道”的成份來削弱敵人的厲～害招式喔！","","점착성이 있는 전자적인 것을 흩뿌려 적의 발을 묶고
강렬한 전자 플레이버… 즉, 전자 공간에서 감지 가능한
""냄새"" 성분으로 적을 약화시키는 굉장한 기술이야!","Sie fixiert Feinde mit Elektromagnetismus. Ich
habe ihr nur noch das i-Tüpfelchen verpasst ...
Einen digitalen, ekligen Geruch!"
9,1392,"","The smell is based on plain old natto!","值得紀念的首次使用，是用大家都喜歡的納豆味喔！","","기념할만한 첫 공개 시연은 모두가 좋아하는 낫토향!","Der Geruch basiert einfach auf dem von Stinkekäse!"
10,3045,"","Hmph! What's the point? People love natto, silly!","大家都喜歡就沒意義了啊……笨蛋。","","모두가 좋아하면 의미가 없잖아… 바보","Hmpf! Was soll das?
Die Leute mögen Stinkekäse doch!"
11,4006,"","Ewwww! Are you serious?!
Barf! Natto makes me want to puke!","嗚噁噁噁噁───！　我、我最討厭納豆了……！
饒了我吧～～～！","","우오에에엑~~~! 나, 나는 낫토를 정말 싫어한다고…!
좀 봐줘어어어!!","Igitt! Ist das dein Ernst?!
*Würg* Da wird es mir ganz anders!"
12,2020,"","Well it worked this time!
A really nasty attack!","但看來這次很有效耶！
真是可怕的攻擊……！！","","그래도 이번엔 효과가 있었던 모양이다!
이 얼마나 무서운 공격인지……!!","Dieses Mal hat es jedenfalls geklappt!
Ein richtig fieser Angriff!"
