ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,4319,"","Rrraaaaaaah!!! Okay!!! If I don't buy the figure
I've been longing for today, I never will! So
today's the day it will be mine!!!","唔噢噢—————！！！
今天不買我一直想要的模型，是要何時買！
我非買不可，就算貴得要死，我今天也一定要買———！！","","우오오―――――!!!
갖고 싶었던 피규어, 오늘 안 사면 언제 사겠다는 거냐!
사 주마, 비싸더라도 오늘이야말로 사 주고야 말고―――!!","ARGH! Okay! Wenn ich die Figur
heute nicht kaufe, tue ich es nie!
Heute schlage ich zu, ganz bestimmt!"
150,4319,"","I bought it...the 200,000 yen figure!
Now I'll take her home and look my fill!
...Huh? Something's going on outside?","20萬日圓的模型，我真的買下去了……
快回去好好欣賞一番吧！
……咦？　外面很危險，所以我不能回去？","","사 버렸다, 20만엔이나 하는 피규어…
돌아가서 잔뜩 감상해야지!
…에? 바깥은 위험하니까 돌아갈 수 없다고?","Ich habe sie gekauft ... die Figur für 200 000
Yen! Jetzt ab nach Hause damit!
Hä? Was geht da draußen vor sich?"
200,4320,"","This place has a great selection of comics and
magazines. And the one I wanted came out today!","這裡漫畫跟雜誌的種類很齊全呢。
好啦，今天是我想要的漫畫雜誌的發售日……","","이곳은 만화나 잡지의 상품 구성도 좋아
그럼 어디, 오늘은 갖고 싶은 만화 잡지의 발매일인데…","Hier gibt es eine große Auswahl an Comics und
Magazinen. Der, den ich wollte, wurde heute
veröffentlicht!"
250,4320,"","So long as I have manga, I can survive anything.
No matter what happens, I'm not scared!","我只要有漫畫就能活下去。
無論發生什麼事，我都不會害怕的。","","난 만화만 있으면 살아갈 수 있어
어떤 일이 일어나도 무섭지 않아","Solange ich Manga habe, kann ich alles überleben.
Egal, was, ich habe keine Angst davor!"
300,4321,"","The other day, my friend got mugged by a hacker,
and they took her money...","朋友說她之前在EDEN裡
被駭客騙走了不少錢……","","얼마 전에 있잖아, 친구가 EDEN에서 해커에게 속아서
돈을 뺏겼다고 했어…","Neulich wurde meine Freundin von einem Hacker
ausgeraubt. Ihr ganzes Geld ist weg ..."
301,4321,"","Those hackers really are awful people.","駭客真的很差勁耶！","","말종이라니깐, 해커는","Diese Hacker sind wirklich furchtbare Leute."
350,4321,"","The mess outside, the bullying in EDEN...
It's all due to hackers, right?","外面的騷動在EDEN裡也很誇張耶。
應該是駭客搞的鬼吧？","","바깥에서 일어나고 있는 소동, EDEN에서 활개 쳤었던
해커의 짓이지?","Das Chaos da draußen, die Angriffe in EDEN ...
Das sind alles die Hacker, nicht wahr?"
351,4321,"","Those hackers really are terrible people.","駭客真的有夠混蛋的！","","정말 말종이라니깐, 해커는","Diese Hacker sind wirklich grässliche Leute."
400,4322,"","Really? That's terrible.
Ugh, I wish hackers just didn't exist.","是喔，真可憐。
駭客那種人根本該從世上消失。","","헤에, 너무해
해커 따위, 이 세상에서 사라지면 좋을 텐데","Wirklich? Das ist furchtbar.
Argh, ich wünschte, es gäbe keine Hacker."
450,4322,"","It'd be so much better if hackers just went away!","真討厭，駭客那種人快滾啦！","","정말, 해커 따위 사라지면 좋을 텐데!","Alles wäre besser, wenn die Hacker einfach
verschwinden würden!"
500,4758,"","W-wel-welcome... Come in!","歡、歡歡歡、歡迎、光臨光臨光臨……！","","어, 어어어, 어서 오, 세요세요세요…!","W-Will-Willkommen ... Komm rein!"
501,4758,"","Y-you're the new hire at the detective agency?
And you're just here to say hi?","什、什麼……？偵探事務所的新人……？
啊，你正在到處跟大家打招呼……？","","네, 네…? 탐정사무소의 신인…?
아, 인사를 하고 다니고 있다고요…?","D-Du hast gerade im Detektivbüro angefangen?
Und du wolltest nur mal Hallo sagen?"
502,4758,"","Ohhh, so you're a newbie too! So am I!
I just started this week, and I'm so nervous! I
c-c-can't stop messing up...","原、原來你也是新人啊……！我也是呢！
我是這個星期開始工作的……所、所以一直都很緊張……
犯錯犯個不停……","","너, 너도 신인이구나…! 나도야!
이번 주에 막 들어온 참이라… 계, 계속 긴장해서…
실패만 하고 있어…","Ach, du bist also auch neu! Genau wie ich! Ich
habe diese Woche angefangen. Ich bin so nervös!
Ständig mache ich etwas f-f-falsch ..."
503,4758,"","B-but, I was told that if I was at the front of
the store talking to people I'd get used to it...
I'm going to work hard...so you work hard too!","總、總之，老闆要我先習慣在店門前大聲招攬客人……！
我會加油的……所、所以你也要加油哦……！","","이, 일단… 가게 앞에서 목소리를 내면서 접객에 익숙해지래…!
나도 힘낼 테니까… 너, 너도 힘내…!","A-Aber ich soll vorn im Laden mit den Leuten
reden, um mich dran zu gewöhnen ...
Wir sollten uns beide ins Zeug legen, du und ich!"
520,4758,"","W, w-welcome on in!","歡、歡歡歡、歡迎、光臨光臨……！","","어, 어어어, 어서 오, 세요세요…!","W-Willkomm rein!"
540,4758,"","W-welcame!","歡、歡迎瓜離！","","어, 어서 오혜효!","W-Willkamen!"
541,4758,"","Oh no, that, that wasn't right...","……嗚嗚，咬、咬到舌頭了。","","…으으, 혀, 혀를 깨물어 버렸어요","Ach, nein, so wird das nichts ..."
560,4758,"","Welcome, hello!
Thank you for your purchase!
We look forward to seeing you again!","歡迎光臨～♪
非常感謝您的惠顧～♪
期待您再次光臨～♪","","어서 오세요~♪
구매해 주셔서, 감사합니다~♪
다음 방문, 기다리고 있겠습니다~♪","Willkommen, hallo!
Vielen Dank für deinen Einkauf!
Wir freuen uns, dich bald wiederzusehen!"
561,4758,"","...Do you think I should be more cheerful and
cutesy? I don't want to turn off potential female
customers... I've worried a lot about that part!","……再假一點會比較好嗎？
可是，那麼做搞不好會引起女性客人的反感……
這可要好好想想呢。","","…좀 더 내숭을 떠는 쪽이 잘 먹힐까?
하지만, 그렇게 하면 여성 손님에게 미움을 받을지도…
한번 궁리해 봐야겠네","Sollte ich fröhlicher und niedlicher auftreten?
Ich will potenzielle Kundinnen nicht abschrecken.
Darüber mache ich mir viele Gedanken!"
600,4323,"","There's been an rising number of disappearances in
Akihabara, holy land for us nerds.","最近在我們御宅族的聖地秋葉原
發生了神秘失蹤事件呢。","","우리 오타쿠의 성지 아키하바라에서
최근 행방불명 사건이 일어나서 말이야","In Akihabara, dem gelobten Land für uns Nerds,
verschwinden immer mehr Menschen."
601,4323,"","Now it's a lot safer to come here to Nakano. You
can get subculture mecha in either place, hehehe.","因為那裡很危險，我才會來到中野。
畢竟這邊也是次文化的發祥地啊……呵呵呵。","","위험한 것 같아서, 나카노에 와 있는 겁니다
이곳도 서브 컬처의 성지니까요… 우후후","Es ist jetzt viel sicherer, hier nach Nakano
zu kommen. Und Indie-Scifi gibt es hier
auch, haha."
700,2000,"","It's rude to go the wrong way on the escalator.","逆向走電扶梯是違反禮儀的……","","에스컬레이터를 역주행하는 건 매너 위반이다…","Es ist frech, die Rolltreppe in die falsche
Richtung zu benutzen."
