"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","3003","","...","……","","……","..."
"2","3008","","Oh, sei sveglia?
Bentornata a casa, Yuuko!","哎呀，妳醒啦？
歡迎回來，小悠子★","","어머, 깼니?
어서 와♪ 유코♥","Hoppla, du bist wach?
Willkommen zu Hause, Yuuko!"
"3","3003","","S-Signorina Rie!?","里、里繪姊……","","리, 리에 씨…","F-Fräulein Rie?!"
"4","3003","","Ha visto quei mostri? Questo vuol dire
che... Tutti i casi di Sindrome di EDEN...
Sono avvenuti per causa sua...","是妳……操控那個怪物的嗎……？
這麼說，也是妳……害大家得到EDEN症候群……？！","","당신이, 그 괴물을 조종하고 있었던 건가요…?
그럼… EDEN 증후군도 전부 당신이…!?","Sie haben diese Monster gesteuert?
Das heißt ja ... Alle Fälle von EDEN-Syndrom ...
sind wegen Ihnen passiert ..."
"5","3008","","Ma no. All'inizio, non ero ancora io.","討厭啦～
並不是一開始就是人家做的唷！","","어머 싫어라~
처음부터 전부 내가 한 건 아니야","Nicht doch.
Ganz am Anfang war ich es noch nicht."
"6","3008","","Ma gli Eater mi affascinavano.
Sapevo che si potevano dominare, bastava
solo volerlo!","不過侵食者實在太有吸引力，
所以我才想試試看能不能操縱它們！","","하지만 이터의 존재는 무척 매력적이었으니까
어떻게 조종할 수 없을까~ 하고 줄곧 시험해 보고 있었어","Aber die Verschlinger haben mich fasziniert.
Ich wusste, irgendwie kann man sie beherrschen,
man muss es nur wollen!"
"7","3008","","Gli esperimenti sono stati un successo
clamoroso! Ora non resta che abbattere i
muri del mondo!","最後，實★驗★成★功～♪
接下來只要利用這個，打破這世界的圍牆就好囉♪","","실험은, 대♥성♥공~~♪
이제 이걸 이용해서, 세계의 벽을 없애는 것 뿐이야♪","Die Experimente waren ein durchschlagender Erfolg!
Jetzt gilt es nur noch, die Mauern der Welt
einzureißen!"
"8","3003","","?!","……？！","","…!?","?!"
"9","3008","","E per questo ho bisogno dei tuoi dati
mentali... I tuoi ricordi.","為了達到目的，我需要妳的精神資料，
也就是妳的“記憶”。","","그러기 위해서는, 너의 정신 데이터가―
""기억""이, 필요해","Und dazu brauche ich deine Mentaldaten ...
Deine Erinnerungen."
"10","3008","","Resisti solo ancora un piccolissimo
po', cara Yuuko!","小悠子，妳願意再幫我一個小．忙．吧★","","유코, 조금만 더 협 력 해 줘♥","Mach nur noch ein klein wenig länger mit,
liebe Yuuko!"
