ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3045,,"Ugh... questa stanza.
Solo a guardarla mi fa venire mal di testa.","嗚……這什麼鬼房間，
光是用看的我就要頭痛了。",,"우……뭐야 이 방.
보기만 해도 머리가 아파질 것 같아","Bäh ... dieser Raum.
Ich kriege schon vom Ansehen Kopfschmerzen."
2,2020,,?,？？,,??,?
3,3045,,"Ti piace? Bleah...
Sembra che i gusti di Rie e i miei siano totalmente opposti.","你喜歡這種的嗎？　我無法接受。
看來我跟岸部里繪在喜好上完全合不來。",,"너는 마음에 들어? 이런 거. 나는 무리.
키시베 리에와는 철저하게 취향이 안 맞는 모양이야","Dir gefällt er? Igitt ... Mein Geschmack hat mit
dem von Kishibe offenbar nichts gemein."
4,2020,,"Sono d'accordo con te, Erika.
Penso che sia carino.
...È un po' sexy.","我贊成
我覺得蠻可愛的
………很性感喔",,"에리카에게 찬성
귀엽다고 생각하는데
……무지하게 야합니다","Bin deiner Meinung, Erika.
Ich find ihn ganz niedlich.
... Sieht eigentlich sexy aus."
5,3045,,Immagino che abbiamo gli stessi gusti.,看來我們的喜好很合得來喔。,,너와는 취향이 맞는 것 같네,Dann haben wir wohl einen ähnlichen Geschmack.
6,3045,,"...Hmmm.
Beh, ognuno ha i suoi gusti.","……哼～
算了，你的喜好跟我沒關係。",,"……흐응
뭐, 네 취향은 아무래도 좋아","... Hmmm.
Nun, jedem das Seine."
7,3045,,.........,………………,,………………,... ... ...
8,2020,,"(Okay! Non devo essere Wormmon per capirlo...!
I tuoi dati di ""disprezzo"" stanno colando dappertutto
sul pavimento...!)","（……我雖然不是蟲蟲獸也能理解……！
　現在，猛烈的“輕蔑”感情資料，
　就要淹沒這區域了……！）",,"(……추추몬이 아니라도 알겠어…!
 맹렬한 ""경멸""의 감정 데이터가 플로어를 메우고 있어…!)","(Schon gut! Ich habe auch ohne geteilten
Arbeitsspeicher verstanden ...! Dein Missfallen
kann man ja förmlich spüren ...!)"
9,1392,,"Bene, sono qui!",久等了──！,,기다렸지!,"Tada, ich bin da!"
10,3045,,"Bene. Ok, voi due, provate a trovare quei dati.
Io cercherò in tutta questa stanza.","歡迎回來。那麼，就分頭找出那資料吧，
我會調查這房間全體。",,"어서 와. 그럼 너희 둘은 그 데이터를 찾아줘.
나는 이 방 전체를 조사해볼 테니까","Also gut, ihr zwei sucht diese Daten. Ich werde
den ganzen Raum durchkämmen."
11,2020,,...Wow!!!,……！！,,……윽!!,... Huch!!!
12,1392,,"...Eh? Hai trovato qualcosa?
Quella cosa di stoffa luminosa... Non è che...?","……嗯？　怎麼啦～？　發現什麼了嗎？
那塊華麗的布……我記得那是……",,"……응? 왜에? 뭔가 찾았어?
그 화려한 천……그건 분명……","... Wie? Hast du etwas gefunden? Das helle
Stoffding ... ist das etwa ..."
13,1392,,...Un reggiseno?,胸……罩……？,,브래……지어……?,... Ein Büstenhalter?
14,2020,,?!,！？！？,,!??!,?!
