ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,5004,,"È un resoconto pensato per registrare un certo evento
per la posterità.",……這是為了把某個事件傳述後世而留的紀錄。,,"…이것은, 어느 사건을 후대에 남기기 위한 기록이다","Das ist ein Text, um ein Ereignis für die
Nachwelt zu erhalten."
3,5004,,"Il giorno in cui accadde, mi diressi all'agenzia come
al solito. Qui mi riferirò alla proprietaria
semplicemente come Q.","那一天，我一如往常地前往了事務所。
有個問題人物……在這裡簡稱他為Q吧。",,"그 날, 나는 늘 그렇듯 사무소로 향하고 있었다.
문제의 인물……여기서는 Q라고 부르도록 하자","Am Tag, an dem es geschah, ging ich wie gewöhnlich
zur Agentur. Die Besitzerin nenne ich hier
einfach Q."
4,5004,,"Q mi ha chiesto di fare il suo assistente, e io ero appena stato in un certo bar a comprarle il solito.","被事務所主人Q委託＂跑腿＂的我，
為了買“那樣東西”剛去完一趟都內的某咖啡廳。",,"사무소 주인인 Q에게 ""심부름""을 부탁받은 나는
""그 물건""을 사러 도내의 모 카페에 막 다녀온 참이었다","Q möchte, dass ich ihr Assistent werde. Ich war
gerade in einem gewissen Café gewesen, um ihr das
Übliche zu kaufen."
5,5004,,"Quando sono tornato, Q me l'ha preso con gioia ed è subito sparito nel laboratorio, o almeno così lo chiamo io.","Q從回來的我手上，開心地接下了那樣東西。
一轉眼就消失在裡頭的“研究室”──
我是如此稱呼的。",,"돌아온 나에게, Q는 희희낙락하며 그 물건을 받아 들고
말릴 틈도 없이 안쪽 ""연구실""――나는 그렇게 부르고 있다
――로 사라졌다","Als ich zurückkam, nahm Q es mir vergnügt ab
und verschwand prompt im Labor. Zumindest
nenne ich es so."
6,5004,,"Fu allora che iniziai a immaginare gli orrori che
stavano per consumarsi lì.",我想像了之後，在那研究室裡發生的慘劇。,,나는 그 이후 그 연구실에서 일어날 참극을 상상했다,"Und auf einmal begann ich, mir die grauenvollen
Dinge vorzustellen, die sich gleich dort abspielen
würden."
7,5004,,Q ha una brutta abitudine.,Q有一個壞毛病。,,Q에게는 한 가지 나쁜 버릇이 있다,Q hat eine schlechte Angewohnheit.
8,5004,,"Q stava tentando di trasformare la piacevole e
aromatica sostanza che avevo appena comprato in una
terrificante bevanda di distruzione di massa.","現在還只是散發出芳香的“那樣東西”，
將要經由Q的雙手，被製作成令人毛骨悚然的
“飲料武器”。",,"지금은 아직 아무 악의도 없고 향긋한 냄새를 뿜어내는 ""그 물건""은
이제부터 Q의 손을 거쳐, 소름이 돋는 ""음료 병기""로
다시 태어나려 하는 것이다","Q versuchte, die angenehme, aromatische Substanz,
die ich gerade gekauft hatte, in ein furchtbares
weltzerstörendes Getränk zu verwandeln."
9,5004,,"Poiché la mia curiosità ha avuto la meglio su di me, ho deciso di
dare una sbirciatina nel laboratorio.","過了一段時間，我的心萌生了些許衝動。
沒錯……我決定要偷窺那個研究室。",,"잠시 후, 내 마음에 아주 작은 호기심이 싹텄다.
그렇다……그 연구실을 엿보기로 한 것이다","Meine Neugier übermannte mich und ich beschloss,
einen Blick ins Labor zu werfen."
10,5004,,Il laboratorio è severamente vietato.,那裡平常是……絕對禁止進入的禁忌領域。,,그곳은…평소에는 절대 출입을 허락받을 수 없는 금단의 영역,"Es ist streng verboten, das Labor zu betreten."
11,5004,,Ma mi sarebbe potuto costare la vita se non avessi scoperto esattamente cosa stava succedendo. Non avevo scelta.,"但是……如果繼續無法掌握情況的話，
我遲早會丟了性命吧。
唯有這件事，無論如何都必須避開。",,"하지만…이 이상 사태를 파악하지 못한 채로 있다가는
언젠가 나는 목숨을 잃을 것이다.
그것만은 어떻게든 피해야만 한다","Aber es hätte mich mein Leben kosten können, wenn
ich nicht herausgefunden hätte, was vor sich
ging. Ich hatte keine Wahl."
12,5004,,"Ho aperto la porta di qualche centimetro e ho visto Q
correre avanti e indietro.",把門打開幾公分後，看到了很慌忙的Q。,,문을 몇 센티 열자 바쁘게 움직이는 Q의 모습이 보였다,"Ich öffnete die Tür einen Spalt und sah, wie Q
eilig hin- und herlief."
13,5004,,Quello che ho visto mi ha fatto sussultare.,那個光景讓我倒抽了一口氣。,,나는 그 광경을 보고 숨을 삼켰다,Der Anblick im Labor verschlug mir den Atem.
