"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","2000","","Eh?","唔……！？","","………!?","Wie?"
"2","4277","","Bene, bene... Ma guarda un po' chi c'è?","喂喂……這個不得了……！","","야야… 이거 엄청나잖아…!","Schau, schau ... Bist du aber flink."
"3","3004","","Hai idea di cosa sia questo?","你知道……這是什麼嗎？","","댁, 이게 뭔지… 혹시 알아?","Hast du eine Ahnung, was das ist?"
"4","3004","","Già. Tutta questa faccenda è difficile da comprendere.
Non ho mai visto niente del genere.","也是啦……這種莫名其妙的現象，
我想你也不曾見過。","","…그렇겠지, 역시 이런 영문 모를 현상
본 적 없지","Ja. Das Phänomen ist für mich auch schwer zu
begreifen. So etwas habe ich noch nie gesehen."
"5","3004","","Ma comunque.
Ci dev'essere un modo per entrarci, non credi?","不過啊……
你不覺得這應該進得去嗎？","","그런데…
이거, 왠지 안으로 들어갈 수 있을 것 같지 않아?","Es muss trotzdem einen Weg geben, wie wir
da reinkommen, meinst du nicht?"
"6","4273","","Ehi, voi! Fermi dove siete!","喂！你們這些傢伙！不准靠近現場！","","야, 네놈들! 현장에 접근하지 마!","He, ihr da! Sofort stehen bleiben!"
"7","4279","","Un altro passo e vi arresto entrambi!
Mi avete capito bene?!","你們膽敢再動一步，
我就把你們通通抓起來！聽到沒！？","","거기서 한 발자국이라도 가까이 가기만 해 봐라!
깡그리 다 체포해 버린다! 앙!?","Noch ein Schritt, und ich nehme euch beide fest!
Na?!"
"8","3004","","Cavolo! Questa è l'ultima cosa che ci serviva.","嘖，棘手的人出現了。","","…칫 뭔가, 귀찮은 게 나와 버렸군","Mist! Die Tante hat uns gerade noch gefehlt."
"9","4279","","Questa è una scena del crimine e non permetterò
che ci mettiate le mani sopra!","保持現場原樣可是警察辦案的鐵則！","","현장 보존은 수사의 철칙이다, 임마!","Das ist ein Tatort hier, und ihr werdet euch
nicht daran zu schaffen machen!"
"10","4279","","La grande Makiko Date non sarà clemente con i teppisti
responsabili di questo casino!","敢擾亂現場的人，我「伊達真希子」是不會輕易放過的！","","현장을 어지럽히는 녀석들은, 이「다테 마키코」님이 용서하지 않겠어!","Die große Makiko Date wird den Verantwortlichen
keine Gnade zeigen!"
"11","3004","","Forse dovrei scappare prima che diventi
un vero calvario.","在事情變麻煩前我要先閃了……","","귀찮은 일이 되기 전에 난 도망치도록 할까…","Vielleicht sollte ich verschwinden, bevor das hier
ein großer Akt wird."
"12","3015","","Ehi, voi! Non vi avevo forse detto di
rimanere immobili!?","喂！那邊的！
我不是說了不准動嗎！？","","야, 거기!
움직이지 말라고 했을 텐데!?","He, du!
Ich habe „stehen bleiben“ gesagt, oder?!"
"13","3015","","Eh?","啊？","","…아앙?","Hm?"
"14","3015","","Vi ho già visti da qualche parte.
Già... ma dove? Siete quella squadra di hacker?","嗯……我好像在哪裡見過你……
好像是……那個什麼什麼……駭客集團的……","","너, 어디선가 본 적 있는 얼굴인걸…
분명… 어쩌고 하는―, 해커 팀의…","Dich habe ich schon mal gesehen.
Ja ... Wo war das noch? Bei dem einen Hackerteam?"
"15","3004","","Oh no! Forza, andiamocene!","糟糕！喂！還不快跑！","","…이런! 야, 달리자!","Auweia! Los, lass uns abhauen!"
"16","2000","","?!","！？","","!?","?!"
"17","3015","","Ehi! Fermatevi immediatamente!","啊！給我站住！","","아앗!? 이 자식이, 거기 서 임마!?","He! Stopp, sofort!"
