ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3046,,Sanada ...,真……田……,,사나…… 다……,Sanada ...
2,3046,,"Perché hai lasciato Gamma?
Se fossi rimasto, il team sarebbe ancora insieme.","你為什麼，要捨棄Jude……
只要有你在，隊伍就能繼續下去……但你卻……",,"어째서 쥬드를 버렸지……
네가 있었으면 팀은 계속 이어졌어…… 그런데도…","Warum hast du Gamma verlassen?
Wärst du geblieben, wäre das Team noch zusammen."
3,1805,,...,…………,,…………,...
4,3046,,Tutti ti hanno voluto bene.,大家都是欣賞你才聚集而來的。,,"모두, 너에게 심취해서 모여들었다",Alle haben dich gemocht.
5,3046,,"Ero inutile.
Eri l'unico che poteva farlo.","靠我是不行的……
不是你的話……就不行啊……！",,"나로는 안 돼……
네가 아니면…… 안 되는 거였는데……!","Ich war nutzlos.
Du warst der Einzige, der es konnte."
6,3046,,Perché te ne sei andato senza dire il motivo? Rispondimi!,"你為什麼連理由都不交待，就消失無蹤啊。
……回答我，真田！",,"어째서 이유도 말하지 않고 사라진 거냐
……대답해라, 사나다!","Warum bist du gegangen, ohne den Grund
zu nennen? Antworte mir!"
7,1805,,...,…………,,…………,...
8,1805,,Non era che non volessi dire il motivo – piuttosto non potevo.,"……我不是不說理由，
而是無法說出來。",,"……말하지 않은 게 아냐.
말하지 못한 거다","Es war nicht so, dass ich den Grund nicht nennen
wollte – sondern ich konnte es nicht."
9,3046,,...?,……？,,……?,...?
10,1805,,Allora non potei spiegare perché non volessi continuare con la squadra.,"為什麼我不繼續待在隊伍──
那時候，我沒辦法說明。",,"어째서 팀을 계속하지 않는지――
그 무렵엔 설명할 수 없었어","Damals konnte ich nicht erklären, warum ich nicht
mit dem Team weitermachen wollte."
