ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,3045,"","How about ""Wormy""?","……叫唐努拉，你覺得如何？","","……톤누라는 어때?","Wie wäre es mit „Wormi“?"
3,1392,"","What?","什麼？　你是指什麼？","","응? 뭐가 말이에유?","Wie bitte?"
4,3045,"","As a nickname...for you.","還問指什麼……當然是你的綽號囉。","","뭐라니…네 닉네임 말야","Als Spitznamen ... für dich."
5,1392,"","...","…………","","…………","..."
6,1392,"","No!","才不要────────────－！","","싫어유~~~~~~~~~~~~~~~~~~!","Nein!"
7,3045,"","But ""Wormmon"" is so boring.","因為叫蟲蟲獸的話很無趣啊。","","그치만 추추몬 그대로면 재미없잖아","Aber „Wormmon“ ist so langweilig."
8,1392,"","No! I don't like it!","不要不要，我不要────────────－！
我絕對不要！","","싫어유싫어유, 싫어유~~~~~~~~~~~~~!
그런 거 절대 싫어유~!","Nein! Das gefällt mir nicht!"
9,1392,"","You're terrible at coming up with names!","太過份了，我覺得艾莉卡的命名品味很有問題！","","너무해유, 에리카의 작명 센스는
조금 이상한 것 같아유~!","Im Ausdenken von Namen bist du eine Niete!"
10,3045,"","That's not nice. I think I'm really good at it.","真失禮。
我對於取綽號可是挺有自信的喔？","","실례네.
나, 별명 붙이는 건 조금 자신 있는데?","Das ist nicht nett. Ich finde, ich bin ziemlich
gut darin."
11,3045,"","I named the Memetan on my terminal and the Toto on
my shoulder after the well-known term ""memento
mori.""","我的終端小梅梅、肩上的托托、拖鞋茉莉，
可是取自於知名格言「Memento Mori」。","","내 단말인 메메땅, 어깨에 있는 토토, 슬리퍼인 모리는
그 유명한 격언「메멘트 모리」에서 따와서……","Ich habe Memetan auf meinem Terminal und Toto
auf meiner Schulter nach dem bekannten Spruch
„memento mori“ benannt."
12,1392,"","That's so cool!","那個就取得很帥氣啊──－！！","","그쪽은 무지 멋지잖아유~~~!!","Das ist echt cool!"
13,1392,"","How could you give them such cool names and then
give me the nickname ""Wormy""?!","為什麼那些就取得這麼帥，
我卻叫唐努拉呢！？好過份！","","어째서 거기는 멋지구
지는 톤누라인 건가유?! 너무해유~!","Wie kommt es, dass du ihnen solche coolen Namen
gibst, und ich soll „Wormi“ heißen?"
14,1392,"","I'd never respond to a name like that!","就算用這個名字叫我，我也絕對不會回應的！
哼哼！","","그런 이름으로 불려두 지는 절대 대답 안 해유우!
흥!","Auf so einen Namen würde ich niemals reagieren!"
15,3045,"","Fair enough. How about ""Caesar""? Or ""Nelson""?","……真拿你沒辦法。
那麼叫凱薩如何？　或是夏侯惇之類的……","","…하는 수 없네.
그럼 카이저는 어때? 아니면 하후돈이나…","Na schön. Wie wäre es mit „Cäsar“? Oder „Nelson“?"
16,1392,"","Now you're talking! They're cool. I'd respond to
either one of them.","哦哦……聽起來還挺帥氣的……
叫我這些名字的話，我很樂意回應。","","호오…그건 제법 멋지네유…
그거라면 대답해도 되겠어유","Das klingt schon besser! Die sind cool. Auf beide
von ihnen würde ich hören."
17,3045,"","Yeah...but they're too grandiose. They don't suit
you.","嗯……但這些名字有點太誇張了，
或許不適合你。","","으음……그래도 역시 너무 어마어마해서
너랑은 안 어울릴지도","Ja ... aber sie sind zu hochtrabend. Sie passen
nicht zu dir."
18,3045,"","Let's just stick with ""Wormmon."" I'm used to
calling you that.","還是維持蟲蟲獸吧。
畢竟我也習慣這個名字了。","","역시 추추몬이면 될까.
벌써 이게 입에 붙었고","Bleiben wir einfach bei „Wormmon“. Ich habe mich
daran gewöhnt, dich so zu nennen."
19,1392,"","But I like ""Caesar""...","咦～我想要叫凱薩……","","어~, 지는 카이저가 좋아유…","Aber ich mag „Cäsar“ ..."
20,3045,"","""Wormmon"" suits you.","你比較適合蟲蟲獸這個名字喔。","","너한테는 추추몬이라는 이름이 어울려","„Wormmon“ passt zu dir."
21,1392,"","Really?","……是這樣嗎？","","……그렇나유?","Wirklich?"
22,3045,"","Yeah, it really suits you.","沒錯，非常適合。","","응. 정~말 어울려","Ja, der Name passt wirklich zu dir."
23,1392,"","Okay. ""Wormmon"" it is.","嘿嘿嘿……那叫蟲蟲獸就行了。","","에헤헤…그럼 추추몬으로 됐어유","Okay, dann bleiben wir bei „Wormmon“."
24,3045,"","He's so strange.","……真是個奇怪的孩子。","","……정말, 이상한 애","Er ist so seltsam."
