ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1714,"","Hmm... The smell's not as bad now. That's a good
sign.","呼……味道淡下來了，
看來不用被臭死了。","","후우…냄새가 가라앉았다.
코는 안 삐뚤어진 것 같네","Hm ... Jetzt riecht es nicht mehr so stark.
Das ist ein gutes Zeichen."
2,1590,"","...","……","","…………","..."
3,1714,"","Oh? The smell's gone. And Raremon's shrinking.
Looks like that battle worked.","咦？那傢伙的味道消失了？
而且身體似乎變小了……
你在剛才的戰鬥做了什麼嗎？","","어라? 저 녀석한테서 냄새가 안 나는데?
그리고 몸이 작아지고 있어……
아까 배틀 때 뭐 했어?","Was? Der Geruch ist weg. Und das Raremon
schrumpft. Anscheinend hat der Kampf geholfen."
4,1714,"","Oh, I see. You only destroyed the smell data.
You're some hacker, I'll give you that!","原來如此，只破壞了味道的數據嗎。
真不愧是駭客啊。","","그렇군, 냄새 데이터만 파괴한 거냐.
역시 해커네","Ach, verstehe. Du hast nur die Geruchsdaten
vernichtet. Du bist ja echt ein toller Hacker,
das muss ich schon sagen!"
5,1714,"","I'm so glad the smell's finally gone. It was
driving me crazy!","味道能消失實在太好了，
那真的是太難聞了！","","냄새가 사라진 건 다행이지만
정말 그건 너무했어!","Ich bin froh, dass der Gestank endlich weg ist.
Er hat mich in den Wahnsinn getrieben!"
6,1714,"","If that thing was a human, it wouldn't have any
friends.","如果是人類的話，
這可是社會問題呢！","","이게 인간 사이였다면
소송 걸었을 수준이라고!","Wenn das Ding ein Mensch wäre, hätte es keine
Freunde."
7,1590,"","...","……","","…………","..."
8,2020,"","It will be fine now that the smell data is gone.
It doesn't understand a word you're saying.","味道的數據已經被破壞，往後就沒問題了。
和沒有智能的傢伙說也沒意義啊。","","냄새 데이터를 파괴했으니까 이제 괜찮아
지성이 없는 녀석에게 말해봤자 어쩔 수 없어","Alles wird gut. Die Geruchsdaten sind weg.
Es versteht nicht, was du sagst."
9,1714,"","Yeah... I know, but it caused so much trouble!","啊……這我知道。
但是真的添了很多麻煩！","","응……그건 알지만
정말 불편했다고!","Ja ... Ich weiß, aber es hat so viel Probleme
gemacht!"
10,1714,"","It needs to be taught a lesson.","得讓他好好反省才行。","","반성 좀 시켜야겠지","Es muss seine Lektion lernen."
11,1590,"","...","……","","…………","..."
