ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,1392,,Eh? Quello è Ryuji?,咦？　龍司？,,어라? 류지?,Wie? Ist das Ryuji?
3,1392,,Cosa ci fa in una cabina? Forse sta indagando su qualcosa.,"很難得看你來到這裡……
有要查什麼東西嗎……？",,"이쪽 부스에 있다니 드문 일인걸…
뭔가 조사하고 있는 걸까…?","Was macht er dort in einer Kabine? Vielleicht
stellt er Nachforschungen zu etwas an."
4,3046,,*singhiozzo*,…………嗚。,,…………훌쩍,*Schluchz*
5,1392,,?!,……！？,,……!?,?!
6,1392,,Sta piangendo?!,"在……哭！？
那個龍司在哭……！？",,"울고……있어!?
그 류지가……!?",Weint er etwa?!
7,1392,,Sembra che stia guardando un video. Forse dei suoi genitori?,"……他好像在看什麼影片，
難道是過世的艾莉卡和龍司的雙親的…？",,"……뭔가 영상을 보고 있는 것 같네.
혹시 돌아가신 에리카와 류지의 부모님…?","Er scheint sich ein Video anzusehen. Vielleicht
von seinen Eltern?"
8,1392,,...,…………,,…………,...
9,1392,,Dovremmo lasciarlo in pace.,讓他自己靜一靜比較好吧……,,가만히 놔두는 편이…좋겠지,Wir sollten ihn in Ruhe lassen.
10,3046,,Uaaaa!,……嗚……嗚嗚…！,,……우……우우…!,*Schnief*!
11,3046,,Sei il migliore!,……你果真……太棒了！,,……역시 당신은……최고야!,Du bist der Beste!
12,3046,,Ken!,………………………健老大！,,………………………켄 씨!,Ken!
