ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1703,,Hehehe. Non avevo più voglia di aspettare.,呵呵呵……我等得不耐煩了。,,큭큭큭… 기다리고 있었다,Hehehe. Ich hatte keine Lust mehr zu warten.
2,3003,,Crusadermon. Questa volta non scappi!,劍皇獸……你已經逃不掉了……！,,"로드나이트몬… 더 이상, 도망치게 내버려 두진 않겠어…!",Crusadermon. Dieses Mal entkommst du nicht!
3,1703,,Scappare? Io?,逃跑……？妳說我……？,,도망쳐…? 내가…?,Entkommen? Ich?
4,1703,,"Gli esseri umani sono soggetti a così tanti falsi credo.
Sono lieto del vostro arrivo!","誤會未免也太大了啊，人類。
我反而歡迎你們的來訪。",,"착각도 유분수구나, 인간
난 오히려, 네놈들이 온 것을 환영하고 있다","Menschen unterliegen so vielen Irrglauben.
Ich bin erfreut über euer Erscheinen!"
5,1703,,"Dovrete infatti eliminare questo orribile caos.",因為可以把礙眼的垃圾處理得一乾二淨啊。,,…눈에 거슬리는 쓰레기를 깔끔하게 정리할 수 있으니까 말이지,"Ihr werdet nämlich dieses unansehnliche Chaos
beseitigen."
6,2000,,?,！？,,…!?,?
7,3003,,"Hai ucciso mio padre!
Questo non te lo perdonerò mai!","我……不會原諒你……！
我絕對不會原諒……殺了爸爸的你！",,"난… 널 용서하지 않아…!
아버지를 죽인, 널… 절대로…!","Du hast meinen Vater umgebracht!
Das werde ich dir nie verzeihen!"
8,1703,,Non è mai stata mia intenzione uccidere tuo padre.,"我也不是一開始就打算
要殺了妳的父親……",,"나도, 처음부터 네놈의 아비를 죽이려고
했던 건 아니다…","Es war nie meine Absicht, deinen Vater zu töten."
9,1703,,Erano i pensieri di questa donna...,但是，「那個女人的意識」……,,"그저,「그 여자의 의식」이…",Es waren die Gedanken dieser Frau ...
10,1703,,"Come un fuoco nero. Un serpente nell'erba...
L'ambizione, l'avidità e l'invidia di Kishibe...","蛇蠍般的黑色火焰在地上爬行、翻騰，打算連自身也燃燒殆盡……
岸部的野心、欲望、嫉妒——",,"지상에서 소용돌이치면서 자신의 몸조차 불태우려 하는 사갈과도 같은 흑염…
키시베의 야심, 욕망, 질투―","Wie ein schwarzes Feuer. Eine Schlange im Gras ...
Kishibes Ehrgeiz und Gier und Neid ..."
