ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3007,,"Oh, era l'ultimo? Ottimo lavoro. Le tue abilità
sono migliorate a passi da gigante.","喔，剛才的是最後一個了吧。辛苦了。
你啊，好像又變得更厲害了啊。",,"오, 지금 녀석이 마지막인가. 수고했다.
너도 실력이 더욱 올라간 모양이군","Oh, war das der Letzte? Gute Arbeit. Deine
Fähigkeiten haben sich ja rasant verbessert."
2,3007,,Come stai ultimamente? Occupato come al solito?,"所以，最近過的如何？
還是跟往常一樣很忙嗎？",,"그래서 요즘은 어떤가?
여전히 바쁘게 지내는가?","Wie geht es dir in letzter Zeit? Viel zu tun,
wie immer?"
3,3007,,"Proprio come prima, ho corso in lungo e in largo per la città
con Date e i miei altri ufficiali.","我這還是一樣啊。
跟伊達這些下屬一起，在都內到處跑啊。",,"이쪽은 여전하지.
다테 및 부하들과 도쿄의 이곳저곳을 뛰어다고 있어","Ich bin immer noch in der ganzen Stadt unterwegs,
mit Date und meinen anderen Polizisten."
4,3007,,"È un lavoro duro, ma non è tutto negativo. Ho modo di vedere i miei ufficiali svilupparsi.","雖然很辛苦，但不完全是件壞事啊。
也能夠親眼見到下屬們的成長。",,"고되지만 뭐든 나쁜 일만 있는 건 아니라네.
부하들의 성장을 엿볼 수도 있고 말일세","Die Arbeit ist anstrengend, aber hat auch ihr
Gutes. Ich kann mit ansehen, wie meine Polizisten
sich steigern."
5,3007,,"Anche in tutto questo caos, stanno dando il massimo
senza una parola di lamento. Sono
così affidabili, ognuno di loro.","就算是在如此混亂的狀況下，下屬們
從不會抱怨示弱，很努力的工作啊。
……不論是哪一位，都非常的可靠呢。",,"이런 혼란한 상황에서도 부하들은
나약한 소리도 안 하고 열심히 일해준다네.
……이놈이나 저놈이나 믿음직할 따름이지","Trotz des ganzen Chaos geben sie alles, ohne je zu
murren. Sie sind so zuverlässig, bis auf den
letzten Mann."
6,3007,,"Date è ancora giovane, ma non troverai nessuno più affidabile.
Sa cavarsela più che bene contro gli altri ufficiali.","其中伊達也還很年輕，但也變得越來越可靠了。
而且氣勢上更不輸給其他下屬呢。",,"그중에서도 다테는 아직 젊지만 꽤나 의지가 된다네.
마음은 다른 부하들에게 뒤지지 않거니와 그 이상이지","Date ist noch jung, aber du wirst niemanden
finden, der verlässlicher wäre. Sie ist den
anderen Polizisten mehr als nur ebenbürtig."
7,3007,,Ho persino iniziato a pensare di andare in pensione.,……我也，正在思考要不要引退了。,,……난 은퇴에 대해 생각하게 된다네,Ich denke sogar schon an meinen Ruhestand.
8,2020,,"Non puoi ritirarti!
Dovremmo fare squadra per il tuo gran finale.
C'è ancora così tanto che voglio chiederti.","又吉刑警，不要辭職啊！
在您引退之前，想跟又吉刑警搭檔處理大案
想從又吉刑警那裡聽到更多不一樣的事情",,"마타요시 형사님, 그만두지 마세요!
은퇴 전에 마타요시 형사님과 큰 사건에서 콤비를 짜고 싶어요
마타요시 형사님한테서 더 많은 얘기를 듣고 싶었어요","Sie können nicht in Rente gehen!
Wir sollten uns für Ihr großes Finale zusammentun.
Ich will Sie noch so vieles fragen."
9,3007,,"I poliziotti hanno una cosa chiamata ""pensionamento
obbligatorio"". Non è che io abbia scelta.","喂喂，警察可是有“退休”的啊。
年齡一到，也無法不辭職的吧？",,"이봐, 형사에겐 ""정년퇴직""이란 게 있어.
그만두지 않을 순 없잖냐?","Bei der Polizei ist die Pensionierung
verpflichtend. Ich habe kaum eine Wahl."
10,3007,,"E anche senza di me, avrai comunque Ryuji,
Chitose, Erika e Date. Quindi ci saranno ancora
molte persone su cui potrai contare.","而且，就算我不在了，
你還有龍司、千歲、艾莉卡跟伊達――
不是還有很多能夠依靠的夥伴嗎。",,"게다가 내가 없더라도
자네에겐 류지와 치토세, 에리카와 다테――
의지할 수 있는 동료가 잔뜩 있잖아","Und außer mir bleiben dir ja noch Ryuji, Chitose,
Erika und Date. Also hast du immer noch jede Menge
Leute, auf die du zählen kannst."
