ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
10010,4700,,...Un po' impegnati qui?,……我現在很忙耶。,,…지금은 바쁘다만?,"... Siehst du nicht, dass ich beschäftigt bin?"
10020,4700,,"Cosa? Vuoi andare a Kowloon!? Ma
perché!? È senza legge, e piena di hacker,
inoltre!","咦……你想去……「Kowloon」！？
你居然想去那種……充滿駭客、無法無天的區域……",,"뭣…「쿠롱」으로… 가고싶다고!?
그런…해커가 바글대는 무법지대로
가고 싶어하다니……","Was? Du willst nach Kowloon?! Aber warum?!
Dort gibt es kein Gesetz und es sind überall
Hacker!"
10021,4700,,"Se è questo che ti interessa, abbiamo finito qui. Vai a
parlare con un hacker se vuoi saperne di più.
C'è un teppista dall'aria da hacker vicino all'entrata.","我可不太想跟你扯上關係啊。
如果想知道那方面的事，就去找「駭客」問吧。
「入口」那裡有個看起來像是駭客的男人在哦。",,"너와는…그다지 관련되고 싶지 않군.
…그런 것에 대해 알고 싶다면 ""해커""에게 물어.
그렇게 보이는 남자가「엔트런스」에 있었어.","Wenn du auf so etwas stehst, habe ich dir nichts
mehr zu sagen. Frag doch einen Hacker. Am
Eingang steht so eine zwielichtige Gestalt."
10022,4700,,"Non darmi la colpa per le tue stupide
decisioni. Cresci e prenditi le tue
responsabilità.","就算嚐到苦頭也不要怪我哦？
這可是你自己的責任……明白了嗎？",,"…아픈 꼴을 당해도 내 탓이 아니라고?
자기 책임이야… 알겠지?","Aber ich bin nicht schuld an deinen irrgeleiteten
Ideen. Werde mal erwachsen und übernimm
Verantwortung."
10030,4700,,"Cosa? Niente da chiedere, dopo tutto?",啊？　你不是有什麼事情想問我嗎？,,하? 뭔가 물어볼 것이 있었던 것 아니었나?,Wie? Du hast doch keine Frage?
10050,4700,,"Se è quello che ti interessa, qui abbiamo finito. Vai a
parlare con un hacker se vuoi saperne di più.
C'è un teppista dall'aria da hacker vicino all'entrata.","我可不太想跟你扯上關係啊。
如果想知道那方面的事，就去找「駭客」問吧。
「入口」那裡有個看起來像是駭客的男人在哦。",,"너와는…그다지 관련되고 싶지 않군.
…그런 것에 대해 알고 싶다면 ""해커""에게 물어.
그렇게 보이는 남자가「엔트런스」에 있었어.","Wenn du auf so etwas stehst, habe ich dir nichts
mehr zu sagen. Frag doch einen Hacker. Am
Eingang steht so eine zwielichtige Gestalt."
100,4700,,"[k100]?
Non lo conosco.",[k100]？　我不知道耶。,,[k100]? 모르겠는데.,"[k100]?
Das sagt mir gar nichts."
101,4700,,"[k120]?
Non la conosco.",[k120]？　我不知道耶。,,[k120]? 모르겠는데.,"[k120]?
Das sagt mir gar nichts."
102,4700,,"[k121]?
Non lo conosco.",[k121]？　我不知道耶。,,[k121]? 모르겠는데.,"[k121]?
Das sagt mir gar nichts."
103,4700,,"[k130]?
Non lo conosco.",[k130]？　我不知道耶。,,[k130]? 모르겠는데.,"[k130]?
Das sagt mir gar nichts."
104,4700,,"[k131]?
Non la conosco.",[k131]？　我不知道耶。,,[k131]? 모르겠는데.,"[k131]?
Das sagt mir gar nichts."
105,4700,,"[k132]?
Non la conosco.",[k132]？　我不知道耶。,,[k132]? 모르겠는데.,"[k132]?
Das sagt mir gar nichts."
106,4700,,"[k133]?
Non conosco questo.",[k133]？　我不知道耶。,,[k133]? 모르겠는데.,"[k133]?
Das sagt mir gar nichts."
107,4700,,"[k134]?
Non la conosco.",[k134]？　我不知道耶。,,[k134]? 모르겠는데.,"[k134]?
Das sagt mir gar nichts."
108,4700,,"[k150]?
Non lo conosco.",[k150]？　我不知道耶。,,[k150]? 모르겠는데.,"[k150]?
Das sagt mir gar nichts."
109,4700,,"[k160]?
Non lo conosco.",[k160]？　我不知道耶。,,[k160]? 모르겠는데.,"[k160]?
Das sagt mir gar nichts."
110,4700,,"[k161]?
Non la conosco.",[k161]？　我不知道耶。,,[k161]? 모르겠는데.,"[k161]?
Das sagt mir gar nichts."
111,4700,,"[k240]?
Non la conosco.",[k240]？　我不知道耶。,,[k240]? 모르겠는데.,"[k240]?
Das sagt mir gar nichts."
112,4700,,"[k300]?
Non lo conosco.",[k300]？　我不知道耶。,,[k300]? 모르겠는데.,"[k300]?
Das sagt mir gar nichts."
113,4700,,"[k400]?
Non conosco quello.",[k400]？　我不知道耶。,,[k400]? 모르겠는데.,"[k400]?
Das sagt mir gar nichts."
114,4700,,"[k401]?
Non lo conosco.",[k401]？　我不知道耶。,,[k401]? 모르겠는데.,"[k401]?
Das sagt mir gar nichts."
115,4700,,"[k500]?
Non lo conosco.",[k500]？　我不知道耶。,,[k500]? 모르겠는데.,"[k500]?
Das sagt mir gar nichts."
116,4700,,"[k800]?
Non lo conosco.",[k800]？　我不知道耶。,,[k800]? 모르겠는데.,"[k800]?
Das sagt mir gar nichts."
117,4700,,"[k801]?
Non lo conosco.",[k801]？　我不知道耶。,,[k801]? 모르겠는데.,"[k801]?
Das sagt mir gar nichts."
118,4700,,"[k802]?
Non la conosco.",[k802]？　我不知道耶。,,[k802]? 모르겠는데.,"[k802]?
Das sagt mir gar nichts."
119,4700,,"[k1400]?
Non lo conosco.",[k1400]？　我不知道耶。,,[k1400]? 모르겠는데.,"[k1400]?
Das sagt mir gar nichts."
120,4700,,"[k2500]?
Non la conosco.",[k2500]？　我不知道耶。,,[k2500]? 모르겠는데.,"[k2500]?
Das sagt mir gar nichts."
121,4700,,"[k2800]?
Non lo conosco.",[k2800]？　我不知道耶。,,[k2800]? 모르겠는데.,"[k2800]?
Das sagt mir gar nichts."
122,4700,,"[k2801]?
Non conosco quello.",[k2801]？　我不知道耶。,,[k2801]? 모르겠는데.,"[k2801]?
Das sagt mir gar nichts."
123,4700,,"[k2802]?
Non lo conosco.",[k2802]？　我不知道耶。,,[k2802]? 모르겠는데.,"[k2802]?
Das sagt mir gar nichts."
124,4700,,"[k3000]?
Non conosco questo.",[k3000]？　我不知道耶。,,[k3000]? 모르겠는데.,"[k3000]?
Das sagt mir gar nichts."
125,4700,,"[k3100]?
Non lo conosco.",[k3100]？　我不知道耶。,,[k3100]? 모르겠는데.,"[k3100]?
Das sagt mir gar nichts."
