ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
0,2000,,Sembra che Yamashina non sia qui.,看來山科不在這裡。,,이곳에 야마시나는 없는 것 같다,Yamashina scheint nicht hier zu sein.
1000,4421,,"Questo è il 12° piano, il Reparto Generale.",這裡是12樓，是普通病房的樓層。,,"여기는 12F, 일반 병동입니다","Dies ist der 12. Stock, die Normalstation."
1050,4421,,"Questo è il 12F, il Reparto Generale.",這裡是12樓，是普通病房的樓層。,,"여기는 12F, 일반 병동입니다","Dies ist der 12. Stock, die Normalstation."
1100,4422,,"È quasi ora della flebo della signorina Sasaki...
Mm, allora, dopo...","差不多該幫佐佐木先生換點滴了呢。
我看看，在那之後要……",,"슬슬 사사키 씨의 링거 주사 시간이네
어, 그 다음은…","Es wird Zeit für die Infusion von Ms. Sasaki ...
Hm, und dann ..."
1150,4422,,"Tutte le stanze sono piene, non possiamo davvero gestire
altri pazienti...",每層樓的病房都住滿了病患，我們實在是無法收容更多的病人了……,,"어느 방도 가득 차서, 도저히 이 이상의 수용은…","Die Zimmer sind alle belegt. Mehr Patienten
können wir wirklich nicht unterbringen ..."
1200,4423,,"Il nonno sembra dormire profondamente...
Chissà se si sveglierà domani...","爺爺好像睡得很熟，
明天再來好了。",,"할아버지… 잘 주무시고 계신 것 같네
내일 다시 올까","Opa scheint tief und fest zu schlafen ...
Ob er wohl morgen aufwachen wird ...?"
1250,4423,,"Anche oggi il nonno ha dormito tutto il giorno.
Immagino che sia bello anche solo vederlo, ma...","爺爺今天也睡得很熟呢。
明天也能像這樣來探病就好了……",,"할아버지, 오늘도 푹 주무시고 계시네
내일도 이렇게 병문안을 올 수 있으면 좋을 텐데…","Heute hat Opa auch den ganzen Tag geschlafen.
Es ist ja schön, ihn zu sehen, aber ..."
1300,4424,,"Sei qui per visitare qualcuno?
Sono qui per vedere il mio papà!","你是來探病的嗎？
我是來看我爸爸的哦！",,"누군가의 병문안을 온 거야?
나도 아빠의 병문안을 왔어―!","Bist du hier, um jemanden zu besuchen?
Ich besuche meinen Papa!"
1350,4424,,Papà mi ha detto che non devo più andare a trovarlo. Immagino... immagino che mi odi...,"爸爸叫我不要再來醫院看他了！
他討厭我了……",,"아빠가, 더 이상 병원에 안 와도 된다고 했어!
내가, 싫어진 거야…","Papa hat gesagt, ich muss ihn nicht mehr besuchen
kommen. Ich glaube ... er hasst mich ..."
1400,4425,,"Papà, ho sentito dire che se vieni in questa clinica, non puoi
più andartene... È vero?
Voglio guarire e tornare a scuola...","爸爸……
我聽人家說只要住進這家醫院裡，就會一輩子都無法到外面去，
這是真的嗎？等我的病治好後，我還能再去學校上學嗎……？",,"아빠…
이 병원에 입원하면, 평생 밖으로 나갈 수 없다는 게 정말이야?
나, 병이 나으면 다시 학교에 갈 수 있는 거야…?","Papa, stimmt es, dass man diese Klinik nie wieder
verlässt, wenn man herkommt? Ich will gesund
werden und wieder zur Schule gehen ..."
1450,4425,,"Papà, ho sentito che se vieni in questa clinica, non puoi
più andartene... È vero?
Voglio guarire e tornare a scuola...","爸爸……
我聽人家說只要住進這家醫院裡，就會一輩子都無法到外面去，
這是真的嗎？等我的病治好後，我還能再去學校上學嗎……？",,"아빠…
이 병원에 입원하면, 평생 밖으로 나갈 수 없다는 게 정말이야?
나, 병이 나으면 다시 학교에 갈 수 있게 되는 거야…?","Papa, stimmt es, dass man diese Klinik nie wieder
verlässt, wenn man herkommt? Ich will gesund
werden und wieder zur Schule gehen ..."
1500,4426,,"Tesoro, quella è solo una voce di corridoio sul Distretto Speciale.
Non preoccuparti, guarirai presto e tornerai
a scuola in men che non si dica.","那是樓上那些特殊病房的傳聞啦。妳的病肯定會治好的，
而且一定能回學校上學，所以妳不用擔心。",,"그건 위쪽에 있는 특별 병동에 대한 소문이야. 네 병은 반드시 나을 거고
제대로 학교에도 갈 수 있게 될 테니까, 걱정하지 마","Ach, mein Schatz, das ist nur ein Gerücht über die
Spezialstation. Keine Angst, bald bist du wieder
gesund und in der Schule."
1550,4426,,"In realtà, ora è meglio restare dentro...",現在不要去外面反而比較幸福哦。,,밖에는 나가지 않는 편이 좋아. 지금은 말이야…,"Momentan ist es besser, drin zu bleiben ..."
2000,4032,,C'è una stanza chiusa a chiave con una voce che proviene da essa!,"從打不開的病房裡傳出了聲音。
※連打不開的病房的附近也是。",,열리지 않는 병실 안에서 목소리가 들려,"Es gibt da einen verschlossenen Raum aus dem man
eine Stimme hören kann!"
