ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,7160,,Sento la tua voce.,"我聽得到喔，
你那聲音──",,"나에게는 들린다고?
네 목소리가――",Ich kann deine Stimme hören.
3,3048,,La mia voce...,…………我的聲音。,,…………나의 목소리,Meine Stimme ...
4,3048,,Realizzerai davvero il mio desiderio?,……喂，你真的能實現我的願望嗎…？,,"……이봐, 정말로 내 소원을 들어주는 거야…?","Wirst du wirklich dafür sorgen, dass sich mein
Wunsch erfüllt?"
5,7202,,Certo.,……啊，那是當然。,,"……아아, 물론이지",Natürlich.
6,7202,,"Sicuramente lo capisci dopo aver sconfitto Hosaka?
Non ti vedeva come un suo pari.","打倒保阪後，你總算明白了吧？
你在他心目中，根本就不在對等的地位。",,"호사카를 쓰러뜨렸을 때 충분히 알았잖아?
녀석에게는 네가 대등한 상대 같은 게 아니었던 거야","Das verstehst du doch sicher nach dem Sieg über
Hosaka? Er hat dich nicht als ebenbürtig
betrachtet."
7,7202,,"Per lui, Hudie è più importante di te.",你對他來說，還比不上hudie呢。,,그 녀석에게는 너보다 후디에 쪽이 소중한 거야,Hudie ist ihm wichtiger als du es bist.
8,3048,,...,…………,,…………,...
9,7202,,Quindi ti arrenderai? Forse sarebbe la cosa migliore.,"沒辦法，要放棄了嗎？
這樣也沒關係啦。",,"어쩔 수 없다고 포기하겠나?
그것도 좋을지도","Also, gibst du einfach auf? Vielleicht wäre es das
Beste."
10,3048,,Cosa dovrei fare?,……我要怎麼做才好？,,……어떻게 하면 되지?,Was soll ich tun?
11,7202,,Conosci già la risposta.,……那不是擺明了嗎？,,……정해져 있잖아?,Du kennst die Antwort bereits.
12,7202,,Fallo affidare ancora di più a te.,只要讓他更加依賴你就好啦。,,그 녀석이 너를 더 의지하도록 만들면 되는 거야,"Bring ihn dazu, sich noch mehr auf dich zu
verlassen."
13,7202,,"Hai il suo avatar. Usalo e dagli una scossa,
proprio come l'ultima volta.","你的手中有他的化身，
只要用那個，就能像之前一樣動搖他的心靈。",,"네 손에는 녀석의 아바타가 있어.
그걸 써서 전처럼 그 녀석을 흔드는 거야","Du hast seinen Avatar. Nutze ihn und rüttel ihn
auf, genau wie beim letzten Mal."
14,7202,,"Se mostri la vera faccia di K, inizierà a chiedersi
chi è veramente.","只要露出K的真面目，
他就會開始懷疑起自己到底是誰。",,"K의 맨얼굴을 보여주면 녀석은 자신이 정말로 누구인지
의문으로 생각하겠지","Wenn du das wahre Gesicht von K zeigst, wird er
hinterfragen, wer er wirklich ist."
15,7202,,"Poi verrà da te, il suo unico amico, per chiedere aiuto.","這樣一來，他一定會來找你幫忙。
你可是唯一知道他過去的朋友。",,"그러면 녀석은 예전의 자신을 아는 유일한 친구인
너에게 도움을 청할 거다","Dann wird er zu dir, seinem einzigen Freund,
kommen und dich um Hilfe bitten."
16,7202,,"Se gli offri tutto l'aiuto di cui ha bisogno, questo farà sì
che si fidi finalmente di te questa volta.","只要你在他動搖的時候立刻幫助他，
他一定會相信你喔……",,"동요하고 있을 때 곧바로 네가 도와주면
이번에야말로 녀석은 너를 신용하게 될걸…?","Wenn du die Hilfe anbietest, die er braucht, wird
er dir dieses Mal endlich vertrauen."
17,7202,,"Fai la stessa cosa con K come hai fatto con Hosaka.
Usa K come il ""nemico"" e Yu come l'""amico"".","就像保坂跟優……使用這兩個身份一樣，
這次就用K跟優……這兩個身份吧",,"호사카와 유우…… 적과 아군의 두 얼굴을 이용한 것처럼
K와 유우…… 이번엔 그 두 가지 얼굴을 쓰는 거야","Mach mit K das Gleiche wie mit Hosaka.
Benutze K als den „Feind“ und Yu als den „Freund“."
18,3048,,Se lo faccio... si affiderà a me?,這樣一來……他就會來依靠我嗎……？,,그러면…… 그 녀석은 나를 의지해줄까…?,"Wenn ich das tue ... wird er sich dann auf mich
verlassen?"
19,7202,,Sì. Stavolta lo farà di sicuro.,對，這次一定不會有問題的。,,"그래, 이번에야말로 분명 잘 될 거다",Ja. Dieses Mal wird er es mit Sicherheit tun.
20,3048,,"Lo farò, se significa che mi darà il rispetto che merito.","……動手吧。
只要這麼做……他就能認同我的話……",,"……할게.
그렇게 해서 녀석이… 나를 인정해준다면…","Ich werde es tun, wenn das heißt, dass er mir
den Respekt entgegenbringt, den ich verdiene."
21,7202,,Hai fatto la scelta giusta. Ehehehe...,"那樣就對了。
那樣就對了……呵呵呵…",,"그러면 돼.
그러면 되는 거야……크크크…",Du hast die richtige Wahl getroffen. Hehehe ...
