"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","2000","","!!!","！！！","","!!!","!!!"
"2","2000","","Ascolta bene, imbecille!
Cos'era quella sciocchezza sul vero amore?
Sei uno stalker! Ti denuncio!","喂喂，你這個噁心男！！
什麼「純純的戀愛☆」！？
你只是個跟蹤狂嘛！小心我報警喔！混帳！！","","야야, 이 극혐남이이이이!!
뭐가「퓨어퓨어한 사랑을 하고 있어요♡」냐아아아!?
그냥 스토커잖아 신고한다 이 자식아아아아!?","Jetzt hör mal zu, du Spinner!
Was sollte das Gefasel über wahre Liebe?
Du bist ein Stalker! Ich zeige dich an!"
"3","4113","","ODDIO! *trema*","唔哇啊啊啊！唔唔唔唔唔！？","","으에에에에, 바들바들부들부들!?","Ärks! *Zitter*"
"4","2000","","!!!","！！！！","","!!!!","!!!"
"5","2000","","Bene, campione! È ora di vuotare il sacco! E
sta' lontano da lei d'ora in poi!","少說廢話！快把你知道的情報全部吐出來！
之後再也不准接近那個女生！","","됐으니까 갖고 있는 정보, 냉큼 다 불어라아아!?
그리고, 그녀님한테 두 번 다시 접근하지 마라아아!?","So, Genosse! Raus jetzt mit der Sprache!
Und bleib ihr ja vom Leibe!"
"6","4113","","Ahh! *Tremo*
Mi dispiace tanto! Ti dico tutto!","唔唔唔唔唔！？
對不起——！我什麼都說——！","","흐우우우우, 바들바들부들부들!?
죄송합니다아아! 뭐든 다 말할 테니까요오오!","Ahh! *Zitter*
Es tut mir so leid! Ich sage dir alles!"
"7","4113","","Ehm, okay, quindi conosco un tipo, ok?
Che spunta sempre ogni tanto, ok?
In un certo forum in EDEN, ok?!","我我我有個朋友啊！？
他經常進出！？
某個EDEN的廣場！？","","저저저, 저기 그, 나님의 지인이 말이죠오오오!?
어느 EDEN의 포럼에 말이죠오오오!?
드나들고 있는데 말이죠오오오!?","Ähm, okay, also ich kenne einen Typen, ja?
Der kreuzt immer mal wieder auf, ja?
In einem bestimmten Forum in EDEN, ja?!"
"8","4113","","E quel tipo conosce qualcuno, ok?
Che è scomparso ad Akihabara, ok?!","我那個朋友的朋友！？
在這個聖地失蹤了！？","","그 지인의 지인님이 말이죠오오오!?
이 성지에서, 실종되었는데요오오오!?","Und der Typ kennt jemanden, ja?
Der in Akihabara verschwunden ist, ja?!"
"9","4113","","E ci sono persone... Questo tipo conosce uno che
conosce uno che a sua volta conosce un altro, capito?!
E spariscono tutti, capito?!","其他的參加者……也就是我朋友的朋友的朋友，
和朋友的朋友的朋友的朋友！？
也都失蹤了！？","","다른 참가자… 즉, 지인의 지인의 지인님이나
지인의 지인의 지인의 지인님이 말이죠오오오!?
실종된 모양이라서요오오오!?","Und es gibt Leute ... Der Typ kennt einen, der
einen kennt, der wiederum einen kennt, ja?!
Und sie alle verschwinden, ja?!"
"10","4113","","Forse, ok?
Forse il forum ha a che fare con la scomparsa?!","說不定說不定！？
那個廣場和失蹤事件有什麼關聯！？","","어쩌면 말이죠오오오!?
그 포럼이, 실종과 관계가 있는 게 아닐까 하고오오오!?","Vielleicht, ja?
Vielleicht hat das Forum mit dem Verschwinden zu
tun?!"
"11","4113","","È solo la mia opinione, ma volevo dirlo, ok?!","我只是想發表一下我的個人愚見！？","","생각했던 걸 말씀드리고 싶었던 건데요오오오오!?","Ist nur meine Meinung, aber ich wollte es gesagt
haben, ja?!"
"12","2000","","Dov'è questo forum EDEN?","某個EDEN的廣場是指哪裡啊啊啊！？","","어느 EDEN의 포럼이란 건 어디냐아아아!?","Wo ist dieses EDEN-Forum?"
"13","4113","","S-s-siamo quasi arrivati!
Il forum ""Comic Mania"".","這這這這這裡！！
「漫畫狂熱份子廣場」……","","여여여, 여기예요오오오!!
「코믹 마니아 포럼」…","Es ist g-g-gleich hier!
Das Forum „Comic Mania“."
"14","4113","","O il ""forum Comimani"" per farla breve!","簡稱「漫畫狂熱廣場」！！","","줄여서『코믹마니 포럼』입니다아아아아!!","Kurz auch „Comimani“!"
"15","2000","","GRAZIE!","謝啦啊啊！！","","고마워어어어어!!","DANKE!"
"16","4113","","Prego!","哪裡，不客氣！！","","아뇨, 천만에요오오오오!!","Gern geschehen!"
"17","2000","","...","………","","………","..."
"18","2000","","Come se qualcuno avesse premuto un interruttore.
A volte si deve proprio dare di matto.
Innamorato della fioraia? Che cliché.","打開了奇怪的開關………
發飆果然有用。
女朋友是花店店員這種幻想……也太老套了吧？","","…영문 모를 스위치가 들어가 버렸다
……한번 화를 내봐야 하는 법이구나
그보다, 그녀님이 꽃집 점원이라는 망상… 너무 뻔한데?","Als ob man einen Schalter umgelegt hätte.
Manchmal muss man eben erst ausrasten.
In die Floristin verliebt? Was für ein Klischee."
"19","2000","","Non importa, ho le informazioni.
Vado al forum Comimani in EDEN.","總之獲得新情報了……
先去EDEN的「漫畫狂熱廣場」看看吧。","","어쨌든, 정보는 얻었어…
EDEN의「코믹마니 포럼」으로 가 보자","Egal, ich habe die Infos.
Ich gehe zum Comimani-Forum in EDEN."
"20","2000","","E visto che sono già in giro, mi risparmio
il resoconto a Kyoko.","然後還得把這段過程向杏子姊報告才行……","","…그리고, 이 일은
쿄코 씨에겐 보고하지 말자…","Und wo ich schon unterwegs bin, spare ich mir
die Berichterstattung bei Kyoko."
