ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1315,,Argh...,唔……,,큭……,Argh ...
2,1735,,Come ha potuto battere entrambi?,兩、兩人一起上居然都輸了……,,"두, 둘이 덤볐는데도 져버릴 줄이야……",Wie konnte er uns beide besiegen?
3,1315,,"Dirvi perché stiamo combattendo? Volete davvero
saperlo così tanto?","告訴你和基路比獸吵架的原因……？
……你這傢伙，就這麼想知道嗎？",,"케루비몬과 싸우는 원인을 알려달라…?
……네놈, 어떻게든 그것을 알고 싶은 거냐","Wir sollen dir sagen, warum wir kämpfen? Willst
du es wirklich unbedingt wissen?"
4,1735,,"Okay, ma solo perché hai vinto.",真不甘心……不過既然輸了，只好老實告訴你了。,,"분하지만……진 이상, 솔직히 말할 수밖에 없겠네","Na gut, aber nur, weil du gewonnen hast."
5,1315,,Sì... Non sopportavo più l'umiliazione.,"是啊……
我可受不了更多的屈辱了。",,"그렇군……
이 이상의 굴욕은 버틸 수 없다",Ja ... Noch mehr Demütigung halte ich nicht aus.
6,1315,,Il motivo per cui stiamo combattendo è...Ophanimon.,吵架的理由是……神聖天女獸。,,싸우는 이유는……오파니몬이다,Wir kämpfen wegen ... Ophanimon.
7,2020,,???,？？,,??,???
8,1735,,"Stiamo discutendo su chi sarebbe il miglior pretendente
per lei.","我和究極天使獸，
為了誰更配得上神聖天女獸……
為了這個在吵。",,"나랑 세라피몬 중 누가
오파니몬의 상대로 어울리나……
그걸 갖고 이야기했단 거다","Wir streiten uns, wer der bessere Verehrer für
sie ist."
9,2020,,...!,……！,,……!,...!
10,1315,,La risposta devo essere io.,我可以肯定的說，只有我才配得上他。,,"단언하지, 그녀와 어울리는 것은 바로 나다",Das bin natürlich ich.
11,1735,,Non farmi ridere! Sono chiaramente io!,說什麼蠢話！我都說了是我啊！,,웃기지 마! 나라고 말했잖아!,"Lächerlich! Ich bin es, ganz klar!"
12,1735,,"Non solo sono forte, sono anche intelligente e gentile. Sono
perfetto per lei in ogni modo!","無論力量，還是知識或溫柔，
從各種方面來看都是我才更配得上神聖天女獸！",,"강함은 물론이고, 지식이나 상냥함이나
온갖 면에서 내가 세라피몬과 어울린다고!","Ich bin nicht nur stark, sondern auch klug und
nett. Ich bin rundum perfekt für sie!"
13,1315,,"Hai i tuoi difetti! Come fa il tuo comportamento rude
a renderti adatto a lei?!","你有很致命的缺點！
你那粗暴的行動，到底哪裡配得上他了！？",,"네놈에게는 결점도 있다!
그 거친 행동의 어디가 그녀와 어울린다는 것이냐!?","Du hast auch Fehler! Passt dein grobes Verhalten
auch zu ihr?!"
14,1735,,"E tu che mi dici?! Sei così rigido e soffocante.
La annoieresti a morte!","這你也一樣吧！！
你這麼頑固，只會讓神聖天女獸感到無聊！",,"그건 피장파장이잖아!!
너같이 고지식한 놈은 오파니몬이 따분해할 거라고!","Und was ist mit dir?! Du bist so förmlich und
spießig. Du würdest sie zu Tode langweilen!"
15,2020,,"(Ora so la ragione, ma stanno solo
girando a vuoto. Cosa dovrei fare?)","（雖然知道理由了，但這樣沒完沒了……
　該怎麼辦才好呢？）",,"(이유는 알았지만 이대로는 해결이 안 된다…
 그럼, 어떻게 할까)","(Jetzt weiß ich den Grund, aber sie drehen sich
im Kreis. Was soll ich tun?)"
16,2020,,"Fai a entrambi una bella ramanzina.
Dillo a Ophanimon.","說服兩人。
向神聖天女獸報告一切。",,"둘을 설득한다
오파니몬에게 전부 보고한다","Ein ernstes Wörtchen mit beiden reden.
Ophanimon davon erzählen."
17,1735,,Non intrometterti! È una questione tra noi!,"別插嘴！！
都說了這是我們的問題！",,"끼어들지 마!!
이건 우리의 문제라고!",Halt dich da raus! Das ist unsere Sache!
