"ID","Speaker","Japanese","English","Chinese","EnglishCensored","Korean","German"
"1","3002","","Argh! Waaah! Sono arrabbiatissima!
Ma che problemi ha quello lì?","啊啊啊啊！氣死我了！
那個連帽外套男，什麼東西嘛！","","아아아아―――! 열 받아아아아~!
대체 뭐야, 저 후드남!!","Argh! Graaah! Ich bin so sauer!
Was hat dieser Kapuzenheini für ein Problem?"
"2","3002","","Si crede il più grande. Ehi, guardatemi!
Sono proprio il più figo! Sono incredibile!
Sono fantasmagorico!","他自以為很帥氣嗎？
自以為「我最神秘、我最冷酷、我最帥」嗎？","","쟤 자기가 멋지다고 생각하고 있나?
무정한 나, 쿨한 나, 완전 멋져! 같은!?","Der hält sich wohl für den Größten.
Schaut mich an! Ich bin ja so fatalistisch.
Ich bin so schön, ich bin so toll!"
"3","2000","","Forse hai ragione.
Non penso c'entri qualcosa.
Beh, è veramente fantastico.","一定是這樣。
應該不是吧？
其實是很帥沒錯啊！","","분명 그럴지도
아마 아니겠지
실제로 멋지잖아","Du hast wahrscheinlich recht.
Daran liegt es eher nicht.
Er ist wirklich toll."
"4","3002","","Mpf! Non importa!","哼！算了！","","…흥! 뭐 됐어!","Hmpf! Wie auch immer!"
"5","3002","","Questo vuol dire...","既然這樣……","","이렇게 된 이상…","Das bedeutet ..."
"6","3002","","solo...","既然這樣！","","이렇게 된 이상!","Es heißt ..."
"7","3002","","Una cosa...","既然這樣！！","","이렇게 된 이상!!","Da gibt’s nur eins ..."
"8","3002","","Che sono io la leader!","那就由我當隊長就是了！","","내가 리더를 해 버릴 테야!","Ich bin die Anführerin!"
"9","2000","","?!","！！！！！！！！！！？？？？？？？？","","!!!!!!!!!!!????????","?!"
"10","3002","","Che guardi? Non far finta che sia una sorpresa!
Non c'erano dubbi!","你幹嘛？居然一臉驚訝和疑問！","","잠깐 뭐야! 그 성대한 놀람과 의문은!","Was schaust du denn so? Ganz so schockiert
brauchst du nicht zu tun! Und so zweifelnd!"
"11","3002","","[p]! Mi aiuterai a reclutare i vari membri, d'accordo?","[p]！
幫我招集成員！！","","[p]!
멤버 모집, 도와 줘!!","[p]!
Du hilfst mir, Mitglieder zu rekrutieren, ja?"
"12","2000","","...","…………………………","","…………………………","..."
"13","3002","","Eh!? Perché hai esitato così tanto?","幹嘛幹嘛？這麼長的沉默和猶豫是什麼意思？","","뭐야뭐야! 그 장대한 침묵과 망설임은!","Was?! Warum hast du denn so lange gezögert?"
"14","3002","","Non hai voglia? Non ti va?
Ora non so PROPRIO come dovrei continuare!","你不願意嗎！？你竟然不願意嗎！？
你一臉憂心忡忡的樣子！","","싫은 거야!? 싫은 겁니까!?
…무진~장 앞날이 불안하다는 느낌이잖아!","Hast du keine Lust? Magst nicht?
Jetzt habe ich WIRKLICH Angst, wie es weitergehen
soll!"
"15","3002","","Oho! Non preoccuparti!
Ho qui un obiettivo chiaro!","哼哼哼～不用擔心。
我心裡有數！","","훗훗후~웅! 걱정할 필요 없어
생각해 둔 건 제대~로 있으니까!","Oho! Mach dir mal keine Sorgen!
Ich habe hier ein klares Ziel!"
"16","2000","","???","？？？","","???","???"
