ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
0,9083,"","My teacher knows everything there is to know about
Digimon battles! If you ever have any questions,
just ask him!","只要是關於數碼寶貝戰鬥的事情，
老師什麼都知道！！
如果你有什麼想問的，可以去問老師喔！","","선생님은 디지몬 배틀에 대해서라면 무엇이든지 알고 있어!!
너도 잘 모르겠다면 선생님께 물어보는 게 좋아!","Mein Lehrer weiß alles, was es über Digimon-Kämpfe
zu wissen gibt! Wenn du irgendwelche Fragen hast,
stell sie ihm!"
1,9084,"","You there! Do you want to learn the basics of
Digimon battles? If so, I can teach you.","……那裡的你！
想不想學會數碼寶貝戰鬥的基礎啊？
如果想知道，我可以教你喔。","","……거기 있는 자네!
디지몬 배틀의 기본을 습득하고 싶지 않나?
알고 싶다면 내가 가르쳐주도록 하마","Du da! Willst du die Grundlagen von
Digimon-Kämpfen lernen? Wenn ja, kann ich sie
dir beibringen."
2,9084,"","What would you like to know about Digimon battles?","你想知道數碼寶貝戰鬥的事吧？
想知道哪個項目呢？","","디지몬 배틀에 대해서 알고 싶은 거로군.
어느 항목에 대해서 알고 싶지?","Was möchtest du über Digimon-Kämpfe wissen?"
3,9084,"","Kowloon is a dangerous place. Proceeding without
knowledge would be risking your life. Be careful.","Kowloon是個很危險的地方，
沒有任何知識就往前進是會要人命的。
你也要小心一點喔。","","쿠롱은 위험한 장소니까, 지식 없이 나아갔다가는
목숨을 잃게 될 게다. 너도 조심해서 가도록 해라","Kowloon ist ein gefährlicher Ort. Wenn du dort
hingehst, ohne Bescheid zu wissen, riskierst du
dein Leben. Sei vorsichtig."
100,9083,"","Whatever you do, the basics are important. If you
want to know anything about Digimon battles, you
can ask my teacher anytime!","不管做任何事情，奠定基礎都是很重要的。
如果數碼寶貝戰鬥有什麼想確認的事，
隨時都可以過來問老師喔！","","무슨 일이든 기초를 다지는 것은 중요해. 디지몬 배틀에 대해서
확인하고 싶다면, 언제라도 선생님께 부탁하면 돼!","Egal, was du tust, die Grundlagen sind wichtig.
Wenn du etwas über Digimon-Kämpfe wissen willst,
kannst du jederzeit meinen Lehrer fragen!"
200,9089,"","Have you heard the rumor about the white ghost of
a girl in Kowloon?
Huh? A boy? No, definitely a girl!","你聽過Kowloon會看到“白衣少女幽靈”的傳聞嗎？
咦？　應該是少年才對？
才不是，是少女啦！","","쿠롱에서 ""하얀 소녀의 유령""을 봤다는 소문, 들었어?
어? 소년을 착각한 거라고? 아니야, 소녀라고!","Hast du das Gerücht über den weißen Geist eines
Mädchens in Kowloon gehört? Was? Ein Junge?
Nein, es war definitiv ein Mädchen!"
201,9090,"","It's illegal to use an avatar that doesn't look
like you, but we are hackers, after all!","雖說用跟真實樣貌不同的化身是違法的，
但這樣做才是我們駭客啊！","","원래의 모습과 다른 아바타를 사용하는 것은 위법이지만
구태여 그것을 하는 것이 우리 해커라는 것이지!","Die Benutzung eines Avatars, der nicht wie man
selbst aussieht, ist illegal, aber wir sind
schließlich Hacker!"
202,9090,"","Although I'm not quite that good yet.","……雖然我也還沒有那程度的本事。","","……뭐, 내겐 아직 그만한 기량은 없지만 말이야","Allerdings bin ich noch nicht ganz so gut."
203,9091,"","Hehehe, our Rabbit Circle group will be the ones
to claim the ""Legend"" title after Jude. Are you
new? How would you like to join us?","嗚呼呼……繼“Jude”之後，
能夠得到“傳說”稱號的是我們兔籠喔……
你是……新人嗎？　要不要來我們的隊伍呀……","","우후후……""쥬드"" 다음으로 ""레전드""란 칭호를 얻는 것은
우리 래빗 서클이야…
너…신입? 괜찮다면 우리 팀으로…","Hehehe, unsere Gruppe Rabbit Circle wird sich den
Titel „Legenden“ von Gamma holen. Bist du neu?
Möchtest du bei uns mitmachen?"
204,9091,"","Oh... Those clothes. Are you with Hudie? In that
case, forget I said anything.","哎呀……那個衣服是“hudie”啊
這樣的話，就不該邀請你了……","","어머…그 옷 ""후디에""잖아.
그럼 일부러 권유할 필요도 없겠네…","Ach ... die Klamotten. Bist du bei Hudie? Dann
vergiss, dass ich etwas gesagt habe."
