ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7195,"","Wotcha!","嗨───你好啊！！","","안녕하수꽈―――!!","Hoppla!"
2,7195,"","I brung Mirei's stuff. You 'ere to pick it up?","我把米蕾要的東西帶來了
你是來幫她取貨的對嗎？","","미레이 씨에게서 부탁받은 걸 가져왔는데
네가 받으러 온 사람이지?","Ich hab Mireis Zeug dabei. Biste hier, um’s
abzuholen?"
3,7195,"","Pleased to meetcha! Here are the sea grapes she
ordered!","能見到你真好──！
那這裡就是她訂購的「海葡萄」！","","만나서 다행이다!
그럼, 이쪽이 주문하신「바다포도」가 되겠습니다!","Habe die Ehre! Hier sind die Meertrauben, die se
bestellt hat."
4,2020,"","What exactly are sea grapes, anyway?
They sound gross.","海葡萄到底是什麼？
海裡也有葡萄嗎……","","포도를 부탁한 적은 없는데요?
쿠비레즈타를 부탁받았는데요……","Was sind denn Meertrauben überhaupt?
Klingt eklig."
5,7195,"","Crikey, lad! You never heard of sea grapes?! Then
I'll tell you all about 'em!","哈哈～少年！
你對「海葡萄」一無所知呢！？
讓叔叔我來好好教教你！","","아항~ 소년!
「바다포도」를 전혀 모르는구나!?
아저씨가 가르쳐주지~!","Was! Noch nie was von Meertrauben gehört?!
Dann erzähl ich dir alles!"
6,7195,"","Some people call 'em green caviar.","所謂的「海葡萄」，
也被稱為海魚子喔。","","「쿠비레즈타」라는 건 다른 이름으로
바다포도 혹은 그린 캐비아 등으로 불리고 있어","Manche Leuts nennen se grünen Kaviar."
7,7195,"","They ain't grapes like the fruit. They're a kind
of edible seaweed, and proper tasty they are too!","但它其實並不是水果，
而是非常美味的食用海藻喔！","","그 정체는 과일 포도도 아니고
무지하게 맛있는 해조를 말하는 거야~!","Sind keine Trauben wie das Obst. Eher so ’ne Art
essbare Algen, aber richtig lecker!"
8,7195,"","When you chew 'em, it's like loadsa salty little
pods bursting in yer mouth!","口感帶有彈性的小顆粒，一咬下有如海水般
天然的鹹鮮味在嘴中擴散的感覺真是太美妙了！","","식감은 톡톡 튀는 것 같은데
바다 향기와 씹었을 때의 소금기가 최고지!","Wenn de die kaust, sind se wie lauter kleine
salzige Kugeln im Mund!"
9,7195,"","Me, I like eatin' 'em with rice. It goes down
lovely with a pint of beer! A marriage made in
heaven, it is!","我自己最喜歡做成海鮮蓋飯的吃法
搭配著泡盛酒一起享用也很不錯……！","","나는 해산물 덮밥으로 밥과 같이 먹는걸 좋아하거든.
아와모리 한잔과 함께 식탁에 올려둘 땐 정말이지……!","Ich mag die mit Reis. Lässt sich gut runterspül’n
mit ’nem Bier. Das nenn ich mal ’ne richtig gute
Kombi!"
10,7195,"","Blah blah blah...","嘰嘰……　喳喳……　嘰嘰……","","재잘……재잘……재잘……","*Blablabla* ..."
