ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,1307,,"Ho sentito che ci sarà un grande
festival per noi Digimon!","聽說這次要舉辦「為了數碼寶貝
由數碼寶貝所舉辦的數碼寶貝大會」喔！",,"이번에「디지몬의 디지몬에 의한 디지몬을 위한 페스티벌」
이 개최된대!","Ich habe gehört, dass ein großes Festival für uns
Digimon veranstaltet wird!"
101,1514,,"A dire il vero... Non so cosa sia un festival. Ma sembra
sicuramente divertente, qualunque cosa sia!",……是說，「大會」是什麼啊？,,…그런데「페스티벌」이 뭐야?,"Eigentlich weiß ich gar nicht, was ein Festival
ist. Es klingt aber lustig!"
102,3006,,"Ehi, sono io. Abbiamo un nuovo caso che
penso ti piacerà di sicuro.","是我。
有個可愛的委託來了喔。",,"나다
무척이나 흐뭇한 의뢰가 와 있다","Hi, ich bin’s. Wir haben einen neuen Fall, den
du mit Sicherheit lieben wirst."
103,3006,,"Per i dettagli...hihihi,
torna e ne parleremo.",詳細情況……呵呵，等你回來再告訴你。,,"자세한 건… 후후, 돌아온 뒤의 즐거움이다","Genauere Informationen ... Hihi, komm zurück,
dann reden wir darüber."
154,4974,,[p]! Ottimo vederti qui!,"[p]～？
[p]，您回來了嗎？",,"[p] 씨~?
[p] 씨, 있습니까~?","[p]! Schön, dich hier zu sehen!"
155,1303,,"Il mio nome è Tentomon! Non so dirti quanto ti sia
grato per l'aiuto che mi stai dando, davvero!","您願意接下我小小的委託，真的很謝謝您！
我是「甲蟲獸」！",,"별 것 없는 의뢰 받아주셔서 억수로 고맙심더!
내는「텐토몬」이라고 한데이!","Ich bin Tentomon! Ich kann dir gar nicht sagen,
wie froh ich bin, dassde mir hilfst!"
156,1303,,"Lascerò perdere le formalità e verrò subito al
sodo, okay? Vedi, sto organizzando una grande
festa, per così dire.","那麼，能請您馬上聽聽我的請求嗎？
其實，我現在正在企劃一個小活動。",,"그라믄 곧바로 내 이야기를 들어주지 않긋나~?
실은 내 지금 작은 이벤트를 기획하고 있다","Sparn wir uns das Förmliche, ich komm gleich
zur Sache, ja? Ich organisier ’n Riesenevent,
könnt man sagen."
157,1303,,"Lo chiamerò ""Festival dei Digimon!"" ""DigiFest""
per farla breve.","「為了數碼寶貝由數碼寶貝所舉辦的數碼寶貝大會」，
又稱為「數碼大會」！！",,"「디지몬의 디지몬에 의한 디지몬을 위한 페스티벌」
그 이름도「디지페스」!!","Ich nenn es das „Digimon-Festival“, kurz
„Digifest“."
158,2001,,...?,……？,,………?,...?
159,2001,,"O-ospite d'onore!? Io!?
Come mai hai bisogno di me lì, in primo luogo?","特、特別來賓？
為什麼要我參加數碼寶貝們的活動？",,"트, 특별 게스트?
왜 내가 디지몬들의 이벤트에?","E-Ehrengast? Ich?!
Wozu brauchst du mich überhaupt?"
160,1303,,"Non dirmi che non lo sai! [p], amico,
sei una vera e propria celebrità tra noi Digimon!","您不知道嗎？　大師您在我們數碼寶貝中，
可是小有名氣哦！？",,"모르나? 선생님, 우리 디지몬들 사이에서
쪼까 유명인이구마!?","Jetzt tu ma’ nicht so unschuldig! [p],
unter uns Digimon biste ’n richtiger Promi!"
161,1303,,"Sei gentile con noi, parli con noi, ci aiuti
anche quando siamo nei guai! Non fa male nemmeno
che tu sia in buoni rapporti con i Royal Knights.","您願意幫我們的小忙，
對我們也很好……
又受到皇家騎士們信賴對吧？",,"쬐끄만 얼라들 구해주거나
우리랑 사이좋게 지내주고…
그라고 로얄 나이츠랑도 아는 사이고 말이데이","Du bist nett zu uns, laberst mit uns und hilfst
uns sogar aus der Klemme! Schadet auch nicht,
dass du gut mit den Royal Knights auskommst."
162,1303,,"Fondamentalmente, sei solo un bravo detective su cui
possiamo contare per risolvere i nostri problemi. La tua
reputazione non è da sottovalutare, sai.","「有任何煩惱，去找護目鏡偵探大人就可以解決！」
在我們數碼寶貝中都是這樣說的哦！",,"곤란할 땐 고글 탐정 씨한테 가믄 만사해결!
이런 식으로 대호평이라 안카나","Du bist halt einfach ’n echt guter Detektiv,
auf den wir uns verlass’n könn’. Dein Ruf
ist echt gut, musste wissen."
163,1303,,"Quindi avere qualcuno come te al festival farà
sicuramente sentire grande e importante come dovrebbe
esserlo! Sei un pezzo importante del puzzle!","要是請這麼有名的人來當來賓，
活動也會更加熱烈，對吧！？
就請您幫幫我了，大師！",,"그런 유명인을 게스트로 부르믄 이벤트 평가가
높아지니까 말이다… 그치안나!?
잘 부탁합니더, 대선생님~!","Wenn jemand wie du beim Festival dabei ist,
isses gleich viel größer und wichtiger!
Du bist ’n wichtiges Puzzlestück!"
