ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1805,"","We showed them who's boss. Nicely done.","好，都處理完了啊。辛苦了。","","좋아, 정리됐군. 수고했어","Denen haben wir’s gezeigt. Das war nicht übel."
2,1805,"","Hey, don't move. Stay right there. You know what's
wrong, don't you?","等等、別動。停在那裡就好。
……你懂的吧？","","이런, 움직이지 마. 거기서 정지해.
……알겠지?","He, halt still. Bleib genau da stehen. Du weißt,
wo das Problem ist, oder?"
3,1805,"","Exactly. The data for that floor is old. It could
fall at any moment.","沒錯。那邊的地板數據有點太老了，
就快要脫落了。","","정답. 거기 바닥, 데이터가 낡아서
떨어질 것 같았으니까","Genau. Die Daten dieses Bodens sind alt. Er
könnte jeden Moment nachgeben."
4,1805,"","I guess you would've noticed even if I hadn't said
anything.","雖然就算我不說，你也應該查覺到了吧。","","뭐, 내가 말하지 않아도 눈치챘던 모양이지만","Ich schätze, du hättest das auch gemerkt, wenn
ich nichts gesagt hätte."
5,1805,"","Your hacking has really come a long way since last
time, but you've still got a lot to learn.","你比起以前，已經學會不少駭客技術了吧？
雖然還是需要再接再厲啦。","","댁, 예전에 비하면 해킹을
꽤 익힌 것 같은데?
뭐, 한참 멀었지만 말이지","Du bist schon ein viel besserer Hacker als das
letzte Mal, aber du hast noch eine Menge zu
lernen."
6,1805,"","Which reminds me... I wonder what I should charge
you as tuition?","……啊對了，話說課程費要用什麼付呢……","","……아~ 그러고 보니 수업료는 뭘로 받을까……","Dabei fällt mir ein ... Was soll ich nur als
Bezahlung dafür verlangen, dass ich unterweise?"
7,1805,"","What? Did you think I was teaching you for free?
Surely you know you can't get something for
nothing these days?","幹麼啊，你以為我會免費教你嗎？
現在這時代，怎麼可能還有那種好事啊？","","뭐야, 공짜로 가르쳐줄 거라고 생각했어?
그렇게 이득 되는 일이 요즘 세상에 있을 리 없잖아?","Was? Hast du geglaubt, dass ich dich umsonst
unterrichte? Du weißt doch bestimmt, dass man
heutzutage nichts geschenkt bekommt!"
8,1805,"","So...","所以，該怎麼辦呢……","","그럼 어떻게 할까……","Also ..."
9,2020,"","I'm a little strapped for cash.
Wha'...What exactly are you thinking?!
I want to repay you by surpassing you.","我沒有多少零用錢……
你……你打算要做什麼！？
我想要超越新來報答你","","용돈 별로 안 갖고 있는데……
뭐……뭘 부탁할 셈이야?!
아라타를 뛰어넘는 걸로 은혜를 갚게 해줘","Ich bin knapp bei Kasse.
W-Was genau hast du dir denn vorgestellt?!
Ich bezahle dich, indem ich dich übertreffe."
10,1805,"","I see. So shall we call it...50 thousand yen?","是啊，要跟你拿多少好咧……
五萬圓左右嗎？","","글쎄, 얼마나 뜯어낼까…….
5만 정도?","Verstehe. Sagen wir also ... 50 000 Yen?"
