ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3006,,"Sono io!
Uff, finalmente sono riuscito a raggiungerti.","是我——
呼……終於通了！",,"나다―
이거이거, 드디어 연결됐군","Ich bin’s!
Puh, endlich hab ich dich erwischt."
2,3006,,"Ho perso le tue info di traccia e ho
dovuto cercarti di nuovo. Dove ti eri
cacciato questa volta?","你的追蹤資料不見後，我又重新搜尋……
這次你迷路到哪去了？",,"너의 추적 정보를 놓쳐서, 재검색을 하고 있었다…
이번엔 어디를 헤매고 있었던 거지?","Ich habe deine Trace-Daten verloren und musste
erneut suchen. Wohin hast du dich denn
dieses Mal verirrt?"
3,3006,,"Capisco. Quindi hai incontrato Mirei
Mikagura. Sì, si potrebbe dire che ci conosciamo.","是嗎……你見到御神樂米蕾了嗎？
嗯……我跟她算是有見過面。",,"그런가, 미카구라 미레이와 만난 건가
…아니, 나도 조금은 면식이 있어서 말이지","Verstehe. Du bist also Mirei Mikagura begegnet.
Ja, man kann schon sagen, dass wir uns kennen."
4,3006,,"Ad ogni modo, affinché ci fosse una  progressione naturale
in cui l'avresti incontrata...","話說回來……
沒想到順著自然發展，居然連她都遇到了……",,"그건 그렇고,
자연스럽게, 그녀까지 만나다니…","Trotzdem ... Dass du sie ohne weitere Hilfe
treffen würdest ..."
5,3006,,Sembra che tu abbia una fortuna pazzesca.,你的“命運”……還真是不平靜。,,"정말이지 조용하지 않군, 너의 ""운명""은",Du hast wohl einfach ein irres Glück.
6,3006,,"Supponiamo che tu abbia portato a termine
il tuo obiettivo iniziale. Cominceremo da...","好了，該來完成原本的目的了。
首先是——",,"…그럼, 어찌 됐든 본래의 목적을 수행하도록 하지
우선―","Nehmen wir an, dass du dein ursprüngliches
Ziel erfüllt hast. Fangen wir an mit ..."
7,3006,,"Cosa? Hai già sfondato il firewall? Ben
fatto! Mi hai risparmiato un po' di tempo. Hi hi!","嗯……？已經解開防火牆了嗎？
真有你的，讓我省了不少工夫……呵呵。",,"…음? 이미 방화벽을 해제한 건가
꽤 하잖아, 수고를 덜었어… 후후","Wie? Du hast die Firewall schon überwunden?
Gute Arbeit! Das spart mir etwas Zeit. Hihi!"
8,3006,,"Bene, passiamo alla prossima mossa.",那麼來進行下一個階段吧！,,"그럼, 다음 행동으로 옮기도록 하지","Gut, dann weiter zum nächsten Schritt."
9,3006,,"Ho scansionato l'area intorno
all'entrata di Kowloon e ho segnato i
siti chiave di dati spazzatura.","我已經掃描過Kowloon入口附近，
把一些還能用的廢棄資料做了記號。",,"쿠롱의 입구 일대를 스캔해서
눈에 띄는 정크 데이터에 마킹을 해 뒀다","Ich habe das Gebiet um den Eingang
nach Kowloon gescannt und wichtige
Datenschrotthalden markiert."
10,3006,,"I dati spazzatura serviranno come parti del tuo
corpo. Devi andare a cercarne e recuperarne alcuni.","那些廢棄資料能作為你身上的零件。
找出那些資料，直接取得吧。",,"정크 데이터가 네 몸의 파츠가 될 거다
찾아내서, 직접 취득하도록","Du wirst Datenschrott als Körperteile nutzen.
Du musst losziehen und welchen besorgen gehen."
11,3006,,"È una specie di misura provvisoria e potrebbe non essere una
soluzione perfetta, ma sono sicuro che le tue abilità sono all'altezza
del compito.","只是過程有點趕，所以可能不夠精準，
就用你的腳力和能力去補足吧。",,"아무래도 즉석으로 한 일이다 보니, 조금 정밀도가 떨어질지도 모르지만
그 부분은, 네 발과 능력으로 커버해 줘","Das ist mehr eine Übergangslösung und sicher
nicht perfekt. Aber du kommst damit bestimmt
zurecht."
12,3006,,"Questo è un passo fondamentale per riportare il tuo
corpo alla normalità, quindi datti una mossa e mettiti
al lavoro!","這是為了讓你的身體恢復正常狀態的重要步驟，
要謹慎做好這件事！",,"자신의 몸을 정상적인 상태로 되돌리기 위한, 중요한 한 걸음이니까
정신 바짝 차리고 임하도록","Das ist ein wichtiger Schritt, um wieder einen
normalen Körper zu bekommen. Also los, an die
Arbeit!"
13,3006,,"Va bene. Cercare parti del corpo non
è difficile come sconfiggere 48 demoni, no?","放心吧，雖說是找身體的零件，
絕不是像需要打倒48隻妖怪之類的艱苦修行。",,"괜찮아, 몸의 파츠를 찾는다고 해도
48 요괴를 쓰러뜨려야 하는 그런 가시밭길은 아니야","Komm schon. Körperteile suchen ist doch längst
nicht so schwer wie 48 Dämonen zu besiegen, oder?"
14,3006,,"Considerala come una misura d'emergenza. Non
vedo l'ora di incontrarti nel tuo corpo normale.","雖然我只做了緊急措施，但我很期待，
能夠見到恢復正常面貌的你。",,"응급조치라고는 하나, 정상적인 모습을 되찾은 너와 
만나는 것을 기대하고 있겠어","Sieh es als Notlösung an. Ich freue mich schon,
wenn du deinen normalen Körper zurückhast."
