ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7219,"","Hello! Have you shut down his PC? Actually...
something's happened since we last spoke...","啊，駭客先生！
PC你已經關掉了嗎？
其實……在那之後發生了不少事……","","아, 해커 씨!
PC, 벌써 셧다운 하셨나요?
사실은…그 후로 조금 이런저런 일이 있어서…","Hallo! Hast du seinen Computer runtergefahren?
Etwas ist geschehen, seit wir uns zuletzt
unterhalten haben."
2,2020,"","???","？？","","??","???"
3,7219,"","Not long after I told you about the password, he
collapsed and was taken to the hospital. I've just
arrived.","在和駭客先生談完密碼後，
那傢伙支撐不住倒下，被送進醫院了。
現在我正打算前往醫院陪他。","","해커 씨에게 패스워드 이야기를 한 직후에
그 녀석, 쓰러져서 입원했어요.
지금 병원까지 같이 갔다 온 참이에요","Kurz nachdem ich dir von dem Passwort erzählt
hatte, ist er zusammengebrochen und wurde ins
Krankenhaus gebracht. Ich bin gerade dort."
4,7219,"","He's fine, though. Luckily it's not life-
threatening.","啊，不過他沒事。
幸好沒有生命危險。","","아, 그래도 괜찮아요.
다행히 생명에 지장은 없대요","Aber es geht ihm gut. Zum Glück ist es nichts
Lebensbedrohliches."
5,7219,"","Sorry all your efforts have been for nothing, but
I think this is for the best.","……讓駭客先生白跑了一趟，
不過或許這樣的結果是最好的吧。","","…해커 씨의 일은 헛되게 되어버렸지만
결국은, 이거면 됐다고 생각해요","Tut mir leid, dass all deine Mühen umsonst waren,
aber ich glaube, es ist besser so."
6,7219,"","His body shut down before we could shut down his
computer. Please consider this case over.","那傢伙的身體，比我們更早阻止了他，
要他自己停下來……","","그 녀석의 몸이 우리보다 먼저 그 녀석의 몸을
셧다운 시켜준 거예요.
이제 그만두라고 말이죠…","Sein Körper ist runtergefahren, bevor wir seinen
Computer runterfahren konnten. Damit ist der Fall
abgeschlossen."
7,7219,"","Although...now he's saying he's useless and wants
to quit his job.","只是……
他說「我沒有才能」，打算要辭職。","","그저……
그 녀석은「자기에게는 재능이 없다」면서
퇴사하려고 해요","Allerdings sagt er jetzt, dass er nutzlos ist und
seinen Job kündigen will."
8,2020,"","?!","！？","","!?","?!"
9,7219,"","He seems to have made up his mind. He's even
written his letter of resignation.","似乎早已下定決心，
連辭呈都準備好了。","","각오는 굳은 모양이라
이미 사표를 준비했대요","Er scheint entschlossen zu sein. Er hat sogar
schon seine Kündigung geschrieben."
10,2020,"","...","……","","……","..."
