ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3048,,"Non posso essere d'accordo con te che dai la caccia agli hacker...
prendendo criminali!",我沒有辦法贊同……要去追捕駭客這件事。,,해커를……범죄자를 잡는다니 난 찬성할 수 없어,"Ich bin dagegen, dass du Hackern nachsetzt und
Kriminelle fängst!"
2,3048,,"Questo K è un hacker lui stesso, no?
Se ti succede qualcosa...","那個叫K的傢伙，也是駭客不是嗎？
如果你出了什麼意外――",,"그 K라는 녀석도 해커지?
혹시 너에게 무슨 일이 일어난다면――","Dieser K ist doch selbst ein Hacker, nicht wahr?
Wenn dir was passiert ..."
3,3048,,"Ascolta, sono il tuo migliore amico. Se c'è qualcuno che sa
che non sei un hacker, sono io.","身為你最好的朋友，
我比誰都更清楚你絕對不是駭客。",,"저기, 네가 해커가 아니라는건
친구인 내가 누구보다 잘 알고 있어","Hör zu, ich bin dein bester Freund. Wenn
irgendjemand weiß, dass du kein Hacker
bist, dann ich."
4,3048,,"Non è...beh, non è abbastanza?",難道這樣……還不夠嗎？,,그거면……충분하지 않아?,"Ist das nicht ... Nun ja, ist das nicht genug?"
5,2020,,...,………………,,………………,...
6,3048,,...,…………,,…………,...
7,3048,,"...Se ci tieni così tanto, non ti fermerò.","……看樣子你已經下定決心了，
既然如此我也不會再阻止你。",,……진심인가 보네. 그렇다면 막지 않을게,"... Wenn du so entschlossen bist, werde ich dich
nicht davon abhalten."
8,3048,,Ma devi lasciarmi aiutare.,但是，你也要讓我幫你。,,대신 나도 협력하게 해줘,Aber du musst mich helfen lassen.
9,2020,,?,？,,?,?
10,3048,,"Kowloon... Ne hai sentito parlare, vero?
L'area abbandonata di EDEN che gli hacker chiamano casa?","你知道……「Kowloon」這個地方吧？
那裡是EDEN的廢棄區域，
現在變成駭客的聚集場所。",,"""쿠롱""……을 알지?
해커 집합소가 된 EDEN의 폐기 에어리어 말야","Kowloon ... Du hast davon gehört, oder? Das
verlassene Gebiet in EDEN, wo sich
die Hacker aufhalten?"
11,3048,,"Ho letto su internet che c'è una specie di
mercato nero lì.","我還在網路上看到，
那裡有個被稱為“黑市”的地方。",,"거기에 ""암시장""이라고 불리는 장소가 있다고
인터넷에서 본 적이 있어","Im Netz habe ich gelesen, dass es dort eine
Art Schwarzmarkt gibt."
12,3048,,"Tutti i tipi di hacker, che si scambiano informazioni...","在“黑市”裡聚集了來自各地的駭客，
他們似乎都會在那互相交流情報。",," ""암시장""에서는 다양한 해커들이 모여서
정보교환을 하고 있다고 해","Alle möglichen Hacker tauschen dort Informationen
aus ..."
13,3048,,"Chissà, potremmo trovare informazioni su Shiga lì.
...Allora? Dovremmo andare a controllare?","只要到了那裡，說不定就能得到
那個叫作志賀的傢伙的消息。
……怎麼樣？要一起去找找看嗎？",,"거기에 가면 그 시가라는 녀석의 정보를 얻을 수 있을지도 몰라.
……어때? 같이 찾아보지 않을래?","Wer weiß, vielleicht finden wir dort Infos zu
Shiga. Also? Schauen wir uns dort um?"
14,2020,,...!,……！,,……!,...!
15,2020,,"Non solo dici di credermi, ma sei persino
pronto ad aiutarmi a trovare Shiga nonostante il
pericolo...","優不只相信我，
還明知道危險，也要跟我一起去找志賀──",,"나를 믿어줬을 뿐 아니라
위험하다는 걸 알면서도 같이 시가를 찾아주려고 하는――","Du glaubst mir nicht nur, du willst mir sogar
helfen, Shiga zu finden, obwohl es gefährlich
ist ..."
16,2020,,"Grazie per averlo detto, Yu. Significa molto per me.",優能這樣說，我真的非常高興。,,그런 유우의 말이 굉장히 기뻤다,"Danke dafür, Yu. Das bedeutet mir viel."
17,2020,,"Ma...non posso permettere che un buon amico venga coinvolto in
questo.",但是……不能把重要的朋友也牽扯進來。,,하지만……그런 소중한 친구를 휘말리게 할 수는 없었다,"Aber ... ich kann nicht zulassen, dass ein guter
Freund da hineingezogen wird."
18,2020,,Ecco perché ho deciso di andare al mercato nero da solo.,所以，我決定一個人前往黑市。,,그래서 나는 혼자서 암시장에 가겠다고 결심했다,"Deshalb habe ich mich entschieden, allein zurück
zum Schwarzmarkt zu gehen."
