ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,4916,,"T...tu sei quello di Akkino,
giusto? Ho una richiesta per te!","啊，你就是雅奇諾小姐的那個對吧！？
我想委託你一件事！",,"아, 당신은 앗키노 씨의 그거죠!?
당신에게 지금 딱 의뢰하고 싶은 게 있어요!","Du gehörst zu Akkino, stimmt’s?
Ich habe einen Auftrag für dich!"
101,4916,,"...Oh, giusto, tu sei il Cyber Detective! Ti
invierò le informazioni del caso in anticipo
al tuo ufficio.","我知道，你是電腦偵探嘛！
我會去偵探事務所發出委託的。",,"…알고 있어요, 당신은 전뇌탐정인걸요!
탐정사무소로 의뢰를 보내두겠슴다","Ach, richtig, du bist der Cyber-Detektiv!
Ich schicke die Informationen zu dem Fall
an dein Büro."
111,4916,,"Ho un caso per te! Lo
invierò al tuo ufficio!","我想委託你一件事！
我會去偵探事務所發出委託的，麻煩你幫忙了！",,"당신한테 마침 딱 의뢰하고 싶은 게 있어요!
탐정사무소로 의뢰를 보내뒀으니까 잘 부탁드림다!","Ich habe einen Fall für dich!
Ich schicke ihn an dein Büro!"
151,4916,,"Oh? Sei venuto a trovarmi!? Grazie amico!
Sono un novellino nei Ribelli, il mio nome è Yasu!","喔？　你來啦！　感謝！
我叫阿康，是最近加入反叛者的。",,"옷? 와줬군요! 고맙슴다!
저, 리벨리온즈에 최근 들어간 야스라고 함다","Ach! Du bist hergekommen?! Das ist klasse!
Ich bin neu bei den Rebels. Ich heiße Yasu!"
152,4917,,"Arriverò ai dettagli del caso tra un
secondo, ma prima c'è qualcosa che voglio controllare.","那馬上來談談委託的事吧，
不過在那之前，有件事想先跟你確認一下。",,"그럼 바로 의뢰에 대해 말인데요
그 전에 확인해두고 싶은 게 있슴다","Ich sag dir gleich was zu dem Fall, nur ein
Sekündchen ... Ich muss erst etwas checken."
153,4917,,"Fondamentalmente, ho solo bisogno di sapere, sei
un membro dei Rebels? Cosa sei? Cosa non sei?","結果你到底是不是反叛者的成員？
是還不是？　到底是不是？",,"당신, 결국 리벨리온즈의 일원임까?
어떻슴까? 뭐임까?","Im Grunde muss ich nur eins wissen ... Bist du bei
den Rebels? Was bist du? Was bist du nicht?"
154,2001,,"Cosa
sono? Cosa non sono?","是還不是呢？
到底是不是呢？",,"어떨까요?
뭐일까요?","Was bin ich?
Was bin ich nicht?"
155,4917,,"Cosa intendi?
Sembra un po' vago...",什麼跟什麼啊……你還真敷衍。,,"…뭐임까, 그거… 무책임한 사람임다","Was meinst du denn?
Das ist ziemlich vage ..."
156,4917,,"Akkino non ti ha menzionato, ma sembra
che tu voglia unirti ai Ribelli.","雅奇諾小姐雖然不會跟我們提起，
但她其實很希望你能加入反叛者。",,"앗키노 씨는 우리에겐 말하지 않지만
당신이 리벨리온즈에 들어와주길 바라고 있슴다","Akkino hatte dich nicht erwähnt, aber mir scheint,
dass du bei den Rebels mitmachen willst."
157,4917,,"Quindi, per favore, tieni d'occhio Akkino!","所以我希望你可以
默默守護認真努力的雅奇諾小姐！",,"그러니까 당신은 힘내고 있는 앗키노 씨를
지켜봐줬으면 함다!",Bitte pass auf Akkino auf!
158,4917,,"Questo è il tuo dovere! Sei tu quello che l'ha
cambiata, quindi è il minimo che tu possa fare!","你有這個義務！
因為是你煽動雅奇諾小姐的！",,"당신에겐 그럴 의무가 있슴다!
앗키노 씨를 부추긴 건 당신임다!","Das ist deine Pflicht! Du hast sie verändert.
Das ist das Mindeste, was du tun kannst!"
159,4917,,"Se la lasci finire in
pericolo... Non ti perdonerò mai!","萬一雅奇諾小姐遇到什麼危險……
我是絕對不會原諒你的！",,"앗키노 씨가 만약 위험해진다면…
그런 거 절대 용서하지 않겠슴다!","Wenn du zulässt, dass sie in Gefahr gerät ...
Das werde ich dir nie vergeben!"
160,4917,,E... beh... io... io la amo... c... così...,"因為我喜……喜、喜……
喜歡……喜歡雅奇諾小姐……！",,"왜냐하면 나는… 앗키노 씨를… 사… 사, 사…
사라… 사… 하니까…!",Und ... nun ja ... ich ... liebe sie ... also ...
161,2001,,"Eh? Amore?
Eh?
Simpatia? Eh? Balzo?","什麼？　喜歡？
嗯？　喜歡親？
嗯？　喜歡摸？",,"어? 사랑함다?
응? 사귐다?
으응? 사인?","Was? Liebe?
Was? Lüge?
Was? Leibe?"
162,4917,,Wahh! Co-co-cosa vuoi dire!?,哇哇哇～！　你、你你你你胡說什麼～！,,"앗차차~! 무무무, 무슨 소리임까~!",Waaas! W-W-Was meinst du?!
163,4917,,"Sono fottuto, la amo, ma mi piace anche
lei e voglio saltellare in giro anche io!","你這樣我很為難耶！雖然我是喜歡她沒錯！
也想要親一下、摸一下什麼的！",,"곤란하다구요~! 확실히 사랑함다긴 하지만~!
사귄다거나 사인을 받거나~ 하고 싶지만~!","Mir ist nicht zu helfen. Ich liebe sie, das ist
keine Lüge. Ich spüre es am eigenen Leibe."
164,4917,,"P-per favore, non prenderti
gioco di me! Faccio
sul serio... Non so cosa farò...","你、你不要開我玩笑啦！
說正經的……因為我不曉得今後會變怎樣……",,"노, 놀리지 마십쇼!
진지하게 말하면… 앞으로는 어떻게 될지 모르니까…","B-Bitte mach dich nicht über mich lustig!
Ich meine es ernst ...
Ich weiß nicht, was ich tun soll ..."
165,4917,,"Ci sono voci che alcuni degli hacker che Akkino ha
invitato a unirsi a noi abbiano qualcosa
contro di lei.","我聽說有些駭客很排斥雅奇諾小姐
隨性招募駭客加入組織！",,"자유롭게 마음대로 해커들을 권유하는 앗키노 씨를
아니꼽게 보는 해커도 있다는 소문이 있슴다!","Es kursieren Gerüchte, dass einige der Hacker,
die Akkino eingeladen hat, etwas gegen
sie haben."
166,4917,,"Sono impotente... Se dovesse succedere
qualcosa voglio che tu protegga Akkino!","而我又這麼無力……
所以希望你可以在緊要關頭時保護雅奇諾小姐！",,"저는 약하니… 여차할 때는
당신이 앗키노 씨를 지켜줬으면 함다!","Ich kann nichts tun ... Wenn etwas geschieht,
möchte ich, dass du Akkino schützt!"
167,4917,,"Grazie!
Akkino è ora a Kowloon Lv. 1.","謝、謝謝你！
雅奇諾小姐現在應該在「Kowloon Lv. 1」。",,"고, 고맙슴다!
앗키노 씨는 지금「쿠롱 Lv.1」에 있을 검다","Danke!
Akkino ist jetzt auf der ersten Ebene von Kowloon."
168,4917,,Vai a cercarla!,我們去找她吧！,,찾으러 가자구요―!,Geh los und such sie!
