ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3047,,"Ehi! Come sono andati i tuoi casi? Oh, ne hai già finiti due? Wow, ottimo lavoro!","呦！　委託辦得如何啊？
兩件都完成了嗎？　很棒很棒，很優秀喔！",,"여! 의뢰는 어때?
둘 다 끝냈어? 좋아좋아, 우수해우수해!","Hey! Wie lief es mit deinen Fällen? Ach, du hast
schon zwei erledigt? Wow, ausgezeichnet!"
2,3047,,"...Bene, allora, accompagneresti la signorina
all'EDEN?",……這樣的話，你要不要跟小姐去EDEN啊？,,"……그러면, 아가씨랑 EDEN에 다녀와주지 않을래?","... Würdest du die Kleine nach EDEN
begleiten?"
3,2020,,?!,！？,,!?,?!
4,3047,,"Parte del mio malware è installato in EDEN, ma è
delicato e richiede manutenzione periodica.","我們雖然在EDEN內佈下了不少的惡性軟體，
但它們都很精密，需要常常去檢查才行。",,"EDEN에 내 악성코드가 몇 갠가 설치되어 있는데
가끔씩 점검해주지 않으면 안 되는 섬세한 물건이걸랑","Meine Schadsoftware befindet sich an verschiedenen
Orten in EDEN. Sie muss regelmäßig und mit
Feingefühl gewartet werden."
5,3047,,"Né Ryuji né io possiamo andare finché non finiamo la nostra
relazione per Zaxon.",我跟龍司在Zaxon的報告結束前也都無法行動。,,나도 류지도 잭슨에 보고를 마칠 때까진 움직일 수 없고……,"Ryuji und ich könnten das erst erledigen, wenn
wir mit unserem Bericht für Zaxon fertig sind."
6,3047,,"Quindi ho bisogno che tu vada in pattuglia e controlli il
malware mentre ci sei!",就是這樣，拜託你們去檢查惡性軟體兼巡邏啦！,,그렇게 됐으니 악성코드 점검 겸 순찰을 부탁해!,"Deshalb schicke ich dich auf Patrouille. Und du
sollst währenddessen die Schadsoftware überprüfen!"
7,2020,,...,………,,…………,...
8,3047,,"Eh? Pensi che sarà imbarazzante dopo che si è appena
arrabbiata con te?",嗯？　才剛惹她生氣所以會很尷尬？,,응응? 방금 화나게 만든 참이라 어색해?,"Was? Du glaubst, dass es unangenehm wird, weil sie
wütend auf dich war?"
9,3047,,"Non preoccuparti, l'ha già superata! Forza, ora!
Questo è un ordine da parte della sottoscritta!","不用擔心啦，她已經沒在生氣了！
好了好了快點去！　這是前輩的命令！",,"걱정 말래도. 이제 화나지 않았으니까!
됐으니까 다녀와! 이건 선배 명령이다!","Keine Bange, das hat sie schon vergessen! Geh
jetzt los! Das ist ein Befehl von mir!"
10,3047,,"L'ho già detto alla signorina, quindi si sarà
già connessa. Incontrala all'ingresso principale.","我已經跟小姐說過了，她應該已經先登入了喔。
到主入口跟她會合吧。",,"아가씨에게는 이미 말해뒀으니 먼저 로그인 했을 거야.
메인 엔트런스에서 합류해줘","Die Kleine ist bereits informiert und
eingeloggt. Triff dich mit ihr am Haupteingang."
11,3047,,"Grazie in anticipo! Oh, e chiedi alla signorina per i
dettagli.","那就拜託你啦！
詳細情況你就去問小姐吧。",,"자, 그럼 잘 부탁해!
자세한 부분은 아가씨에게 물어봐","Vielen Dank im Voraus! Ach, und die Kleine
kann dir alles genau erklären."
