ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1392,"","This is Erika's memory server.","這裡就是艾莉卡的記憶伺服器……","","여기가 에리카의 기억 서버……","Das ist Erikas Erinnerungsserver."
2,1392,"","According to the manual Suedou gave us, we can get
inside if we can access that terminal.","依照末堂明實給的手冊，
只要登入那裡的終端，就能進去內部了。","","스에도 아케미에게서 받은 매뉴얼에 따르면
저기 있는 단말에 접속하면 안으로 들어갈 수 있나봐!","Suedous Handbuch zufolge können wir
hineingelangen, indem wir auf dieses
Terminal zugreifen."
3,1392,"","...","…………","","…………","..."
4,2020,"","?","？？","","??","?"
5,1392,"","I know what we said to Suedou, but I'm worried.","……雖然我對末堂明實說了那些，但其實我很不安。","","……스에도 아케미에게는 그렇게 말했지만 사실은 불안해","Ich weiß, was wir zu Suedou gesagt haben,
aber ich mache mir Sorgen."
6,1392,"","Do we really want to restore Erika's memory?","艾莉卡……她真的想取回記憶嗎？","","에리카……정말로 기억을 되찾고 싶다고 생각할까?","Wollen wir Erikas Gedächtnis wirklich
wiederherstellen?"
7,1392,"","Lately, her memories have been confused with mine.
I don't know whose are whose.","最近，艾莉卡的記憶跟我的記憶都混在一起，
已經分不清哪份是誰的了……","","요즘엔 에리카의 기억과 자신의 기억이 뒤섞여서
어느 게 어느 건지 잘 구분이 안 돼……","In letzter Zeit haben ihre Erinnerungen sich mit
meinen verstrickt. Ich weiß nicht, wem welche
gehören."
8,2020,"","We must restore her memory.
Maybe we shouldn't.","我想，她一定想要取回記憶喔
說不定……不想吧","","틀림없이 되찾고 싶다고 생각할 거야
생각하지……않을지도 몰라","Wir müssen ihr Gedächtnis wiederherstellen.
Vielleicht sollten wir es nicht tun."
9,1392,"","Yeah, you're right!
I believe Erika's voice inside of me!","嗯……沒有錯！
現在就相信我體內的聲音吧！","","응… 그렇지!
지금은 내 안의 에리카의 목소리를 믿을래!","Ja, du hast recht!
Ich glaube Erikas Stimme, die ich in mir höre!"
10,1392,"","Hmm...","……嗯。","","……응","Hm ..."
11,1392,"","But we have to do it now.","但是，現在也只能這麼做了。","","하지만 지금은 이럴 수밖에 없어","Aber wir müssen es jetzt tun."
12,1392,"","Let's go!","……走吧！","","……가자!","Los geht’s!"
13,1392,"","I don't know what it'll be like in the server.
Keep your wits about you!","伺服器內的狀況，我也不是很清楚。
一定要提高警戒喔！","","서버 속 상태는 나도 잘 모르겠어.
주의를 게을리하지 마!","Ich weiß nicht, was uns im Server erwartet.
Du musst wachsam bleiben!"
