ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3006,,"Non riesco a immaginare lo shock di
vedere il proprio corpo dall'esterno.",不難想像你從外面看著自己的身體時，打擊有多大。,,"자신의 몸을 바깥에서 보는 충격이 어느 정도인지, 상상하기 어렵지 않아","Ich kann mir nicht vorstellen, wie das ist,
den eigenen Körper von außen zu sehen."
2,3006,,"Se la consideriamo come un'esperienza
fuori dal corpo, forse possiamo trovare
una soluzione.",只要把這當作是一種靈魂出竅的現象，說不定就會有辦法解決……,,"유체이탈현상의 일종이라 생각하면, 해결법도 있을 것 같다만…","Wenn wir es uns wie eine außerkörperliche
Erfahrung vorstellen, finden wir vielleicht
eine Lösung."
3,3006,,"Sei il primo paziente affetto da Sindrome di EDEN a mostrare
questi particolari sintomi -- il primo ""irregolare"" tra loro.",你是EDEN症候群非典型的發病患者——也就是常規外的被害者吧。,,"너는, EDEN 증후군 중에서도 미지의 증상의 발증자―
이레귤러인, 피해자겠지","Dies ist das erste Mal, dass das EDEN-Syndrom zu
solchen Symptomen führt. Die erste „Anomalie“."
4,3006,,"Semplicemente saperlo è un passo importante per
arrivare in fondo a questa storia.","光是知道這點就有很大的收穫了，
成果還算不錯。",,"그걸 알아 낸 것만으로도…
성과는 그럭저럭, 이라 해 두지","Dieses Wissen alleine ist schon ein großer Schritt
auf dem Weg zur Wahrheit."
5,3006,,"Non possiamo affrettare l'indagine. Non bisogna
accelerare le cose. Stai calmo, mantieni la calma.",調查要不疾不徐，切忌躁進。,,"조사를 할 때는 초조해서는 안 되고, 당황해서도 안 돼
너무 서둘러도, 너무 재촉해도 안 돼","Wir können diese Untersuchung nicht hetzen.
Nur nicht hetzen. Ruhig und besonnen."
6,3006,,"Resisti come duro ferro nero, tenacemente e con
tutte le tue forze.","「專心致志，堅忍不拔——
貫徹到底，要有鋼鐵般堅定的耐力。」",,"「그저 한결같이, 끈기 있게―
철두철미, 견고한 흑""철""과 같은 인내력을 가지고 임하라」","Immer beständig bleiben wie Eisen, hartnäckig
und unbeirrbar."
7,3006,,Mio padre lo diceva sempre.,這是我父親常說的話。,,―아버지가 하신 말씀이다,Das hat mein Vater immer gesagt.
8,3006,,"Ma tornando al problema
principale! Cosa hai intenzione di fare dopo?","回到正題……
你今後打算怎麼做？",,"그럼, 본론이다만…
넌, 앞으로 어떻게 할 생각이지?","Aber zurück zum Thema!
Was hast du als Nächstes vor?"
9,2000,,...,………,,………,...
10,3006,,"Non vuoi tornare al tuo corpo originale?
Non vuoi sapere la verità su cosa è successo?","你想回到自己的身體裡嗎？
你想知道自己發生了什麼事嗎？想知道這一切的真相嗎？",,"원래 몸으로, 돌아가고 싶지 않은가?
네 몸에 무슨 일이 일어난 건지, 진상을 알고 싶지 않은가?","Willst du nicht in deinen ursprünglichen Körper
zurück? Und herausfinden, was passiert ist?"
11,2000,,...,…………,,………,...
12,2000,,"Rivoglio il mio corpo! 
Voglio sapere!","——我想回到自己的身體裡……！
——我也想知道一切的真相……！",,"―돌아가고 싶어…!
―알고 싶어…!!","Ich will meinen Körper zurück!
Ich will es wissen!"
13,3006,,"Hmph. Allora è deciso.
Dovresti lavorare qui, come mio assistente.","呵，那就決定了！
你就當我的助手，在這裡工作吧。",,"훗 그럼, 결정됐군
내 조수로서, 이곳에서 일하도록","Hm. Dann steht es also fest.
Du solltest als mein Hilfsdetektiv hier arbeiten."
14,2000,,!!!,！！！！,,!!!!,!!!
15,3006,,"Ci saranno molti casi riguardanti
EDEN e il cyber crimine. Più lavoro farai, più
indizi saremo in grado di trovare.","我這裡會有很多與EDEN及電腦犯罪相關的委託案，
在你完成這些工作的過程中，一定也能掌握到一些線索。",,"의뢰에는, EDEN이나 전뇌범죄와 관련된 사건도 많아
일을 해 나가면서, 단서도 잡을 수 있겠지","Es wird viele Fälle rund um EDEN und
Cyberkriminalität geben. Je mehr du arbeitest,
desto mehr Hinweise finden wir."
16,3006,,"Non preoccuparti. Sono certa del tuo potenziale.
E già che ci sei, coprirò le spese per la tua stanza e il tuo vitto. Heh.","放心吧！以你的資質，我保證你能勝任。
我還可以順便供你吃住……呵呵。",,"안심해, 네 소질은 내가 보증하지
그리고 당분간의 의식주도, 말이지… 후후","Keine Sorge. Ich weiß, du hast Potenzial.
Wo wir schon dabei sind, biete ich dir auch
Kost und Logis. Hehe."
17,3006,,"Inoltre, con il tuo talento,
chi altri è più adatto per un'indagine cibernetica?","你的能力可以充分發揮在
電腦相關的案件上。",,"너의 능력은, 전뇌 관련 사건의 조사에 있어서
더할 나위 없는 적합성을 보이고 있지","Wer wäre außerdem besser für eine
Cyberuntersuchung geeignet als du mit deinen
Talenten?"
18,3006,,Mi aspetto grandi cose!,我很期待你的表現。,,…기대하고 있어,Ich erhoffe mir Großes!
19,2000,,!!!,……！！！！,,…!!!!,!!!
20,3006,,Eccellente! Abbiamo un accordo.,好，契約成立！,,"좋아, 계약 성립이로군",Hervorragend! Dann sind wir uns also einig.
21,3006,,"D'ora in poi, sarai il mio assistente Cyber Detective!","從現在開始，
你就是我的助手兼「電腦偵探」。",,"너는, 지금 이 순간부터
내 조수 겸「전뇌탐정(사이버 슬루스)」이다",Ab jetzt bist du mein Cyber-Hilfsdetektiv!
22,3006,,Hmm. Siediti sul divano e aspetta.,嗯……你先坐在沙發上等我一下吧！,,"…음, 소파에 앉아서 기다리도록",Hm. Setz dich aufs Sofa und warte.
23,3006,,"Preparerò del caffè. Brinderemo per festeggiare!","我去泡咖啡，
為我們美好的未來乾杯吧！",,"커피를 내오겠어
우리들의 앞길을 축복하며, 건배하자고","Ich mache uns einen Kaffee.
Dann stoßen wir zur Feier darauf an!"
24,2000,,?!,……？……！？,,……? ……!?,?!
25,3006,,"Caffè con alghe e pasta di fagioli rossi.
La mia specialità.",這是「海葡萄紅豆泥咖啡」，我的自信作品。,,"「바다포도 팥소 커피」, 내 자신작이다","Kaffee aus Paste mit Algen und roten Bohnen.
Meine Spezialität."
26,2000,,?!?!,！？！？,,!?!?,?!
27,3006,,"Oh, so che sembra tutto elegante,
ma aspetta di sentire il sapore e l'aroma!",呵呵，這杯咖啡不但看起來很有藝術感，連味道和香味也很與眾不同喔！,,"훗, 겉보기에도 예술적이지만, 맛도 향기도 아주 각별하다고?","Ich weiß schon, sieht ungewöhnlich aus,
aber warte nur, bis du Geschmack und
Aroma kennenlernst!"
28,3006,,"Un brindisi a te, Cyber Detective!",來吧，讓我們敬電腦偵探的誕生……乾杯！,,"그럼, 전뇌탐정의 탄생을 축하하며… 건배","Auf dich, Cyber-Detektiv!"
29,2000,,!,……！,,………!,!
30,2000,,"*slurp...*
*glup!*
*glup, glup, glup, glup!*","咕……！
咕嚕……！
咕嚕咕嚕咕嚕咕嚕……！",,"…홀짝
…꿀꺽!
…꿀꺽꿀꺽꿀꺽꿀꺽!","*Schlürf ...*
*Gluck!*
*Gluck, gluck, gluck, gluck!*"
