ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7343,,Yay! Hai vinto!,太好了！　贏了！,,해냈다! 이겼어!,Juhu! Du hast gewonnen!
2,1391,,Non male...,…………你挺能幹的嘛。,,…………꽤 하잖아,Nicht schlecht ...
3,2020,,"Non avevi alcuna possibilità.
È stato uno sforzo valoroso.","實力有落差就別亂來了
你很努力了",,"힘 차이가 나는데 무리하지 마
열심히 했구나","Du hattest keine Chance auf den Sieg.
Du hast dich wirklich bemüht."
4,1391,,Lo so... ma non potevo tirarmi indietro in nessun modo.,"唔……這我知道……
但我不能退縮。",,"으……그건, 알아……
하지만 물러날 수 없었어","Ich weiß ... aber ich konnte einfach nicht
aufgeben."
5,1391,,È stata una performance pietosa.,真是的，讓你們看到難堪的樣子了。,,"정말이지, 꼴사나운 모습을 보였다",Es war ein ziemliches Trauerspiel.
6,1391,,"Risparmiati le tue banalità. Sono stato completamente
strapazzato.","別、別這樣……
這不是什麼值得誇獎的事……",,"그, 그만둬……
그렇게 칭찬받을 일이 아냐……","Spar dir deine hohlen Phrasen. Ich wurde
total vermöbelt."
7,7343,,Impossibile! Eri fantastico!,"才沒這回事！　
狐狸先生很強很帥喔！",,"그렇지 않아!
여우 씨 강하고 멋졌어!",Gar nicht! Du warst fantastisch!
8,7343,,Grazie per avermi aiutato!,狐狸先生！　謝謝你救了我！,,여우 씨! 나를 구해줘서 고마워!,"Danke, dass du mir geholfen hast!"
9,1391,,Non potevo starmene lì senza far niente.,……我只是無法視而不見罷了。,,…나는 그냥 못 본 척할 수 없었던 것뿐이야,"Ich konnte ja nicht einfach zuschauen und nichts
tun."
10,1391,,"Non riuscirei a dormire la notte se ti lasciassi
ferire. È l'unica ragione per cui ho aiutato.","若棄而不顧的話，我會睡得不安心……
並不是想救你才去救的。",,"내버려 두면 꿈자리가 사나울 테니까……
돕고 싶어서 도운 게 아냐","Wenn ich zugelassen hätte, dass dir etwas
passiert, hätte ich nicht schlafen können. Nur
deshalb habe ich geholfen."
11,7343,,Ma mi hai comunque salvato! Grazie infinite!,"但你還是救了我！
狐狸先生！　真的很謝謝你！",,"그래도 구해줬다는 사실은 변하지 않아!
여우 씨! 정말 고마워!","Aber trotzdem hast du mich gerettet! Vielen,
vielen Dank!"
12,1391,,Vabbè...,……隨、隨你便。,,"……마, 마음대로 해","Ach, auch egal ..."
13,1391,,Non puoi restare qui. Ti porterò in un posto sicuro.,"比起這些，你們也不能一直待在這裡吧。
我送你們到安全的地方。",,"그것보다, 언제까지고 여기 있을 수는 없잖아.
안전한 곳까지 데려다 줄게","Du kannst nicht hierbleiben. Ich bringe dich
an einen sicheren Ort."
14,7343,,"Hee hee, sei così gentile!",呵呵，狐狸先生果然很溫柔！,,"후후, 역시 여우 씨는 상냥하구나!","Hihi, du bist ja so nett!"
15,1391,,...,…………,,…………,...
