ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3002,"","Oh! [p]?
What are you doing in a place like this?","啊！ [p]！？
你在這種地方幹嘛啊？","","아! [p]!?
…뭐하고 있어? 이런 곳에서?","Oh! [p]?
Was machst du denn hier?"
2,3002,"","Oh, wow. Working as a cyber sleuth? I don't
suppose you get to use a magnifying glass or a
voice modulator or anything like that, do you?","這樣啊～原來是電腦偵探的工作。
對了！你不用放大鏡或變聲器那些道具嗎？","","그렇구나~ 전뇌탐정 업무중이란 거구나
저기저기, 돋보기라든가 목소리를 바꾸는 기계 같은 건 안 써?","Ui, wow. Als Cyber-Detektiv arbeiten? Darfst du
da vielleicht mit Lupe und Stimmenmodulator
zu Werke gehen? Oder wie?"
3,3002,"","What? But more importantly?
What do you mean, more importantly? Gah, why do
you always gotta make everything about you?!","啊？這種事情不重要？
什麼嘛，什麼叫做這種事情！自私的傢伙！","","에? 그런 것보다?
뭐야, 그런 것보다라니! 엄청 제멋대로인 느낌이잖아!","Wie? „Was jetzt wichtiger ist“?
Was soll das heißen, wichtiger? Bah, warum
musst du immer alles bestimmen?!"
4,3002,"","Huh? A Jimiken music video?
You're investigating Jimiken?!","嗯……？吉米肯的MV！
[p]，你在調查吉米肯嗎？","","…뭐? 지미켄의 PV!?
[p], 지미켄에 대해 조사하고 있는 거야?","Was? Ein Musikvideo von Jimiken?
Du recherchierst Jimiken?!"
5,3002,"","Not that I would watch *his* video!
I mean, look at him!","我才不想看那種人的MV呢！
畢竟本人是那副德性耶！","","그런 녀석의 PV를 볼 리 없잖아!
실물이 그 모양인걸?","Nicht, dass ich mir Videos von DEM angucken würde!
Schau ihn dir doch an!"
6,3002,"","Just thinking about him makes my skin crawl!
He gets my guts churning. I get hot flashes!","光想到我就想吐！
而且會火冒三丈，全身發熱。","","정말, 떠올리는 것만으로도 신물이 난다고 할까
속이 뒤틀린다고 할까, 몸이 달아오른다고 할까!","Mir stellen sich die Haare auf, wenn ich nur an
ihn denke! Es dreht mir den Magen um!"
7,2000,"","!!!","！！","","!!","!!!"
8,3002,"","Well, he's not all bad. I mean the songs are okay.","嗯？因為那個……
他的歌曲本身我是不討厭啦……","","에, 그래도 뭐 그거야, 곡 자체는 싫어하지 않고…","Nun ja, er ist nicht nur schlecht. Die Songs sind
ganz okay."
9,3002,"","What? Am I sick? Of course I'm not sick, silly!
I just had a heaping bowl of rice topped with egg
this morning.","嗯？問我有沒有哪裡不舒服？沒有呀！
今天也是一大早就吃了特大碗雞蛋拌飯……","","에? 몸에 이상은 없냐고? 그런 거 전혀 없다구!?
오늘도 아침부터 GGB(계란간장밥) 곱빼기로 먹었었고…","Wie? Ob ich krank bin? Natürlich nicht!
Ich hatte erst heute früh eine große Schüssel
Reis mit Ei."
10,3002,"","What's that? Do I know Sakura?
You mean Sakura the crazy Jimiken fan?","什麼……？問我認不認識櫻？
你是指……吉米肯的狂熱歌迷小櫻嗎？","","…에? 사쿠라라는 애를 아냐고?
혹시… 열렬한 지미켄 팬인 사쿠랏치를 말하는 거야?","Wie? Ob ich Sakura kenne?
Die Sakura, die von Jimiken ganz besessen ist?"
11,3002,"","Yeah, I know her. She's a friend of mine. We were
both listening to Jimiken's songs a while ago.","當然認識啊！我們是朋友呀！
之前還一起聽吉米肯的歌，一起狂歡呢！","","그보다, 알고 자시고, 내 친구인걸?
얼마 전까지만 해도 지미켄의 곡으로 같이 불타올랐는걸","Ja, die kenne ich. Wir sind Freundinnen. Wir haben
vor einer Weile zusammen Jimiken-Songs gehört."
12,3002,"","What happened to her?
Did she run away or something?","小櫻怎麼了嗎？
難道……她離家出走了？","","사쿠랏치에게 무슨 일이라도 있어?
…혹시, 가출을 했다던가?","Was ist mit ihr?
Ist sie weggelaufen oder so?"
13,2000,"","!!!","！！","","!!","!!!"
14,3002,"","Well, a lot of Jimiken's fans are running away
lately, right? I heard the rumors.","因為最近有很多吉米肯的粉絲離家出走嘛！
我有聽到傳言。","","그게, 가출하는 지미켄 팬이 최근에 많잖아?
소문으로 들었어","Nun ja, in letzter Zeit laufen viele Jimiken-Fans
von zu Hause weg, oder? Ich habe die Gerüchte
gehört."
15,3002,"","But I thought they were just rumors. If they're
true, then this is big. The cops need to put out
an ABC on these people!","不過應該只是單純的謠傳啦……要是真的可就不得了！
會有大批警察壓緊唷！","","그냥 소문일 뿐이라고 생각했는데… 사실이면 큰일이네
경찰이 한 일이야, 경찰이 한 일!","Aber ich dachte, es wären nur Gerüchte. Wenn die
stimmen, dann ist das schlimm! Die Polizei
müsste diese Leute alle aufhängen!"
16,2000,"","...","……","","……","..."
17,3002,"","Wha?! An APB?
Why, what did I say? I totally said APB!","咦？警察壓境？
我剛剛說了什麼？人家剛剛也是這樣講的啦！","","후앗!? …경찰이 할 일?
나 방금 뭐라고 했어? 아까도 그렇게 말했는걸!","Was denn?! Ach so. Ich meinte auf Postern und so.
Aushängen. Hab ich doch gesagt."
18,3002,"","But so go on.
What happened to Sakura?","然後呢……？
小櫻怎麼樣了？","","…그래서?
사쿠랏치가 왜?","Aber erzähl weiter.
Was ist mit Sakura passiert?"
19,2000,"","It's probably nothing.
I don't want the cops to have to put out an ABC.
You'll only make a fuss. I don't want to say.","沒什麼。
我可不想搞到警察壓緊。
要是告訴妳，妳好像會大吵大鬧，還是不講了。","","역시 아무것도 아니야
경찰이 한 일로는 만들고 싶지 않아
큰 소란을 피울 것 같아서 말하고 싶지 않아","Wahrscheinlich gar nichts.
Ich will nicht, dass die Polizei sie suchen muss.
Sag ich nicht. Du führst dich nur wieder auf."
20,3002,"","Hey! What do you mean? Now I want to know!
Wait up! Hey! You! Wait!","等一下！什麼嘛！吊人家胃口！
等等！喂！我說！你給我等一下——！","","잠깐! 뭐야 그거! 신경 쓰이잖아!
기다려! 저기! 야! 기다려――!","He! Was soll das heißen? Jetzt will ich es wissen!
Warte! He! Du! Warte!"
21,2000,"","Better keep asking around Nakano a bit more.","在中野再打聽一下吧……","","나카노에서 좀 더 탐문 조사를 계속해 보자…","Ich sollte mich in Nakano weiter umhören."
